Class;Method;DeclaringClass;NbFields
org.apache.html.dom.HTMLAreaElementImpl;setShape(java.lang.String);org.apache.html.dom.HTMLAreaElementImpl;1
org.apache.html.dom.HTMLAreaElementImpl;setAlt(java.lang.String);org.apache.html.dom.HTMLAreaElementImpl;1
org.apache.html.dom.HTMLAreaElementImpl;getNoHref();org.apache.html.dom.HTMLAreaElementImpl;1
org.apache.html.dom.HTMLAreaElementImpl;getTabIndex();org.apache.html.dom.HTMLAreaElementImpl;2
org.apache.html.dom.HTMLAreaElementImpl;getHref();org.apache.html.dom.HTMLAreaElementImpl;1
org.apache.html.dom.HTMLAreaElementImpl;getAccessKey();org.apache.html.dom.HTMLAreaElementImpl;1
org.apache.html.dom.HTMLAreaElementImpl;getTarget();org.apache.html.dom.HTMLAreaElementImpl;1
org.apache.html.dom.HTMLAreaElementImpl;setAccessKey(java.lang.String);org.apache.html.dom.HTMLAreaElementImpl;1
org.apache.html.dom.HTMLAreaElementImpl;getShape();org.apache.html.dom.HTMLAreaElementImpl;1
org.apache.html.dom.HTMLAreaElementImpl;getAlt();org.apache.html.dom.HTMLAreaElementImpl;1
org.apache.html.dom.HTMLAreaElementImpl;getCoords();org.apache.html.dom.HTMLAreaElementImpl;1
org.apache.html.dom.HTMLAreaElementImpl;setHref(java.lang.String);org.apache.html.dom.HTMLAreaElementImpl;1
org.apache.html.dom.HTMLAreaElementImpl;setNoHref(boolean);org.apache.html.dom.HTMLAreaElementImpl;1
org.apache.html.dom.HTMLAreaElementImpl;setTabIndex(int);org.apache.html.dom.HTMLAreaElementImpl;1
org.apache.html.dom.HTMLAreaElementImpl;setTarget(java.lang.String);org.apache.html.dom.HTMLAreaElementImpl;1
org.apache.html.dom.HTMLAreaElementImpl;setCoords(java.lang.String);org.apache.html.dom.HTMLAreaElementImpl;1
org.apache.html.dom.HTMLLegendElementImpl;setAlign(java.lang.String);org.apache.html.dom.HTMLLegendElementImpl;1
org.apache.html.dom.HTMLLegendElementImpl;getAccessKey();org.apache.html.dom.HTMLLegendElementImpl;1
org.apache.html.dom.HTMLLegendElementImpl;setAccessKey(java.lang.String);org.apache.html.dom.HTMLLegendElementImpl;1
org.apache.html.dom.HTMLLegendElementImpl;getAlign();org.apache.html.dom.HTMLLegendElementImpl;1
org.apache.html.dom.HTMLModElementImpl;setCite(java.lang.String);org.apache.html.dom.HTMLModElementImpl;1
org.apache.html.dom.HTMLModElementImpl;getCite();org.apache.html.dom.HTMLModElementImpl;1
org.apache.html.dom.HTMLModElementImpl;getDateTime();org.apache.html.dom.HTMLModElementImpl;1
org.apache.html.dom.HTMLModElementImpl;setDateTime(java.lang.String);org.apache.html.dom.HTMLModElementImpl;1
org.apache.html.dom.HTMLMapElementImpl;getName();org.apache.html.dom.HTMLMapElementImpl;1
org.apache.html.dom.HTMLMapElementImpl;setName(java.lang.String);org.apache.html.dom.HTMLMapElementImpl;1
org.apache.html.dom.HTMLMapElementImpl;cloneNode(boolean);org.apache.html.dom.HTMLMapElementImpl;1
org.apache.html.dom.HTMLMapElementImpl;getAreas();org.apache.html.dom.HTMLCollectionImpl;1
org.apache.html.dom.HTMLMapElementImpl;getAreas();org.apache.html.dom.HTMLMapElementImpl;1
org.apache.html.dom.HTMLHRElementImpl;setSize(java.lang.String);org.apache.html.dom.HTMLHRElementImpl;1
org.apache.html.dom.HTMLHRElementImpl;setNoShade(boolean);org.apache.html.dom.HTMLHRElementImpl;1
org.apache.html.dom.HTMLHRElementImpl;setAlign(java.lang.String);org.apache.html.dom.HTMLHRElementImpl;1
org.apache.html.dom.HTMLHRElementImpl;getWidth();org.apache.html.dom.HTMLHRElementImpl;1
org.apache.html.dom.HTMLHRElementImpl;setWidth(java.lang.String);org.apache.html.dom.HTMLHRElementImpl;1
org.apache.html.dom.HTMLHRElementImpl;getAlign();org.apache.html.dom.HTMLHRElementImpl;1
org.apache.html.dom.HTMLHRElementImpl;getNoShade();org.apache.html.dom.HTMLHRElementImpl;1
org.apache.html.dom.HTMLHRElementImpl;getSize();org.apache.html.dom.HTMLHRElementImpl;1
org.apache.html.dom.HTMLStyleElementImpl;setDisabled(boolean);org.apache.html.dom.HTMLStyleElementImpl;1
org.apache.html.dom.HTMLStyleElementImpl;getDisabled();org.apache.html.dom.HTMLStyleElementImpl;1
org.apache.html.dom.HTMLStyleElementImpl;getType();org.apache.html.dom.HTMLStyleElementImpl;1
org.apache.html.dom.HTMLStyleElementImpl;setType(java.lang.String);org.apache.html.dom.HTMLStyleElementImpl;1
org.apache.html.dom.HTMLStyleElementImpl;setMedia(java.lang.String);org.apache.html.dom.HTMLStyleElementImpl;1
org.apache.html.dom.HTMLStyleElementImpl;getMedia();org.apache.html.dom.HTMLStyleElementImpl;1
org.apache.html.dom.HTMLHeadingElementImpl;setAlign(java.lang.String);org.apache.html.dom.HTMLHeadingElementImpl;1
org.apache.html.dom.HTMLHeadingElementImpl;getAlign();org.apache.html.dom.HTMLHeadingElementImpl;1
org.apache.html.dom.HTMLOptionElementImpl;setText(java.lang.String);org.w3c.dom.Node;1
org.apache.html.dom.HTMLOptionElementImpl;setText(java.lang.String);org.apache.html.dom.HTMLOptionElementImpl;2
org.apache.html.dom.HTMLOptionElementImpl;setSelected(boolean);org.apache.html.dom.HTMLOptionElementImpl;1
org.apache.html.dom.HTMLOptionElementImpl;getSelected();org.apache.html.dom.HTMLOptionElementImpl;1
org.apache.html.dom.HTMLOptionElementImpl;getValue();org.apache.html.dom.HTMLOptionElementImpl;1
org.apache.html.dom.HTMLOptionElementImpl;setValue(java.lang.String);org.apache.html.dom.HTMLOptionElementImpl;1
org.apache.html.dom.HTMLOptionElementImpl;setLabel(java.lang.String);org.apache.html.dom.HTMLOptionElementImpl;1
org.apache.html.dom.HTMLOptionElementImpl;getDefaultSelected();org.apache.html.dom.HTMLOptionElementImpl;1
org.apache.html.dom.HTMLOptionElementImpl;setDefaultSelected(boolean);org.apache.html.dom.HTMLOptionElementImpl;1
org.apache.html.dom.HTMLOptionElementImpl;setDisabled(boolean);org.apache.html.dom.HTMLOptionElementImpl;1
org.apache.html.dom.HTMLOptionElementImpl;getDisabled();org.apache.html.dom.HTMLOptionElementImpl;1
org.apache.html.dom.HTMLOptionElementImpl;setIndex(int);org.w3c.dom.Element;1
org.apache.html.dom.HTMLOptionElementImpl;setIndex(int);org.w3c.dom.Node;1
org.apache.html.dom.HTMLOptionElementImpl;setIndex(int);org.apache.html.dom.HTMLOptionElementImpl;1
org.apache.html.dom.HTMLOptionElementImpl;getText();org.w3c.dom.Node;1
org.apache.html.dom.HTMLOptionElementImpl;getText();org.apache.html.dom.HTMLOptionElementImpl;1
org.apache.html.dom.HTMLOptionElementImpl;getText();org.w3c.dom.CharacterData;1
org.apache.html.dom.HTMLOptionElementImpl;getLabel();org.apache.html.dom.HTMLOptionElementImpl;1
org.apache.html.dom.HTMLOptionElementImpl;getIndex();org.w3c.dom.Element;1
org.apache.html.dom.HTMLOptionElementImpl;getIndex();org.w3c.dom.NodeList;1
org.apache.html.dom.HTMLOptionElementImpl;getIndex();org.w3c.dom.Node;1
org.apache.html.dom.HTMLOptionElementImpl;getIndex();org.apache.html.dom.HTMLOptionElementImpl;1
org.apache.html.dom.HTMLImageElementImpl;setHspace(java.lang.String);org.apache.html.dom.HTMLImageElementImpl;1
org.apache.html.dom.HTMLImageElementImpl;setIsMap(boolean);org.apache.html.dom.HTMLImageElementImpl;1
org.apache.html.dom.HTMLImageElementImpl;getSrc();org.apache.html.dom.HTMLImageElementImpl;1
org.apache.html.dom.HTMLImageElementImpl;getAlt();org.apache.html.dom.HTMLImageElementImpl;1
org.apache.html.dom.HTMLImageElementImpl;getName();org.apache.html.dom.HTMLImageElementImpl;1
org.apache.html.dom.HTMLImageElementImpl;getAlign();org.apache.html.dom.HTMLImageElementImpl;1
org.apache.html.dom.HTMLImageElementImpl;setHeight(java.lang.String);org.apache.html.dom.HTMLImageElementImpl;1
org.apache.html.dom.HTMLImageElementImpl;setLongDesc(java.lang.String);org.apache.html.dom.HTMLImageElementImpl;1
org.apache.html.dom.HTMLImageElementImpl;setUseMap(java.lang.String);org.apache.html.dom.HTMLImageElementImpl;1
org.apache.html.dom.HTMLImageElementImpl;setAlt(java.lang.String);org.apache.html.dom.HTMLImageElementImpl;1
org.apache.html.dom.HTMLImageElementImpl;getLowSrc();org.apache.html.dom.HTMLImageElementImpl;1
org.apache.html.dom.HTMLImageElementImpl;setLowSrc(java.lang.String);org.apache.html.dom.HTMLImageElementImpl;1
org.apache.html.dom.HTMLImageElementImpl;setSrc(java.lang.String);org.apache.html.dom.HTMLImageElementImpl;1
org.apache.html.dom.HTMLImageElementImpl;getWidth();org.apache.html.dom.HTMLImageElementImpl;1
org.apache.html.dom.HTMLImageElementImpl;setBorder(java.lang.String);org.apache.html.dom.HTMLImageElementImpl;1
org.apache.html.dom.HTMLImageElementImpl;getHeight();org.apache.html.dom.HTMLImageElementImpl;1
org.apache.html.dom.HTMLImageElementImpl;getHspace();org.apache.html.dom.HTMLImageElementImpl;1
org.apache.html.dom.HTMLImageElementImpl;getVspace();org.apache.html.dom.HTMLImageElementImpl;1
org.apache.html.dom.HTMLImageElementImpl;setAlign(java.lang.String);org.apache.html.dom.HTMLImageElementImpl;1
org.apache.html.dom.HTMLImageElementImpl;getUseMap();org.apache.html.dom.HTMLImageElementImpl;1
org.apache.html.dom.HTMLImageElementImpl;setWidth(java.lang.String);org.apache.html.dom.HTMLImageElementImpl;1
org.apache.html.dom.HTMLImageElementImpl;getBorder();org.apache.html.dom.HTMLImageElementImpl;1
org.apache.html.dom.HTMLImageElementImpl;setName(java.lang.String);org.apache.html.dom.HTMLImageElementImpl;1
org.apache.html.dom.HTMLImageElementImpl;setVspace(java.lang.String);org.apache.html.dom.HTMLImageElementImpl;1
org.apache.html.dom.HTMLImageElementImpl;getIsMap();org.apache.html.dom.HTMLImageElementImpl;1
org.apache.html.dom.HTMLImageElementImpl;getLongDesc();org.apache.html.dom.HTMLImageElementImpl;1
org.apache.html.dom.HTMLFrameElementImpl;setScrolling(java.lang.String);org.apache.html.dom.HTMLFrameElementImpl;1
org.apache.html.dom.HTMLFrameElementImpl;getNoResize();org.apache.html.dom.HTMLFrameElementImpl;1
org.apache.html.dom.HTMLFrameElementImpl;setSrc(java.lang.String);org.apache.html.dom.HTMLFrameElementImpl;1
