Alpha;MCC
2.8000000000000016;0.048225798856448454
2.7000000000000015;0.048225798856448454
2.9000000000000017;0.048225798856448454
2.5000000000000013;0.047598671819094863
2.6000000000000014;0.047598671819094863
2.4000000000000012;0.04583402098479743
2.000000000000001;0.04474490581403498
2.100000000000001;0.04474490581403498
2.200000000000001;0.04474490581403498
2.300000000000001;0.044223924692656576
3.8000000000000025;0.030547888813378353
3.9000000000000026;0.030547888813378353
3.0000000000000018;0.030547888813378353
3.200000000000002;0.030547888813378353
3.300000000000002;0.030547888813378353
3.400000000000002;0.030547888813378353
3.500000000000002;0.030547888813378353
3.6000000000000023;0.030547888813378353
3.7000000000000024;0.030547888813378353
3.100000000000002;0.030547888813378353
1.4000000000000004;0.02283722067341797
1.3000000000000003;0.02222287446291601
1.2000000000000002;0.02140890585771066
1.1;0.02118548108137614
1.0;0.021075210579559907
1.9000000000000008;0.010036105572537982
1.8000000000000007;0.010036105572537982
1.7000000000000006;0.009859168765386787
1.6000000000000005;0.009685827903200833
1.5000000000000004;0.009515943461248427
