Alpha;MCC
2.9000000000000017;0.013738118717274645
2.8000000000000016;0.013738118717274645
2.7000000000000015;0.013738118717274645
2.5000000000000013;0.013447819801822301
2.6000000000000014;0.013447819801822301
2.4000000000000012;0.012392057575675337
1.4000000000000004;0.01212440690317363
2.000000000000001;0.01147485587982747
2.100000000000001;0.01147485587982747
2.200000000000001;0.01147485587982747
1.3000000000000003;0.011283007079756487
2.300000000000001;0.011263460914756216
1.2000000000000002;0.01011160084805266
1.1;0.009727455460420862
1.0;0.009652550461070187
1.9000000000000008;0.004796962567429006
1.8000000000000007;0.004796962567429006
1.7000000000000006;0.004645241639222141
1.6000000000000005;0.004352238923996888
1.5000000000000004;0.004210639624188258
3.8000000000000025;-0.002212648096930251
3.500000000000002;-0.002212648096930251
3.6000000000000023;-0.002212648096930251
3.7000000000000024;-0.002212648096930251
3.9000000000000026;-0.002212648096930251
3.0000000000000018;-0.0022701838657166683
3.100000000000002;-0.0022701838657166683
3.200000000000002;-0.0022701838657166683
3.300000000000002;-0.0022701838657166683
3.400000000000002;-0.0022701838657166683
