Alpha;MCC
2.8000000000000016;0.049805456848994886
2.7000000000000015;0.049805456848994886
2.9000000000000017;0.049805456848994886
2.5000000000000013;0.04914569312750405
2.6000000000000014;0.04914569312750405
2.4000000000000012;0.047292089926676655
2.000000000000001;0.045604436944011194
2.100000000000001;0.045604436944011194
2.200000000000001;0.045604436944011194
2.300000000000001;0.045074453050675485
3.8000000000000025;0.03342366998083931
3.9000000000000026;0.03342366998083931
3.500000000000002;0.03342366998083931
3.6000000000000023;0.03342366998083931
3.7000000000000024;0.03342366998083931
3.0000000000000018;0.03261588303020906
3.200000000000002;0.03261588303020906
3.300000000000002;0.03261588303020906
3.400000000000002;0.03261588303020906
3.100000000000002;0.03261588303020906
1.4000000000000004;0.024532659269950182
1.3000000000000003;0.023202483028548708
1.2000000000000002;0.0216517285220731
1.1;0.021209371811408993
1.0;0.0209937305385928
1.9000000000000008;0.011146626344389008
1.8000000000000007;0.011146626344389008
1.7000000000000006;0.010948615713838082
1.6000000000000005;0.010565634908962642
1.5000000000000004;0.010472474492247605
