Alpha;MCC
2.8000000000000016;0.0548038035398914
2.5000000000000013;0.0548038035398914
2.6000000000000014;0.0548038035398914
2.7000000000000015;0.0548038035398914
2.9000000000000017;0.0548038035398914
2.4000000000000012;0.051810775945741384
2.000000000000001;0.04920295751385116
2.100000000000001;0.04920295751385116
2.200000000000001;0.04920295751385116
2.300000000000001;0.04920295751385116
3.8000000000000025;0.03393504813128055
3.9000000000000026;0.03393504813128055
3.500000000000002;0.03393504813128055
3.6000000000000023;0.03393504813128055
3.7000000000000024;0.03393504813128055
3.0000000000000018;0.03314560712630247
3.200000000000002;0.03314560712630247
3.300000000000002;0.03314560712630247
3.400000000000002;0.03314560712630247
3.100000000000002;0.03314560712630247
1.4000000000000004;0.025321108114539206
1.3000000000000003;0.023842808027176678
1.2000000000000002;0.022280295280523117
1.1;0.021833908502532064
1.0;0.021616197789158388
1.9000000000000008;0.011898820064127692
1.8000000000000007;0.011898820064127692
1.7000000000000006;0.0117934645933999
1.6000000000000005;0.01128446917051128
1.5000000000000004;0.01108870303298179
