Max features;Max depth;Min samples leaf;Min samples split;MCC
log2;60;3;0.00013842030824;0.5682017604826142
log2;20;2;0.00103081968877;0.546009706222089
log2;40;5;0.000852572737766;0.537469288785197
sqrt;40;4;0.000113311191428;0.5303792437469789
None;90;5;0.000129334831105;0.5297488259742885
log2;40;5;0.000559358878049;0.5263552232080679
sqrt;80;3;0.000106556106258;0.5220381277119952
log2;10;4;0.00272049467009;0.5208023767620511
log2;60;4;0.000110748133661;0.5205353383143039
sqrt;90;1;0.000107038706674;0.5185711939315664
sqrt;20;4;0.00158385738463;0.5184437293399173
None;90;3;0.00207746192529;0.5141785158535108
sqrt;70;5;0.00250238885293;0.5141435632984124
None;80;5;0.000691601577723;0.5141435632984124
log2;40;1;0.000204394952849;0.5127906900388833
None;90;3;0.00128686974423;0.5119277598261526
None;None;2;0.00125045228157;0.5106287242815333
log2;60;1;0.000372778579559;0.5100958422333144
log2;None;1;0.000130802649427;0.5096748792039091
None;None;5;0.000344861785606;0.5075222703959014
sqrt;60;2;0.000279124533586;0.5070269735073244
sqrt;30;5;0.000220854056251;0.5070269735073244
log2;50;2;0.000522465866671;0.5067581140539641
sqrt;40;3;0.00194626272903;0.5058203366784008
log2;60;2;0.000263614515557;0.5052816456863342
sqrt;None;2;0.00148895590932;0.5051034562179678
sqrt;60;5;0.00370322261734;0.5043977566338104
sqrt;100;2;0.000772296304672;0.5036061325649315
None;90;3;0.00268386632103;0.5024854248775651
sqrt;100;3;0.000885945718601;0.5023661076592572
sqrt;90;5;0.00403098007468;0.5016480608469445
log2;70;3;0.00738520283329;0.5012548632952034
None;50;1;0.00262887358774;0.5008461088912735
None;60;5;0.000173092742787;0.5007444023173929
log2;80;3;0.00308071859779;0.5004348786622769
log2;40;5;0.021241252268;0.5004348786622769
sqrt;70;4;0.0165629216929;0.5002856164922743
log2;None;4;0.000965290684819;0.49949927221931323
log2;50;1;0.0149579542393;0.49949927221931323
log2;None;1;0.00855552093405;0.49941368674163833
None;60;4;0.00148702042708;0.49865480073892526
None;80;3;0.000416353778139;0.4980836948190985
log2;50;1;0.0131131060186;0.49757490670609406
sqrt;None;1;0.000140788600553;0.49757490670609406
None;60;4;0.00124364410464;0.497369473124984
sqrt;30;2;0.000381922231674;0.4971026849017696
sqrt;40;1;0.0022648047296;0.496743129635754
sqrt;40;3;0.0130659777353;0.4966797918396145
sqrt;60;4;0.006875448307;0.4962385384491157
sqrt;30;4;0.000802955289979;0.49599617530765666
None;10;3;0.000654177130995;0.4957389731749734
None;20;2;0.000530494536219;0.4949126120899687
log2;10;4;0.000153619840515;0.49438614561390515
sqrt;None;2;0.0437388491941;0.49359699165695575
sqrt;50;4;0.0149558644967;0.4922915436460715
log2;80;5;0.00336079716023;0.4922915436460715
sqrt;80;2;0.0200561813201;0.49207762111199055
sqrt;70;2;0.043562220121;0.49207762111199055
sqrt;50;4;0.0644227166848;0.49207762111199055
sqrt;90;1;0.0171213477009;0.49171256666661867
log2;50;3;0.00571222900333;0.4913196932605347
log2;40;4;0.0696048499605;0.4913196932605347
None;70;3;0.000622642885687;0.4911777619366992
log2;20;5;0.00041641530971;0.49056141530362407
sqrt;80;1;0.0275354789152;0.4903915337624022
sqrt;10;2;0.0248666615292;0.4898706188779637
log2;30;1;0.086469688321;0.48971064287096155
log2;100;4;0.00261884298157;0.48908979718828616
None;None;2;0.000543911451548;0.4890808218625444
None;10;3;0.000380257910517;0.48807685151759567
sqrt;30;3;0.00010847043058;0.4877802965722732
None;80;1;0.000912174055388;0.4877802965722732
None;None;5;0.00277347083472;0.4874239662921221
log2;None;4;0.0977864672704;0.48716625957534426
None;100;2;0.0177809882557;0.48716625957534426
None;60;3;0.0136397345412;0.48716625957534426
None;40;3;0.0558871976166;0.48716625957534426
log2;100;2;0.0843623738257;0.48716625957534426
None;80;5;0.0238335305158;0.48716625957534426
None;90;5;0.0949136448337;0.48716625957534426
None;None;3;0.0574477782692;0.48716625957534426
None;None;2;0.020618274275;0.48716625957534426
sqrt;100;4;0.0728899178696;0.48716625957534426
sqrt;20;5;0.0711294920129;0.48716625957534426
None;30;5;0.0247209878004;0.48716625957534426
None;100;3;0.0292212107591;0.48716625957534426
None;70;2;0.0979397241472;0.48716625957534426
None;10;4;0.0576875149021;0.48716625957534426
None;60;2;0.0321130976224;0.48716625957534426
sqrt;100;3;0.00971495074417;0.487009586792148
sqrt;60;1;0.0024816668857;0.4867457128452358
None;100;4;0.000520679668434;0.48659565331265575
sqrt;20;3;0.000375183426057;0.48659565331265575
log2;70;4;0.0173417071087;0.48648982593586815
None;None;3;0.000644758349222;0.48525283897162885
log2;20;1;0.00555824827619;0.48525283897162885
sqrt;90;4;0.0111812764481;0.4851764736083363
log2;100;1;0.00272686068591;0.4845114629632789
log2;60;4;0.0621424388304;0.48392079783103115
sqrt;30;1;0.0345303115217;0.48392079783103115
log2;20;4;0.0760474674533;0.48392079783103115
log2;10;4;0.0328179167815;0.48392079783103115
sqrt;None;1;0.0494053962945;0.48259938585301154
sqrt;100;4;0.0409571808604;0.48259938585301154
None;10;4;0.000713337267451;0.48259938585301154
sqrt;80;4;0.0645895531638;0.48259938585301154
sqrt;20;3;0.0149766353513;0.48259938585301154
sqrt;10;2;0.000164975057317;0.4819924046292141
None;80;1;0.000530746301118;0.48128846168338435
None;50;5;0.00335606220523;0.48128846168338435
log2;50;1;0.000110311301983;0.4809813204987232
sqrt;10;2;0.000605897814025;0.4809813204987232
sqrt;None;4;0.00373359814486;0.4806881082256647
sqrt;40;1;0.0754098882574;0.4806881082256647
None;70;2;0.00331704508208;0.4799878865876679
None;70;2;0.0033102281668;0.4799878865876679
None;60;4;0.00017183125081;0.47871106902871086
sqrt;80;2;0.00952775572582;0.47801171015906
None;None;1;0.000111051082683;0.47801171015906
sqrt;100;1;0.0933465300465;0.47801171015906
log2;90;4;0.0179953874307;0.47801171015906
log2;40;3;0.0603205220174;0.47761950601857783
None;20;1;0.0101953551592;0.47736776890690336
sqrt;None;4;0.0068471349248;0.4767687286977012
sqrt;40;1;0.00123416932385;0.4767060059725647
None;100;1;0.000157485459794;0.47621788385006136
None;70;1;0.00323119809762;0.4761469064029081
None;10;1;0.000296129437778;0.4760354216169175
None;90;1;0.0118317403339;0.4760354216169175
None;20;2;0.000123531351892;0.4754084260472205
sqrt;70;3;0.0114123064786;0.4748282141960239
log2;90;3;0.0184208425986;0.4748282141960239
log2;100;5;0.00014262867338;0.4734029930414881
log2;80;4;0.000215231779328;0.47304980203164454
sqrt;60;5;0.0107865238991;0.4727214947584097
log2;100;5;0.0116758336178;0.4727214947584097
sqrt;100;2;0.00264515603457;0.47158545118027156
sqrt;70;2;0.00143965164805;0.4714939495888849
log2;30;3;0.0207424214159;0.47139455757885024
sqrt;None;5;0.00582136812932;0.4700784386046208
sqrt;10;2;0.00221648567097;0.46968335356524193
log2;80;1;0.019121815581;0.4695398108005739
log2;30;5;0.00832447606802;0.4695328658994645
sqrt;50;3;0.0389654442194;0.4687729908409932
sqrt;10;5;0.0812443872316;0.46873752789796186
log2;60;4;0.0024103618962;0.46816553754002854
None;50;1;0.00929502335446;0.4680533262835589
None;80;5;0.00861095093237;0.4680533262835589
sqrt;100;2;0.0181423675578;0.4680533262835589
sqrt;None;3;0.00167918462989;0.46747807007641773
sqrt;100;4;0.00572639250869;0.46747807007641773
log2;100;4;0.0662960720376;0.46673192048810846
sqrt;20;4;0.0850317264769;0.46673192048810846
log2;40;3;0.0260594383626;0.46673192048810846
sqrt;80;1;0.000906011201348;0.4666619704940022
log2;80;4;0.0427908308095;0.4656405472142394
sqrt;80;3;0.002068272032;0.4656405472142394
None;100;2;0.000108933888807;0.465368393159192
log2;100;1;0.00318073716567;0.46475759195878336
log2;90;5;0.00188590513592;0.46442954494233685
sqrt;30;3;0.00148079582505;0.46412145559232415
sqrt;10;3;0.0499209422493;0.46400179176850026
log2;50;1;0.0314535697688;0.46336300296117416
None;100;5;0.0036063998646;0.4626468415998998
None;60;5;0.00368580517366;0.4626468415998998
sqrt;None;2;0.000431415327033;0.46180832369374636
sqrt;40;1;0.0661535524071;0.46060359499954284
None;30;1;0.000133222633797;0.46028444714314665
sqrt;None;3;0.00604440878528;0.459448134922744
None;40;4;0.00416387192586;0.45816447258002746
log2;10;3;0.0119801524179;0.45734029141815097
sqrt;10;1;0.099286386544;0.45734029141815097
log2;90;5;0.00756164034716;0.45655615530183774
log2;None;1;0.0177680253907;0.45655615530183774
sqrt;10;2;0.00342261539214;0.45562822414627696
sqrt;100;3;0.0135782100017;0.4552299020772081
sqrt;60;2;0.0204323911735;0.4552299020772081
log2;40;5;0.00427822193998;0.4537358632577402
None;40;3;0.00519700367735;0.4534749235946909
None;50;5;0.00497966694881;0.4534749235946909
log2;None;1;0.00479009523745;0.45311728029980614
sqrt;90;4;0.000908783496462;0.4524883765594232
log2;20;3;0.00065194506205;0.45165632191912936
log2;80;1;0.0718794308138;0.4510027700835521
sqrt;10;5;0.0161154711307;0.4504654690037757
log2;80;3;0.000102819049935;0.4504654690037757
sqrt;70;1;0.00813731417888;0.4483171556951461
None;30;1;0.00760835190769;0.44750171226663776
sqrt;None;3;0.000253269240588;0.44723910657033056
sqrt;60;2;0.00111301765147;0.4401438764396649
log2;30;3;0.0089521131163;0.4391136519429826
sqrt;None;1;0.000215606621953;0.43830359751210163
sqrt;80;5;0.000554649712853;0.43713980705319544
sqrt;None;1;0.000272911941596;0.4369194701849897
sqrt;100;4;0.0020147996763;0.4332255986557988
log2;40;1;0.00425975638002;0.41661965845759946
sqrt;70;4;0.00257259808519;0.4142287469724072
sqrt;20;3;0.00351847539133;0.4115199543840237
sqrt;90;5;0.00186223706145;0.409423800478947
sqrt;10;1;0.00708432855784;0.3963350445836382
