Max features;Max depth;Min samples leaf;Min samples split;MCC
log2;70;4;0.0736434475138;0.4736305505428032
None;50;4;0.000444366938059;0.4736305505428032
log2;50;4;0.000454502910009;0.4732555157039664
sqrt;60;1;0.0595230398044;0.4732555157039664
sqrt;None;1;0.000468966990101;0.47314619825249654
sqrt;10;1;0.00204444623817;0.47311457086370506
log2;50;5;0.0428513687692;0.4728691218894637
None;70;1;0.0276672723077;0.471894194774476
None;20;3;0.0118525067157;0.471894194774476
sqrt;20;3;0.0335698941825;0.471894194774476
None;50;5;0.0129490471949;0.471894194774476
None;50;4;0.0334539191919;0.471894194774476
None;20;1;0.0207490248297;0.471894194774476
None;40;3;0.0463883514373;0.471894194774476
None;40;3;0.0180706866082;0.471894194774476
None;90;4;0.0586435909693;0.471894194774476
None;50;4;0.0754290564851;0.471894194774476
None;90;2;0.0220241348179;0.471894194774476
None;30;1;0.01437394579;0.471894194774476
None;20;1;0.0294587149295;0.471894194774476
None;70;1;0.0140728875796;0.471894194774476
None;70;1;0.0942389445566;0.471894194774476
None;100;1;0.0923705563994;0.471894194774476
sqrt;100;5;0.0136543914268;0.471894194774476
log2;80;5;0.0812310744249;0.471894194774476
None;30;2;0.0281118977628;0.471894194774476
log2;20;1;0.0648948691865;0.471894194774476
sqrt;30;5;0.0198909019711;0.471894194774476
log2;10;5;0.0134490867929;0.471894194774476
None;20;3;0.0484104289828;0.471894194774476
None;None;4;0.0170121477456;0.471894194774476
None;20;3;0.0583392577867;0.471894194774476
sqrt;50;3;0.0225815820591;0.471894194774476
None;40;3;0.02030311141;0.471894194774476
None;40;5;0.0476533555711;0.471894194774476
None;50;1;0.0121567413296;0.471894194774476
log2;100;2;0.0224560537895;0.471894194774476
None;30;4;0.0477053434317;0.471894194774476
None;90;2;0.0240532816339;0.471894194774476
sqrt;10;5;0.0550744753535;0.471894194774476
None;60;1;0.0337748345696;0.471894194774476
None;10;3;0.0393135063108;0.471894194774476
log2;70;2;0.000825191095924;0.47178632070956883
sqrt;40;1;0.00389697979493;0.47153522542412507
sqrt;70;1;0.00168667989744;0.47153522542412507
sqrt;100;1;0.00996332222853;0.4710952142286038
log2;10;4;0.0266123035283;0.47024462734981914
log2;30;3;0.00383369626184;0.47024462734981914
