Max features;Max depth;Min samples leaf;Min samples split;MCC
sqrt;70;4;0.000266118712523;0.4693863838908845
sqrt;60;5;0.000298186518962;0.4687294851752323
log2;80;1;0.0731501379551;0.46696861044327814
log2;None;1;0.0169297549351;0.46696861044327814
sqrt;20;4;0.000362169183445;0.46644528499065396
log2;20;4;0.00443164377549;0.46626411958511976
sqrt;90;3;0.021723662046;0.4647244374741554
sqrt;90;3;0.000635438464642;0.4642157016781761
sqrt;20;4;0.0190977634606;0.46211595297517094
log2;10;3;0.000166116848461;0.4616890008273839
log2;70;3;0.00357710733522;0.46163380008227206
sqrt;10;4;0.0571628438062;0.46094754586652964
log2;70;1;0.000468520546367;0.4600479284867821
log2;20;2;0.000185334315353;0.45932053340856394
sqrt;50;5;0.0119452682381;0.4572422251501746
sqrt;10;5;0.000102003947486;0.4547438036007467
log2;40;1;0.000419858968492;0.45385955915086196
log2;50;5;0.0315211214075;0.45041588404521493
log2;30;1;0.00056902156323;0.4489964859509255
sqrt;30;5;0.00979356730103;0.4485484733491554
sqrt;90;5;0.00513976831381;0.43698542793146455
log2;70;4;0.00249209747351;0.4355488650157247
sqrt;10;1;0.00590371219876;0.4343768199505095
sqrt;None;2;0.000208692102811;0.43019829400686826
sqrt;70;4;0.000214904052187;0.42678793195809067
None;40;2;0.0107465596065;0.4150518479461793
None;100;1;0.0107402777115;0.4150518479461793
None;60;3;0.0101555529715;0.4150518479461793
log2;100;2;0.00755900292325;0.41384225435561434
sqrt;40;3;0.00645547774882;0.41198195008785443
log2;30;4;0.000754754121791;0.407745846951408
log2;40;3;0.000447424650341;0.407745846951408
sqrt;90;1;0.00725790128042;0.40211695409604187
sqrt;50;4;0.00130759306049;0.3946897498562837
None;None;5;0.00730865237492;0.39024027337081174
None;10;5;0.00732616330729;0.39024027337081174
None;70;2;0.00736425099833;0.39024027337081174
None;20;2;0.00724959224652;0.39024027337081174
None;60;2;0.00617134635514;0.39024027337081174
log2;100;2;0.00432986038595;0.38285654440345657
sqrt;60;4;0.00877789301485;0.3721305497343305
