Method;TargetClass;NbAccessedEntities;Distance_TC
org.apache.juli.AsyncFileHandler.close();org.apache.juli.AsyncFileHandler;1;0.9
org.apache.juli.AsyncFileHandler.close();org.apache.juli.FileHandler;1;0.9375
org.apache.juli.AsyncFileHandler.open();org.apache.juli.AsyncFileHandler;1;0.9
org.apache.juli.AsyncFileHandler.open();org.apache.juli.FileHandler;1;0.9375
org.apache.juli.AsyncFileHandler.publishInternal(java.util.logging.LogRecord);org.apache.juli.FileHandler;1;0.9333333333333333
org.apache.juli.logging.LogFactory.getInstance(java.lang.String);org.apache.juli.logging.DirectJDKLog;0;1.0
org.apache.juli.logging.LogFactory.release();org.apache.juli.logging.DirectJDKLog;0;1.0
org.apache.catalina.ant.JKStatusUpdateTask.execute();org.apache.catalina.ant.AbstractCatalinaTask;2;0.9333333333333333
org.apache.catalina.ant.JKStatusUpdateTask.execute();org.apache.catalina.ant.JKStatusUpdateTask;2;0.9
org.apache.catalina.ant.JKStatusUpdateTask.createLink();org.apache.catalina.ant.AbstractCatalinaTask;1;0.9615384615384616
org.apache.catalina.ant.JKStatusUpdateTask.createLink();org.apache.catalina.ant.JKStatusUpdateTask;12;0.4285714285714286
org.apache.catalina.ant.StartTask.execute();org.apache.catalina.ant.AbstractCatalinaTask;3;0.7692307692307692
org.apache.catalina.ant.StartTask.execute();org.apache.catalina.ant.StartTask;1;0.8571428571428572
org.apache.catalina.ant.ListTask.execute();org.apache.catalina.ant.AbstractCatalinaTask;2;0.8181818181818181
org.apache.catalina.ant.ValidatorTask.execute();org.apache.catalina.startup.DigesterFactory;0;1.0
org.apache.catalina.ant.ValidatorTask.execute();org.apache.tomcat.util.digester.Digester;1;0.993006993006993
org.apache.catalina.ant.ValidatorTask.execute();org.apache.catalina.ant.BaseRedirectorHelperTask;4;0.9024390243902439
org.apache.catalina.ant.ValidatorTask.execute();org.apache.catalina.ant.ValidatorTask;1;0.9473684210526316
org.apache.catalina.ant.ValidatorTask.execute();org.apache.catalina.startup.Constants;0;1.0
org.apache.catalina.ant.DeployTask.execute();org.apache.catalina.ant.AbstractCatalinaTask;3;0.9285714285714286
org.apache.catalina.ant.DeployTask.execute();org.apache.catalina.ant.DeployTask;6;0.7692307692307692
org.apache.catalina.ant.UndeployTask.execute();org.apache.catalina.ant.AbstractCatalinaTask;2;0.8333333333333334
org.apache.catalina.ant.UndeployTask.execute();org.apache.catalina.ant.UndeployTask;1;0.8
org.apache.catalina.ant.jmx.JMXAccessorSetTask.jmxExecute(javax.management.MBeanServerConnection);org.apache.catalina.ant.jmx.JMXAccessorTask;1;0.972972972972973
org.apache.catalina.ant.jmx.JMXAccessorSetTask.jmxExecute(javax.management.MBeanServerConnection);org.apache.catalina.ant.jmx.JMXAccessorSetTask;3;0.8
org.apache.catalina.ant.jmx.JMXAccessorSetTask.jmxSet(java.lang.String, javax.management.MBeanServerConnection);org.apache.catalina.ant.jmx.JMXAccessorTask;1;0.975
org.apache.catalina.ant.jmx.JMXAccessorSetTask.jmxSet(java.lang.String, javax.management.MBeanServerConnection);org.apache.catalina.ant.jmx.JMXAccessorSetTask;5;0.6363636363636364
org.apache.catalina.ant.jmx.JMXAccessorEqualsCondition.getJMXConnection();org.apache.catalina.ant.jmx.JMXAccessorEqualsCondition;6;0.5714285714285714
org.apache.catalina.ant.jmx.JMXAccessorEqualsCondition.getJMXConnection();org.apache.catalina.ant.jmx.JMXAccessorTask;1;1.0
org.apache.catalina.ant.jmx.JMXAccessorCreateTask.jmxExecute(javax.management.MBeanServerConnection);org.apache.catalina.ant.jmx.JMXAccessorCreateTask;2;0.8888888888888888
org.apache.catalina.ant.jmx.JMXAccessorCreateTask.jmxExecute(javax.management.MBeanServerConnection);org.apache.catalina.ant.jmx.JMXAccessorTask;1;0.9722222222222222
org.apache.catalina.ant.jmx.JMXAccessorCreateTask.jmxCreate(java.lang.String, javax.management.MBeanServerConnection);org.apache.catalina.ant.jmx.JMXAccessorCreateTask;3;0.8421052631578947
org.apache.catalina.ant.jmx.JMXAccessorCreateTask.jmxCreate(java.lang.String, javax.management.MBeanServerConnection);org.apache.catalina.ant.jmx.JMXAccessorTask;2;0.9574468085106383
org.apache.catalina.ant.jmx.JMXAccessorCreateTask.jmxCreate(java.lang.String, javax.management.MBeanServerConnection);org.apache.catalina.ant.BaseRedirectorHelperTask;1;0.9761904761904762
org.apache.catalina.ant.jmx.JMXAccessorCreateTask.jmxCreate(java.lang.String, javax.management.MBeanServerConnection);org.apache.catalina.ant.jmx.Arg;2;0.8666666666666667
org.apache.catalina.ant.jmx.JMXAccessorInvokeTask.jmxExecute(javax.management.MBeanServerConnection);org.apache.catalina.ant.jmx.JMXAccessorInvokeTask;2;0.875
org.apache.catalina.ant.jmx.JMXAccessorInvokeTask.jmxExecute(javax.management.MBeanServerConnection);org.apache.catalina.ant.jmx.JMXAccessorTask;1;0.9722222222222222
org.apache.catalina.ant.jmx.JMXAccessorInvokeTask.jmxInvoke(java.lang.String, javax.management.MBeanServerConnection);org.apache.catalina.ant.jmx.JMXAccessorInvokeTask;2;0.8571428571428572
org.apache.catalina.ant.jmx.JMXAccessorInvokeTask.jmxInvoke(java.lang.String, javax.management.MBeanServerConnection);org.apache.catalina.ant.jmx.JMXAccessorTask;3;0.9523809523809523
org.apache.catalina.ant.jmx.JMXAccessorInvokeTask.jmxInvoke(java.lang.String, javax.management.MBeanServerConnection);org.apache.catalina.ant.jmx.Arg;2;0.8
org.apache.catalina.ant.jmx.JMXAccessorGetTask.jmxExecute(javax.management.MBeanServerConnection);org.apache.catalina.ant.jmx.JMXAccessorGetTask;2;0.8333333333333334
org.apache.catalina.ant.jmx.JMXAccessorGetTask.jmxExecute(javax.management.MBeanServerConnection);org.apache.catalina.ant.jmx.JMXAccessorTask;1;0.9722222222222222
org.apache.catalina.ant.jmx.JMXAccessorGetTask.jmxGet(java.lang.String, javax.management.MBeanServerConnection);org.apache.catalina.ant.jmx.JMXAccessorGetTask;1;0.8888888888888888
org.apache.catalina.ant.jmx.JMXAccessorGetTask.jmxGet(java.lang.String, javax.management.MBeanServerConnection);org.apache.catalina.ant.jmx.JMXAccessorTask;3;0.9473684210526316
org.apache.catalina.ant.jmx.JMXAccessorGetTask.jmxGet(java.lang.String, javax.management.MBeanServerConnection);org.apache.catalina.ant.BaseRedirectorHelperTask;1;0.9696969696969697
org.apache.catalina.ant.jmx.JMXAccessorTask.execute();org.apache.catalina.ant.jmx.JMXAccessorTask;4;0.8947368421052632
org.apache.catalina.ant.jmx.JMXAccessorTask.execute();org.apache.catalina.ant.BaseRedirectorHelperTask;3;0.9090909090909091
org.apache.catalina.ant.jmx.JMXAccessorTask.jmxExecute(javax.management.MBeanServerConnection);org.apache.catalina.ant.jmx.JMXAccessorTask;2;0.9428571428571428
org.apache.catalina.ant.jmx.JMXAccessorTask.jmxExecute(javax.management.MBeanServerConnection);org.apache.catalina.ant.BaseRedirectorHelperTask;1;0.9666666666666667
org.apache.catalina.ant.jmx.JMXAccessorTask.convertStringToType(java.lang.String, java.lang.String);org.apache.catalina.ant.jmx.JMXAccessorTask;1;0.972972972972973
org.apache.catalina.ant.jmx.JMXAccessorTask.convertStringToType(java.lang.String, java.lang.String);org.apache.catalina.ant.BaseRedirectorHelperTask;1;0.967741935483871
org.apache.catalina.ant.jmx.JMXAccessorTask.echoResult(java.lang.Object, java.lang.String);org.apache.catalina.ant.jmx.JMXAccessorTask;1;0.9743589743589743
org.apache.catalina.ant.jmx.JMXAccessorTask.echoResult(java.lang.Object, java.lang.String);org.apache.catalina.ant.BaseRedirectorHelperTask;1;0.9696969696969697
org.apache.catalina.ant.jmx.JMXAccessorTask.setProperty(java.lang.Object, java.lang.String);org.apache.catalina.ant.jmx.JMXAccessorTask;2;0.9459459459459459
org.apache.catalina.ant.jmx.JMXAccessorTask.setProperty(java.lang.Object, java.lang.String);org.apache.catalina.ant.BaseRedirectorHelperTask;1;0.96875
org.apache.catalina.ant.jmx.JMXAccessorCondition.getJMXConnection();org.apache.catalina.ant.jmx.JMXAccessorCondition;6;0.7
org.apache.catalina.ant.jmx.JMXAccessorCondition.getJMXConnection();org.apache.catalina.ant.jmx.JMXAccessorTask;1;1.0
org.apache.catalina.ant.jmx.JMXAccessorUnregisterTask.jmxExecute(javax.management.MBeanServerConnection);org.apache.catalina.ant.jmx.JMXAccessorUnregisterTask;1;1.0
org.apache.catalina.ant.jmx.JMXAccessorUnregisterTask.jmxExecute(javax.management.MBeanServerConnection);org.apache.catalina.ant.jmx.JMXAccessorTask;1;0.9714285714285714
org.apache.catalina.ant.jmx.JMXAccessorUnregisterTask.jmxUuregister(java.lang.String, javax.management.MBeanServerConnection);org.apache.catalina.ant.jmx.JMXAccessorTask;1;0.9722222222222222
org.apache.catalina.ant.jmx.JMXAccessorUnregisterTask.jmxUuregister(java.lang.String, javax.management.MBeanServerConnection);org.apache.catalina.ant.BaseRedirectorHelperTask;1;0.9666666666666667
org.apache.catalina.ant.jmx.JMXAccessorQueryTask.jmxExecute(javax.management.MBeanServerConnection);org.apache.catalina.ant.jmx.JMXAccessorQueryTask;1;1.0
org.apache.catalina.ant.jmx.JMXAccessorQueryTask.jmxExecute(javax.management.MBeanServerConnection);org.apache.catalina.ant.jmx.JMXAccessorTask;1;0.9714285714285714
org.apache.catalina.ant.jmx.JMXAccessorQueryTask.jmxQuery(java.lang.String, javax.management.MBeanServerConnection);org.apache.catalina.ant.jmx.JMXAccessorQueryTask;2;0.9444444444444444
org.apache.catalina.ant.jmx.JMXAccessorQueryTask.jmxQuery(java.lang.String, javax.management.MBeanServerConnection);org.apache.catalina.ant.jmx.JMXAccessorTask;3;0.9565217391304348
org.apache.catalina.ant.jmx.JMXAccessorQueryTask.jmxQuery(java.lang.String, javax.management.MBeanServerConnection);org.apache.catalina.ant.BaseRedirectorHelperTask;1;0.975609756097561
org.apache.catalina.ant.jmx.JMXAccessorQueryTask.bindAttributes(java.lang.String, java.lang.String, javax.management.MBeanServerConnection, javax.management.ObjectName);org.apache.catalina.ant.jmx.JMXAccessorTask;2;0.9777777777777777
org.apache.catalina.ant.jmx.JMXAccessorQueryTask.bindAttributes(java.lang.String, java.lang.String, javax.management.MBeanServerConnection, javax.management.ObjectName);org.apache.catalina.ant.BaseRedirectorHelperTask;1;0.9743589743589743
org.apache.catalina.ant.RolesTask.execute();org.apache.catalina.ant.AbstractCatalinaTask;2;0.8181818181818181
org.apache.catalina.ant.ServerinfoTask.execute();org.apache.catalina.ant.AbstractCatalinaTask;2;0.8181818181818181
org.apache.catalina.ant.StopTask.execute();org.apache.catalina.ant.StopTask;1;0.8571428571428572
org.apache.catalina.ant.StopTask.execute();org.apache.catalina.ant.AbstractCatalinaTask;3;0.7692307692307692
org.apache.catalina.ant.JMXGetTask.execute();org.apache.catalina.ant.AbstractCatalinaTask;2;0.8461538461538461
org.apache.catalina.ant.JMXGetTask.execute();org.apache.catalina.ant.JMXGetTask;2;0.6
org.apache.catalina.ant.ResourcesTask.execute();org.apache.catalina.ant.ResourcesTask;1;0.8
