Method;TargetClass;NbAccessedEntities;Distance_TC
android.telephony.gsm.SmsMessage.isMwiDontStore();android.telephony.gsm.SmsMessage;0;1.0
android.telephony.gsm.SmsMessage.isMwiDontStore();com.android.internal.telephony.SmsMessageBase;1;1.0
android.telephony.gsm.SmsMessage.getUserData();android.telephony.gsm.SmsMessage;0;1.0
android.telephony.gsm.SmsMessage.getUserData();com.android.internal.telephony.SmsMessageBase;1;0.9583333333333334
android.telephony.gsm.SmsMessage.getPdu();android.telephony.gsm.SmsMessage;0;1.0
android.telephony.gsm.SmsMessage.getPdu();com.android.internal.telephony.SmsMessageBase;1;0.9583333333333334
android.telephony.gsm.SmsMessage.getStatusOnSim();android.telephony.gsm.SmsMessage;0;1.0
android.telephony.gsm.SmsMessage.getStatusOnSim();com.android.internal.telephony.SmsMessageBase;1;0.9583333333333334
android.telephony.gsm.SmsMessage.getStatusOnIcc();android.telephony.gsm.SmsMessage;0;1.0
android.telephony.gsm.SmsMessage.getStatusOnIcc();com.android.internal.telephony.SmsMessageBase;1;0.9583333333333334
android.telephony.gsm.SmsMessage.getIndexOnSim();android.telephony.gsm.SmsMessage;0;1.0
android.telephony.gsm.SmsMessage.getIndexOnSim();com.android.internal.telephony.SmsMessageBase;1;0.9583333333333334
android.telephony.gsm.SmsMessage.getIndexOnIcc();android.telephony.gsm.SmsMessage;0;1.0
android.telephony.gsm.SmsMessage.getIndexOnIcc();com.android.internal.telephony.SmsMessageBase;1;0.9583333333333334
android.telephony.gsm.SmsMessage.getStatus();android.telephony.gsm.SmsMessage;0;1.0
android.telephony.gsm.SmsMessage.getStatus();com.android.internal.telephony.SmsMessageBase;1;1.0
android.telephony.gsm.SmsMessage.isStatusReportMessage();android.telephony.gsm.SmsMessage;0;1.0
android.telephony.gsm.SmsMessage.isStatusReportMessage();com.android.internal.telephony.SmsMessageBase;1;1.0
android.telephony.gsm.SmsMessage.isReplyPathPresent();android.telephony.gsm.SmsMessage;0;1.0
android.telephony.gsm.SmsMessage.isReplyPathPresent();com.android.internal.telephony.SmsMessageBase;1;1.0
com.android.internal.telephony.cat.IconLoader.handleMessage(com.android.internal.telephony.cat.Message);com.android.internal.telephony.cat.IconLoader;9;0.6
com.android.internal.telephony.cat.IconLoader.handleMessage(com.android.internal.telephony.cat.Message);com.android.internal.telephony.cat.ImageDescriptor;1;0.9375
com.android.internal.telephony.cat.IconLoader.handleMessage(com.android.internal.telephony.cat.Message);com.android.internal.telephony.cat.CatLog;0;1.0
com.android.internal.telephony.cat.IconLoader.handleImageDescriptor(byte[]);com.android.internal.telephony.cat.IconLoader;0;1.0
com.android.internal.telephony.cat.IconLoader.handleImageDescriptor(byte[]);com.android.internal.telephony.cat.ImageDescriptor;0;1.0
com.android.internal.telephony.cat.IconLoader.readClut();com.android.internal.telephony.cat.IconLoader;1;0.95
com.android.internal.telephony.cat.IconLoader.readClut();com.android.internal.telephony.cat.ImageDescriptor;1;0.8888888888888888
com.android.internal.telephony.cat.IconLoader.readClut();com.android.internal.telephony.uicc.IccFileHandler;1;1.0
com.android.internal.telephony.cat.IconLoader.readId();com.android.internal.telephony.cat.IconLoader;3;0.8421052631578947
com.android.internal.telephony.cat.IconLoader.readId();com.android.internal.telephony.uicc.IccFileHandler;1;1.0
com.android.internal.telephony.cat.IconLoader.readIconData();com.android.internal.telephony.cat.IconLoader;0;1.0
com.android.internal.telephony.cat.IconLoader.readIconData();com.android.internal.telephony.cat.ImageDescriptor;2;0.75
com.android.internal.telephony.cat.IconLoader.readIconData();com.android.internal.telephony.uicc.IccFileHandler;1;1.0
com.android.internal.telephony.cat.RilMessageDecoder.sendCmdForExecution(com.android.internal.telephony.cat.RilMessage);com.android.internal.telephony.cat.RilMessageDecoder;1;0.875
com.android.internal.telephony.cat.RilMessageDecoder.sendCmdForExecution(com.android.internal.telephony.cat.RilMessage);com.android.internal.telephony.cat.CatService;0;1.0
com.android.internal.telephony.cat.RilMessageDecoder.processMessage(com.android.internal.telephony.cat.Message);com.android.internal.telephony.cat.RilMessage;4;0.6
com.android.internal.telephony.cat.RilMessageDecoder.processMessage(com.android.internal.telephony.cat.Message);com.android.internal.telephony.cat.RilMessageDecoder;2;0.8
