Method;TargetClass;NbAccessedEntities;Distance_TC
org.apache.tools.ant.filters.ClassConstants.read();org.apache.tools.ant.filters.BaseFilterReader;1;0.9411764705882353
org.apache.tools.ant.filters.EscapeUnicode.read();org.apache.tools.ant.filters.BaseFilterReader;1;0.9375
org.apache.tools.ant.filters.EscapeUnicode.read();org.apache.tools.ant.filters.EscapeUnicode;2;0.8571428571428572
org.apache.tools.ant.filters.EscapeUnicode.chain(java.io.Reader);org.apache.tools.ant.filters.BaseFilterReader;1;0.8
org.apache.tools.ant.filters.ExpandProperties.read();org.apache.tools.ant.filters.ExpandProperties;2;0.75
org.apache.tools.ant.filters.ExpandProperties.read();org.apache.tools.ant.Project;1;0.9908256880733946
org.apache.tools.ant.filters.ExpandProperties.read();org.apache.tools.ant.filters.BaseFilterReader;1;0.9090909090909091
org.apache.tools.ant.filters.ExpandProperties.chain(java.io.Reader);org.apache.tools.ant.filters.BaseFilterReader;0;1.0
org.apache.tools.ant.filters.TailFilter.read();org.apache.tools.ant.util.LineTokenizer;1;0.9230769230769231
org.apache.tools.ant.filters.TailFilter.read();org.apache.tools.ant.filters.BaseFilterReader;1;0.9230769230769231
org.apache.tools.ant.filters.TailFilter.read();org.apache.tools.ant.filters.TailFilter;4;0.7333333333333334
org.apache.tools.ant.filters.TailFilter.chain(java.io.Reader);org.apache.tools.ant.filters.BaseFilterReader;1;0.8571428571428572
org.apache.tools.ant.filters.TailFilter.chain(java.io.Reader);org.apache.tools.ant.filters.TailFilter;2;0.8181818181818181
org.apache.tools.ant.filters.TailFilter.initialize();org.apache.tools.ant.filters.BaseParamFilterReader;1;0.875
org.apache.tools.ant.filters.TailFilter.initialize();org.apache.tools.ant.types.Parameter;2;0.75
org.apache.tools.ant.filters.TailFilter.initialize();org.apache.tools.ant.filters.TailFilter;2;0.8666666666666667
org.apache.tools.ant.filters.HeadFilter.read();org.apache.tools.ant.util.LineTokenizer;1;0.9230769230769231
org.apache.tools.ant.filters.HeadFilter.read();org.apache.tools.ant.filters.BaseFilterReader;1;0.9230769230769231
org.apache.tools.ant.filters.HeadFilter.read();org.apache.tools.ant.filters.HeadFilter;4;0.7142857142857143
org.apache.tools.ant.filters.HeadFilter.chain(java.io.Reader);org.apache.tools.ant.filters.BaseFilterReader;1;0.8571428571428572
org.apache.tools.ant.filters.HeadFilter.chain(java.io.Reader);org.apache.tools.ant.filters.HeadFilter;2;0.8
org.apache.tools.ant.filters.HeadFilter.initialize();org.apache.tools.ant.filters.BaseParamFilterReader;1;0.875
org.apache.tools.ant.filters.HeadFilter.initialize();org.apache.tools.ant.types.Parameter;2;0.75
org.apache.tools.ant.filters.HeadFilter.initialize();org.apache.tools.ant.filters.HeadFilter;2;0.8571428571428572
org.apache.tools.ant.filters.TabsToSpaces.read();org.apache.tools.ant.filters.TabsToSpaces;3;0.625
org.apache.tools.ant.filters.TabsToSpaces.read();org.apache.tools.ant.filters.BaseFilterReader;1;0.9
org.apache.tools.ant.filters.TabsToSpaces.chain(java.io.Reader);org.apache.tools.ant.filters.TabsToSpaces;1;0.8333333333333334
org.apache.tools.ant.filters.TabsToSpaces.chain(java.io.Reader);org.apache.tools.ant.filters.BaseFilterReader;1;0.8333333333333334
org.apache.tools.ant.filters.TabsToSpaces.initialize();org.apache.tools.ant.filters.TabsToSpaces;1;0.9
org.apache.tools.ant.filters.TabsToSpaces.initialize();org.apache.tools.ant.filters.BaseParamFilterReader;1;0.8571428571428572
org.apache.tools.ant.filters.TabsToSpaces.initialize();org.apache.tools.ant.types.Parameter;2;0.7142857142857143
org.apache.tools.ant.NoBannerLogger.targetStarted(org.apache.tools.ant.BuildEvent);org.apache.tools.ant.NoBannerLogger;1;0.8
org.apache.tools.ant.NoBannerLogger.targetStarted(org.apache.tools.ant.BuildEvent);org.apache.tools.ant.BuildEvent;0;1.0
org.apache.tools.ant.NoBannerLogger.targetStarted(org.apache.tools.ant.BuildEvent);org.apache.tools.ant.Target;1;0.9615384615384616
org.apache.tools.ant.NoBannerLogger.messageLogged(org.apache.tools.ant.BuildEvent);org.apache.tools.ant.NoBannerLogger;1;0.9166666666666666
org.apache.tools.ant.NoBannerLogger.messageLogged(org.apache.tools.ant.BuildEvent);org.apache.tools.ant.BuildEvent;2;0.8181818181818181
org.apache.tools.ant.NoBannerLogger.messageLogged(org.apache.tools.ant.BuildEvent);org.apache.tools.ant.util.StringUtils;0;1.0
org.apache.tools.ant.NoBannerLogger.messageLogged(org.apache.tools.ant.BuildEvent);org.apache.tools.ant.DefaultLogger;3;0.875
org.apache.tools.ant.types.FileList.setRefid(org.apache.tools.ant.types.Reference);org.apache.tools.ant.types.DataType;2;0.9047619047619048
org.apache.tools.ant.types.FileList.setRefid(org.apache.tools.ant.types.Reference);org.apache.tools.ant.types.FileList;2;0.875
org.apache.tools.ant.types.FileList.setDir(java.io.File);org.apache.tools.ant.types.DataType;1;0.9473684210526316
org.apache.tools.ant.types.FileList.setDir(java.io.File);org.apache.tools.ant.types.FileList;1;0.9285714285714286
org.apache.tools.ant.types.FileList.getDir(org.apache.tools.ant.Project);org.apache.tools.ant.types.DataType;1;0.9523809523809523
org.apache.tools.ant.types.FileList.getDir(org.apache.tools.ant.Project);org.apache.tools.ant.types.FileList;3;0.7857142857142857
org.apache.tools.ant.types.FileList.setFiles(java.lang.String);org.apache.tools.ant.types.DataType;1;0.9565217391304348
org.apache.tools.ant.types.FileList.setFiles(java.lang.String);org.apache.tools.ant.types.FileList;1;0.9444444444444444
org.apache.tools.ant.types.FileList.getFiles(org.apache.tools.ant.Project);org.apache.tools.ant.types.DataType;1;0.9583333333333334
org.apache.tools.ant.types.FileList.getFiles(org.apache.tools.ant.Project);org.apache.tools.ant.types.FileList;4;0.75
org.apache.tools.ant.types.FileList.getRef(org.apache.tools.ant.Project);org.apache.tools.ant.types.DataType;1;0.9444444444444444
org.apache.tools.ant.types.FileList.iterator();org.apache.tools.ant.types.DataType;1;0.9583333333333334
org.apache.tools.ant.types.FileList.iterator();org.apache.tools.ant.types.FileList;4;0.75
org.apache.tools.ant.types.FileList.iterator();org.apache.tools.ant.ProjectComponent;0;1.0
org.apache.tools.ant.types.FileList.size();org.apache.tools.ant.types.DataType;1;0.9545454545454546
org.apache.tools.ant.types.FileList.size();org.apache.tools.ant.types.FileList;3;0.8
org.apache.tools.ant.types.FileList.size();org.apache.tools.ant.ProjectComponent;0;1.0
org.apache.tools.ant.types.Assertions.addEnable(org.apache.tools.ant.types.Assertions.EnabledAssertion);org.apache.tools.ant.types.DataType;1;0.95
org.apache.tools.ant.types.Assertions.addEnable(org.apache.tools.ant.types.Assertions.EnabledAssertion);org.apache.tools.ant.types.Assertions;1;0.9473684210526316
org.apache.tools.ant.types.Assertions.addDisable(org.apache.tools.ant.types.Assertions.DisabledAssertion);org.apache.tools.ant.types.DataType;1;0.95
org.apache.tools.ant.types.Assertions.addDisable(org.apache.tools.ant.types.Assertions.DisabledAssertion);org.apache.tools.ant.types.Assertions;1;0.9473684210526316
