Snapshot;Date;Entity;Code;ChangeType
04b07a76650a6ffd719c55f593b21fb1d92c84d2;30 Mar 2011;CLASS;eclipse.plugins.com.android.ide.eclipse.gldebugger.src.com.android.glesv2debugger.Context;M
04b07a76650a6ffd719c55f593b21fb1d92c84d2;30 Mar 2011;CLASS;eclipse.plugins.com.android.ide.eclipse.gldebugger.src.com.android.glesv2debugger.GLServerShader;M
04b07a76650a6ffd719c55f593b21fb1d92c84d2;30 Mar 2011;CLASS;eclipse.plugins.com.android.ide.eclipse.gldebugger.src.com.android.glesv2debugger.GLServerState;A
04b07a76650a6ffd719c55f593b21fb1d92c84d2;30 Mar 2011;CLASS;eclipse.plugins.com.android.ide.eclipse.gldebugger.src.com.android.glesv2debugger.GLServerVertex;M
04b07a76650a6ffd719c55f593b21fb1d92c84d2;30 Mar 2011;CLASS;eclipse.plugins.com.android.ide.eclipse.gldebugger.src.com.android.glesv2debugger.MessageData;M
04b07a76650a6ffd719c55f593b21fb1d92c84d2;30 Mar 2011;CLASS;eclipse.plugins.com.android.ide.eclipse.gldebugger.src.com.android.glesv2debugger.SampleView;M
04b07a76650a6ffd719c55f593b21fb1d92c84d2;30 Mar 2011;CLASS;eclipse.plugins.com.android.ide.eclipse.gldebugger.src.com.android.glesv2debugger.ShaderEditor;M
530d4e0480e55e86a29b0ca2ab63fb4289e6581b;28 Mar 2011;CLASS;eclipse.plugins.com.android.ide.eclipse.gldebugger.src.com.android.glesv2debugger.BreakpointOption;M
530d4e0480e55e86a29b0ca2ab63fb4289e6581b;28 Mar 2011;CLASS;eclipse.plugins.com.android.ide.eclipse.gldebugger.src.com.android.glesv2debugger.MessageQueue;M
530d4e0480e55e86a29b0ca2ab63fb4289e6581b;28 Mar 2011;CLASS;eclipse.plugins.com.android.ide.eclipse.gldebugger.src.com.android.glesv2debugger.SampleView;M
530d4e0480e55e86a29b0ca2ab63fb4289e6581b;28 Mar 2011;CLASS;eclipse.plugins.com.android.ide.eclipse.gldebugger.src.com.android.glesv2debugger.ShaderEditor;M
4ef781614055685c864c3cdd586f7f5af9b826c7;3 Sep 2011;CLASS;sdkmanager.libs.sdklib.src.com.android.sdklib.SdkConstants;M
4ef781614055685c864c3cdd586f7f5af9b826c7;3 Sep 2011;CLASS;sdkmanager.libs.sdklib.src.com.android.sdklib.internal.repository.AddonPackage;M
4ef781614055685c864c3cdd586f7f5af9b826c7;3 Sep 2011;CLASS;sdkmanager.libs.sdklib.src.com.android.sdklib.internal.repository.SdkSource;M
4ef781614055685c864c3cdd586f7f5af9b826c7;3 Sep 2011;CLASS;sdkmanager.libs.sdklib.src.com.android.sdklib.internal.repository.SystemImagePackage;A
4ef781614055685c864c3cdd586f7f5af9b826c7;3 Sep 2011;CLASS;sdkmanager.libs.sdklib.tests.src.com.android.sdklib.internal.repository.MinToolsPackageTest;M
4ef781614055685c864c3cdd586f7f5af9b826c7;3 Sep 2011;CLASS;sdkmanager.libs.sdklib.tests.src.com.android.sdklib.internal.repository.PackageTest;M
4ef781614055685c864c3cdd586f7f5af9b826c7;3 Sep 2011;CLASS;sdkmanager.libs.sdklib.tests.src.com.android.sdklib.internal.repository.SdkRepoSourceTest;M
4ef781614055685c864c3cdd586f7f5af9b826c7;3 Sep 2011;CLASS;sdkmanager.libs.sdklib.tests.src.com.android.sdklib.internal.repository.SystemImagePackageTest;A
82b6dad4d4c2c2551b57c5a57b2cb76862acd704;31 Aug 2011;CLASS;sdkmanager.app.tests.com.android.sdkmanager.MainTest;M
82b6dad4d4c2c2551b57c5a57b2cb76862acd704;31 Aug 2011;CLASS;sdkmanager.libs.sdklib.src.com.android.sdklib.AndroidVersion;M
82b6dad4d4c2c2551b57c5a57b2cb76862acd704;31 Aug 2011;CLASS;sdkmanager.libs.sdklib.src.com.android.sdklib.internal.repository.PlatformPackage;M
82b6dad4d4c2c2551b57c5a57b2cb76862acd704;31 Aug 2011;CLASS;sdkmanager.libs.sdklib.src.com.android.sdklib.repository.SdkRepoConstants;M
82b6dad4d4c2c2551b57c5a57b2cb76862acd704;31 Aug 2011;CLASS;sdkmanager.libs.sdklib.tests.src.com.android.sdklib.SdkManagerTest;M
82b6dad4d4c2c2551b57c5a57b2cb76862acd704;31 Aug 2011;CLASS;sdkmanager.libs.sdklib.tests.src.com.android.sdklib.internal.repository.ExtraPackageTest;M
82b6dad4d4c2c2551b57c5a57b2cb76862acd704;31 Aug 2011;CLASS;sdkmanager.libs.sdklib.tests.src.com.android.sdklib.internal.repository.MinToolsPackageTest;M
82b6dad4d4c2c2551b57c5a57b2cb76862acd704;31 Aug 2011;CLASS;sdkmanager.libs.sdklib.tests.src.com.android.sdklib.internal.repository.MockPlatformPackage;M
82b6dad4d4c2c2551b57c5a57b2cb76862acd704;31 Aug 2011;CLASS;sdkmanager.libs.sdklib.tests.src.com.android.sdklib.internal.repository.MockPlatformTarget;A
