Snapshot;Date;Entity;Code;ChangeType
c03df13c68e4470f71da54732db3aee5051f706c;17 Jan 2013;CLASS;lint.cli.src.main.java.com.android.tools.lint.HtmlReporter;M
c03df13c68e4470f71da54732db3aee5051f706c;17 Jan 2013;CLASS;lint.cli.src.main.java.com.android.tools.lint.LombokParser;M
c03df13c68e4470f71da54732db3aee5051f706c;17 Jan 2013;CLASS;lint.cli.src.main.java.com.android.tools.lint.Main;M
c03df13c68e4470f71da54732db3aee5051f706c;17 Jan 2013;CLASS;lint.cli.src.main.java.com.android.tools.lint.XmlReporter;M
c03df13c68e4470f71da54732db3aee5051f706c;17 Jan 2013;CLASS;lint.cli.src.test.java.com.android.tools.lint.MainTest;M
c03df13c68e4470f71da54732db3aee5051f706c;17 Jan 2013;CLASS;lint.cli.src.test.java.com.android.tools.lint.XmlReporterTest;M
c03df13c68e4470f71da54732db3aee5051f706c;17 Jan 2013;CLASS;lint.cli.src.test.java.com.android.tools.lint.checks.AbstractCheckTest;M
c03df13c68e4470f71da54732db3aee5051f706c;17 Jan 2013;CLASS;lint.cli.src.test.java.com.android.tools.lint.checks.ButtonDetectorTest;M
c03df13c68e4470f71da54732db3aee5051f706c;17 Jan 2013;CLASS;lint.libs.lint_api.src.main.java.com.android.tools.lint.client.api.IssueRegistry;M
c03df13c68e4470f71da54732db3aee5051f706c;17 Jan 2013;CLASS;lint.libs.lint_api.src.main.java.com.android.tools.lint.client.api.LintDriver;M
c03df13c68e4470f71da54732db3aee5051f706c;17 Jan 2013;CLASS;lint.libs.lint_api.src.main.java.com.android.tools.lint.detector.api.Implementation;A
c03df13c68e4470f71da54732db3aee5051f706c;17 Jan 2013;CLASS;lint.libs.lint_api.src.main.java.com.android.tools.lint.detector.api.Issue;M
c03df13c68e4470f71da54732db3aee5051f706c;17 Jan 2013;CLASS;lint.libs.lint_api.src.main.java.com.android.tools.lint.detector.api.Scope;M
c03df13c68e4470f71da54732db3aee5051f706c;17 Jan 2013;CLASS;lint.libs.lint_checks.src.main.java.com.android.tools.lint.checks.AccessibilityDetector;M
c03df13c68e4470f71da54732db3aee5051f706c;17 Jan 2013;CLASS;lint.libs.lint_checks.src.main.java.com.android.tools.lint.checks.AlwaysShowActionDetector;M
c03df13c68e4470f71da54732db3aee5051f706c;17 Jan 2013;CLASS;lint.libs.lint_checks.src.main.java.com.android.tools.lint.checks.AnnotationDetector;M
c03df13c68e4470f71da54732db3aee5051f706c;17 Jan 2013;CLASS;lint.libs.lint_checks.src.main.java.com.android.tools.lint.checks.ApiDetector;M
c03df13c68e4470f71da54732db3aee5051f706c;17 Jan 2013;CLASS;lint.libs.lint_checks.src.main.java.com.android.tools.lint.checks.ArraySizeDetector;M
c03df13c68e4470f71da54732db3aee5051f706c;17 Jan 2013;CLASS;lint.libs.lint_checks.src.main.java.com.android.tools.lint.checks.BuiltinIssueRegistry;M
c03df13c68e4470f71da54732db3aee5051f706c;17 Jan 2013;CLASS;lint.libs.lint_checks.src.main.java.com.android.tools.lint.checks.ButtonDetector;M
c03df13c68e4470f71da54732db3aee5051f706c;17 Jan 2013;CLASS;lint.libs.lint_checks.src.main.java.com.android.tools.lint.checks.ChildCountDetector;M
c03df13c68e4470f71da54732db3aee5051f706c;17 Jan 2013;CLASS;lint.libs.lint_checks.src.main.java.com.android.tools.lint.checks.CleanupDetector;M
c03df13c68e4470f71da54732db3aee5051f706c;17 Jan 2013;CLASS;lint.libs.lint_checks.src.main.java.com.android.tools.lint.checks.ColorUsageDetector;M
c03df13c68e4470f71da54732db3aee5051f706c;17 Jan 2013;CLASS;lint.libs.lint_checks.src.main.java.com.android.tools.lint.checks.CommentDetector;M
c03df13c68e4470f71da54732db3aee5051f706c;17 Jan 2013;CLASS;lint.libs.lint_checks.src.main.java.com.android.tools.lint.checks.CutPasteDetector;M
c03df13c68e4470f71da54732db3aee5051f706c;17 Jan 2013;CLASS;lint.libs.lint_checks.src.main.java.com.android.tools.lint.checks.DeprecationDetector;M
c03df13c68e4470f71da54732db3aee5051f706c;17 Jan 2013;CLASS;lint.libs.lint_checks.src.main.java.com.android.tools.lint.checks.DetectMissingPrefix;M
c03df13c68e4470f71da54732db3aee5051f706c;17 Jan 2013;CLASS;lint.libs.lint_checks.src.main.java.com.android.tools.lint.checks.DosLineEndingDetector;M
c03df13c68e4470f71da54732db3aee5051f706c;17 Jan 2013;CLASS;lint.libs.lint_checks.src.main.java.com.android.tools.lint.checks.DuplicateIdDetector;M
c03df13c68e4470f71da54732db3aee5051f706c;17 Jan 2013;CLASS;lint.libs.lint_checks.src.main.java.com.android.tools.lint.checks.DuplicateResourceDetector;M
c03df13c68e4470f71da54732db3aee5051f706c;17 Jan 2013;CLASS;lint.libs.lint_checks.src.main.java.com.android.tools.lint.checks.ExtraTextDetector;M
c03df13c68e4470f71da54732db3aee5051f706c;17 Jan 2013;CLASS;lint.libs.lint_checks.src.main.java.com.android.tools.lint.checks.FieldGetterDetector;M
c03df13c68e4470f71da54732db3aee5051f706c;17 Jan 2013;CLASS;lint.libs.lint_checks.src.main.java.com.android.tools.lint.checks.FragmentDetector;M
c03df13c68e4470f71da54732db3aee5051f706c;17 Jan 2013;CLASS;lint.libs.lint_checks.src.main.java.com.android.tools.lint.checks.GridLayoutDetector;M
c03df13c68e4470f71da54732db3aee5051f706c;17 Jan 2013;CLASS;lint.libs.lint_checks.src.main.java.com.android.tools.lint.checks.HandlerDetector;M
c03df13c68e4470f71da54732db3aee5051f706c;17 Jan 2013;CLASS;lint.libs.lint_checks.src.main.java.com.android.tools.lint.checks.HardcodedDebugModeDetector;M
c03df13c68e4470f71da54732db3aee5051f706c;17 Jan 2013;CLASS;lint.libs.lint_checks.src.main.java.com.android.tools.lint.checks.HardcodedValuesDetector;M
c03df13c68e4470f71da54732db3aee5051f706c;17 Jan 2013;CLASS;lint.libs.lint_checks.src.main.java.com.android.tools.lint.checks.IconDetector;M
c03df13c68e4470f71da54732db3aee5051f706c;17 Jan 2013;CLASS;lint.libs.lint_checks.src.main.java.com.android.tools.lint.checks.InefficientWeightDetector;M
c03df13c68e4470f71da54732db3aee5051f706c;17 Jan 2013;CLASS;lint.libs.lint_checks.src.main.java.com.android.tools.lint.checks.InvalidPackageDetector;M
