Snapshot;Date;Entity;Code;ChangeType
de7f116a5ad734cdd7d1a8c9bf360eeb9097692f;8 Dec 2004;CLASS;org.eclipse.jdt.core.CompletionProposal;M
7b934c773095ee4cd83d9fe1d55bbb70d8656cbb;8 Dec 2004;CLASS;org.eclipse.jdt.internal.core.Member;M
05bd6362ebc3db4accc519070d9c8a9ecd2a788b;8 Dec 2004;CLASS;org.eclipse.jdt.internal.compiler.parser.SourceTypeConverter;M
ec07f88d41fd14e7a0bc1cb4009f3d1ac7de54c3;8 Dec 2004;CLASS;org.eclipse.jdt.core.CompletionProposal;M
2b2558e135d8cf28881c72150997538d00c643b3;8 Dec 2004;CLASS;org.eclipse.jdt.internal.core.util.Disassembler;M
6556a52f97cad4f6513f531b95066570adca8205;7 Dec 2004;CLASS;org.eclipse.jdt.internal.compiler.DocumentElementParser;M
6556a52f97cad4f6513f531b95066570adca8205;7 Dec 2004;CLASS;org.eclipse.jdt.internal.compiler.SourceElementParser;M
7e8c39a9e3d7dea3d8b022efbc3b049165785892;7 Dec 2004;CLASS;org.eclipse.jdt.internal.compiler.ISourceElementRequestor;M
7e8c39a9e3d7dea3d8b022efbc3b049165785892;7 Dec 2004;CLASS;org.eclipse.jdt.internal.compiler.SourceElementParser;M
7e8c39a9e3d7dea3d8b022efbc3b049165785892;7 Dec 2004;CLASS;org.eclipse.jdt.internal.compiler.parser.SourceTypeConverter;M
7e8c39a9e3d7dea3d8b022efbc3b049165785892;7 Dec 2004;CLASS;org.eclipse.jdt.internal.core.CompilationUnitElementInfo;M
7e8c39a9e3d7dea3d8b022efbc3b049165785892;7 Dec 2004;CLASS;org.eclipse.jdt.internal.core.CompilationUnitStructureRequestor;M
7e8c39a9e3d7dea3d8b022efbc3b049165785892;7 Dec 2004;CLASS;org.eclipse.jdt.internal.core.SourceField;M
7e8c39a9e3d7dea3d8b022efbc3b049165785892;7 Dec 2004;CLASS;org.eclipse.jdt.internal.core.SourceMethod;M
7e8c39a9e3d7dea3d8b022efbc3b049165785892;7 Dec 2004;CLASS;org.eclipse.jdt.internal.core.SourceTypeElementInfo;M
1c5f09fae8728e5590a796543922a2b246245132;7 Dec 2004;CLASS;org.eclipse.jdt.internal.core.CompilationUnitStructureRequestor;M
1c5f09fae8728e5590a796543922a2b246245132;7 Dec 2004;CLASS;org.eclipse.jdt.internal.core.JavaElement;M
1c5f09fae8728e5590a796543922a2b246245132;7 Dec 2004;CLASS;org.eclipse.jdt.internal.core.JavaElementInfo;M
1c5f09fae8728e5590a796543922a2b246245132;7 Dec 2004;CLASS;org.eclipse.jdt.internal.core.Openable;M
1c5f09fae8728e5590a796543922a2b246245132;7 Dec 2004;CLASS;org.eclipse.jdt.internal.core.OpenableElementInfo;M
1c5f09fae8728e5590a796543922a2b246245132;7 Dec 2004;CLASS;org.eclipse.jdt.internal.core.SourceRefElement;M
1c5f09fae8728e5590a796543922a2b246245132;7 Dec 2004;CLASS;org.eclipse.jdt.internal.core.SourceRefElementInfo;M
5914e66771be7da6ef8574c5e81087b9d580e133;3 Dec 2004;CLASS;org.eclipse.jdt.internal.core.hierarchy.HierarchyBinaryType;M
240072cebf5931ceec28dafb0db1caf3ab4b7757;3 Dec 2004;CLASS;org.eclipse.jdt.internal.compiler.SourceElementParser;M
679bf8e1523fdc494284404369e3a6291ce91795;3 Dec 2004;CLASS;org.eclipse.jdt.internal.compiler.SourceElementParser;M
2118453a33ea6b9573a716041df3762f01e3c85f;3 Dec 2004;CLASS;org.eclipse.jdt.internal.compiler.SourceElementParser;M
2118453a33ea6b9573a716041df3762f01e3c85f;3 Dec 2004;CLASS;org.eclipse.jdt.internal.compiler.parser.SourceConstructorDeclaration;D
2118453a33ea6b9573a716041df3762f01e3c85f;3 Dec 2004;CLASS;org.eclipse.jdt.internal.compiler.parser.SourceFieldDeclaration;D
2118453a33ea6b9573a716041df3762f01e3c85f;3 Dec 2004;CLASS;org.eclipse.jdt.internal.compiler.parser.SourceMethodDeclaration;D
e8ae7ffc3de1911b69637cebec8d2d7f29a7dfa5;3 Dec 2004;CLASS;org.eclipse.jdt.internal.compiler.parser.SourceTypeConverter;M
