Snapshot;Date;Entity;Code;ChangeType
a8c680cf28ad4c2ab824c268a3dbe2783667dd94;17 Sep 2015;CLASS;src.org.apache.pig.builtin.TOMAP;M
a8c680cf28ad4c2ab824c268a3dbe2783667dd94;17 Sep 2015;CLASS;test.org.apache.pig.builtin.TestTOMAP;M
a8c680cf28ad4c2ab824c268a3dbe2783667dd94;17 Sep 2015;CLASS;test.org.apache.pig.test.TestBuiltin;M
510f71746883b23c7ea411d08bfb98cef2e3376e;17 Sep 2015;CLASS;src.org.apache.pig.backend.hadoop.executionengine.mapReduceLayer.InputSizeReducerEstimator;M
510f71746883b23c7ea411d08bfb98cef2e3376e;17 Sep 2015;CLASS;test.org.apache.pig.backend.hadoop.executionengine.mapReduceLayer.TestInputSizeReducerEstimator;M
657902bf64ca85493079bd84e1b2eb5cce6dee15;17 Sep 2015;CLASS;test.org.apache.pig.test.TestLoaderStorerShipCacheFiles;M
d25978ccfd503b8a189dcee4f1fd7d6111b936e3;16 Sep 2015;CLASS;src.org.apache.pig.builtin.HiveUDFBase;M
d25978ccfd503b8a189dcee4f1fd7d6111b936e3;16 Sep 2015;CLASS;test.org.apache.pig.test.TestLoaderStorerShipCacheFiles;M
8cd6c1c4895dd81dbcb987e215586049eb5a7680;2 Sep 2015;CLASS;src.org.apache.pig.backend.hadoop.executionengine.tez.plan.TezOperPlan;M
8cd6c1c4895dd81dbcb987e215586049eb5a7680;2 Sep 2015;CLASS;src.org.apache.pig.backend.hadoop.executionengine.tez.plan.operator.POFRJoinTez;M
8cd6c1c4895dd81dbcb987e215586049eb5a7680;2 Sep 2015;CLASS;src.org.apache.pig.backend.hadoop.executionengine.tez.plan.operator.POShuffleTezLoad;M
8cd6c1c4895dd81dbcb987e215586049eb5a7680;2 Sep 2015;CLASS;src.org.apache.pig.backend.hadoop.executionengine.tez.plan.operator.POShuffledValueInputTez;M
8cd6c1c4895dd81dbcb987e215586049eb5a7680;2 Sep 2015;CLASS;src.org.apache.pig.backend.hadoop.executionengine.tez.plan.operator.POValueOutputTez;M
8cd6c1c4895dd81dbcb987e215586049eb5a7680;2 Sep 2015;CLASS;src.org.apache.pig.backend.hadoop.executionengine.tez.plan.optimizer.MultiQueryOptimizerTez;M
8cd6c1c4895dd81dbcb987e215586049eb5a7680;2 Sep 2015;CLASS;src.org.apache.pig.backend.hadoop.executionengine.tez.plan.optimizer.UnionOptimizer;M
8cd6c1c4895dd81dbcb987e215586049eb5a7680;2 Sep 2015;CLASS;src.org.apache.pig.backend.hadoop.executionengine.tez.util.TezCompilerUtil;M
8cd6c1c4895dd81dbcb987e215586049eb5a7680;2 Sep 2015;CLASS;test.org.apache.pig.test.TestHBaseStorage;M
1edcdf86f7f5fa7fec7e78cb210fde35f2779f71;2 Sep 2015;CLASS;test.org.apache.pig.tez.TestTezAutoParallelism;M
4ddcca81f0c02c7e1a2762430ac54e941d3b6608;2 Sep 2015;CLASS;src.org.apache.pig.backend.hadoop.executionengine.mapReduceLayer.PigBytesRawComparator;M
0197f8cda6b4ae1641166c8f576683935edabfcb;2 Sep 2015;CLASS;test.org.apache.pig.test.TestPigServerLocal;M
0197f8cda6b4ae1641166c8f576683935edabfcb;2 Sep 2015;CLASS;test.org.apache.pig.tez.TestTezGraceParallelism;M
d5962877d8e66d19592f5627cfb95d3e1ca1cd12;2 Sep 2015;CLASS;src.org.apache.pig.newplan.logical.visitor.TypeCheckingExpVisitor;M
d5962877d8e66d19592f5627cfb95d3e1ca1cd12;2 Sep 2015;CLASS;test.org.apache.pig.test.TestTypeCheckingValidatorNewLP;M
797a64705ee868a13dabd677b2c76f4c304847d6;18 Aug 2015;CLASS;src.org.apache.pig.backend.hadoop.executionengine.mapReduceLayer.PigWritableComparators;M
797a64705ee868a13dabd677b2c76f4c304847d6;18 Aug 2015;CLASS;src.org.apache.pig.backend.hadoop.executionengine.tez.TezDagBuilder;M
797a64705ee868a13dabd677b2c76f4c304847d6;18 Aug 2015;CLASS;src.org.apache.pig.backend.hadoop.executionengine.tez.plan.TezCompiler;M
797a64705ee868a13dabd677b2c76f4c304847d6;18 Aug 2015;CLASS;src.org.apache.pig.backend.hadoop.executionengine.tez.plan.TezOperator;M
797a64705ee868a13dabd677b2c76f4c304847d6;18 Aug 2015;CLASS;src.org.apache.pig.backend.hadoop.executionengine.tez.plan.operator.POShuffleTezLoad;M
a0d02f309c2412a224be41c66000b2a4451d18ac;18 Aug 2015;CLASS;src.org.apache.pig.backend.hadoop.executionengine.tez.runtime.PigProcessor;M
a0d02f309c2412a224be41c66000b2a4451d18ac;18 Aug 2015;CLASS;src.org.apache.pig.backend.hadoop.executionengine.tez.util.MRToTezHelper;M
a0d02f309c2412a224be41c66000b2a4451d18ac;18 Aug 2015;CLASS;src.org.apache.pig.impl.util.SpillableMemoryManager;M
44b648315b3b914387b7e030c85f02fb283424c8;12 Aug 2015;CLASS;src.org.apache.pig.backend.hadoop.executionengine.mapReduceLayer.JobControlCompiler;M
44fc1d7dbcf2d703c85503d88f52d6507fea482b;11 Aug 2015;CLASS;src.org.apache.pig.backend.hadoop.executionengine.mapReduceLayer.PigWritableComparators;M
a9c7c66f3fcc7e1e8bcb4684a6f2efa75698aa87;11 Aug 2015;CLASS;src.org.apache.pig.backend.hadoop.HDataType;M
a9c7c66f3fcc7e1e8bcb4684a6f2efa75698aa87;11 Aug 2015;CLASS;src.org.apache.pig.backend.hadoop.executionengine.mapReduceLayer.PigWritableComparators;A
a9c7c66f3fcc7e1e8bcb4684a6f2efa75698aa87;11 Aug 2015;CLASS;src.org.apache.pig.backend.hadoop.executionengine.tez.TezDagBuilder;M
a9c7c66f3fcc7e1e8bcb4684a6f2efa75698aa87;11 Aug 2015;CLASS;src.org.apache.pig.impl.io.NullablePartitionWritable;M
ac70a21306ff730caadb779212b68710ceac1dd2;11 Aug 2015;CLASS;src.org.apache.pig.backend.hadoop.executionengine.mapReduceLayer.PigBigDecimalRawComparator;M
ac70a21306ff730caadb779212b68710ceac1dd2;11 Aug 2015;CLASS;src.org.apache.pig.backend.hadoop.executionengine.mapReduceLayer.PigBigIntegerRawComparator;M
ac70a21306ff730caadb779212b68710ceac1dd2;11 Aug 2015;CLASS;src.org.apache.pig.backend.hadoop.executionengine.mapReduceLayer.PigBooleanRawComparator;M
