Class;Method;DeclaringClass;NbFields
org.apache.html.dom.HTMLAreaElementImpl;getAccessKey();org.w3c.dom.Element;1
org.apache.html.dom.HTMLAreaElementImpl;setAccessKey(String);org.w3c.dom.Element;1
org.apache.html.dom.HTMLAreaElementImpl;getAlt();org.w3c.dom.Element;1
org.apache.html.dom.HTMLAreaElementImpl;setAlt(String);org.w3c.dom.Element;1
org.apache.html.dom.HTMLAreaElementImpl;getCoords();org.w3c.dom.Element;1
org.apache.html.dom.HTMLAreaElementImpl;setCoords(String);org.w3c.dom.Element;1
org.apache.html.dom.HTMLAreaElementImpl;getHref();org.w3c.dom.Element;1
org.apache.html.dom.HTMLAreaElementImpl;setHref(String);org.w3c.dom.Element;1
org.apache.html.dom.HTMLAreaElementImpl;setNoHref(boolean);org.w3c.dom.Element;1
org.apache.html.dom.HTMLAreaElementImpl;getShape();org.w3c.dom.Element;1
org.apache.html.dom.HTMLAreaElementImpl;setShape(String);org.w3c.dom.Element;1
org.apache.html.dom.HTMLAreaElementImpl;getTabIndex();org.w3c.dom.Element;1
org.apache.html.dom.HTMLAreaElementImpl;setTabIndex(int);org.w3c.dom.Element;1
org.apache.html.dom.HTMLAreaElementImpl;getTarget();org.w3c.dom.Element;1
org.apache.html.dom.HTMLAreaElementImpl;setTarget(String);org.w3c.dom.Element;1
org.apache.html.dom.HTMLLegendElementImpl;getAccessKey();org.w3c.dom.Element;1
org.apache.html.dom.HTMLLegendElementImpl;setAccessKey(String);org.w3c.dom.Element;1
org.apache.html.dom.HTMLLegendElementImpl;getAlign();org.w3c.dom.Element;1
org.apache.html.dom.HTMLLegendElementImpl;setAlign(String);org.w3c.dom.Element;1
org.apache.html.dom.HTMLModElementImpl;getCite();org.w3c.dom.Element;1
org.apache.html.dom.HTMLModElementImpl;setCite(String);org.w3c.dom.Element;1
org.apache.html.dom.HTMLModElementImpl;getDateTime();org.w3c.dom.Element;1
org.apache.html.dom.HTMLModElementImpl;setDateTime(String);org.w3c.dom.Element;1
org.apache.html.dom.HTMLMapElementImpl;getAreas();org.apache.html.dom.HTMLMapElementImpl;1
org.apache.html.dom.HTMLMapElementImpl;getName();org.w3c.dom.Element;1
org.apache.html.dom.HTMLMapElementImpl;setName(String);org.w3c.dom.Element;1
org.apache.html.dom.HTMLMapElementImpl;cloneNode(boolean);org.apache.html.dom.HTMLMapElementImpl;1
org.apache.html.dom.HTMLHRElementImpl;getAlign();org.w3c.dom.Element;1
org.apache.html.dom.HTMLHRElementImpl;setAlign(String);org.w3c.dom.Element;1
org.apache.html.dom.HTMLHRElementImpl;setNoShade(boolean);org.w3c.dom.Element;1
org.apache.html.dom.HTMLHRElementImpl;getSize();org.w3c.dom.Element;1
org.apache.html.dom.HTMLHRElementImpl;setSize(String);org.w3c.dom.Element;1
org.apache.html.dom.HTMLHRElementImpl;getWidth();org.w3c.dom.Element;1
org.apache.html.dom.HTMLHRElementImpl;setWidth(String);org.w3c.dom.Element;1
org.apache.html.dom.HTMLStyleElementImpl;setDisabled(boolean);org.w3c.dom.Element;1
org.apache.html.dom.HTMLStyleElementImpl;getMedia();org.w3c.dom.Element;1
org.apache.html.dom.HTMLStyleElementImpl;setMedia(String);org.w3c.dom.Element;1
org.apache.html.dom.HTMLStyleElementImpl;getType();org.w3c.dom.Element;1
org.apache.html.dom.HTMLStyleElementImpl;setType(String);org.w3c.dom.Element;1
org.apache.html.dom.HTMLHeadingElementImpl;setAlign(String);org.w3c.dom.Element;1
org.apache.html.dom.HTMLOptionElementImpl;setDefaultSelected(boolean);org.w3c.dom.Element;1
org.apache.html.dom.HTMLOptionElementImpl;getText();org.w3c.dom.Node;2
org.apache.html.dom.HTMLOptionElementImpl;getText();org.w3c.dom.CharacterData;1
org.apache.html.dom.HTMLOptionElementImpl;setText(String);org.w3c.dom.Node;3
org.apache.html.dom.HTMLOptionElementImpl;getIndex();org.w3c.dom.Element;1
org.apache.html.dom.HTMLOptionElementImpl;getIndex();org.w3c.dom.NodeList;1
org.apache.html.dom.HTMLOptionElementImpl;getIndex();org.w3c.dom.Node;1
org.apache.html.dom.HTMLOptionElementImpl;setIndex(int);org.w3c.dom.Element;1
org.apache.html.dom.HTMLOptionElementImpl;setIndex(int);org.w3c.dom.Node;1
org.apache.html.dom.HTMLOptionElementImpl;setDisabled(boolean);org.w3c.dom.Element;1
org.apache.html.dom.HTMLOptionElementImpl;getLabel();org.w3c.dom.Element;1
org.apache.html.dom.HTMLOptionElementImpl;setLabel(String);org.w3c.dom.Element;1
org.apache.html.dom.HTMLOptionElementImpl;setSelected(boolean);org.w3c.dom.Element;1
org.apache.html.dom.HTMLOptionElementImpl;getValue();org.w3c.dom.Element;1
org.apache.html.dom.HTMLOptionElementImpl;setValue(String);org.w3c.dom.Element;1
org.apache.html.dom.HTMLImageElementImpl;getLowSrc();org.w3c.dom.Element;1
org.apache.html.dom.HTMLImageElementImpl;setLowSrc(String);org.w3c.dom.Element;1
org.apache.html.dom.HTMLImageElementImpl;getSrc();org.w3c.dom.Element;1
org.apache.html.dom.HTMLImageElementImpl;setSrc(String);org.w3c.dom.Element;1
org.apache.html.dom.HTMLImageElementImpl;getName();org.w3c.dom.Element;1
org.apache.html.dom.HTMLImageElementImpl;setName(String);org.w3c.dom.Element;1
org.apache.html.dom.HTMLImageElementImpl;getAlign();org.w3c.dom.Element;1
org.apache.html.dom.HTMLImageElementImpl;setAlign(String);org.w3c.dom.Element;1
org.apache.html.dom.HTMLImageElementImpl;getAlt();org.w3c.dom.Element;1
org.apache.html.dom.HTMLImageElementImpl;setAlt(String);org.w3c.dom.Element;1
org.apache.html.dom.HTMLImageElementImpl;getBorder();org.w3c.dom.Element;1
org.apache.html.dom.HTMLImageElementImpl;setBorder(String);org.w3c.dom.Element;1
org.apache.html.dom.HTMLImageElementImpl;getHeight();org.w3c.dom.Element;1
org.apache.html.dom.HTMLImageElementImpl;setHeight(String);org.w3c.dom.Element;1
org.apache.html.dom.HTMLImageElementImpl;getHspace();org.w3c.dom.Element;1
org.apache.html.dom.HTMLImageElementImpl;setHspace(String);org.w3c.dom.Element;1
org.apache.html.dom.HTMLImageElementImpl;setIsMap(boolean);org.w3c.dom.Element;1
org.apache.html.dom.HTMLImageElementImpl;getLongDesc();org.w3c.dom.Element;1
org.apache.html.dom.HTMLImageElementImpl;setLongDesc(String);org.w3c.dom.Element;1
org.apache.html.dom.HTMLImageElementImpl;getUseMap();org.w3c.dom.Element;1
org.apache.html.dom.HTMLImageElementImpl;setUseMap(String);org.w3c.dom.Element;1
org.apache.html.dom.HTMLImageElementImpl;getVspace();org.w3c.dom.Element;1
org.apache.html.dom.HTMLImageElementImpl;setVspace(String);org.w3c.dom.Element;1
org.apache.html.dom.HTMLImageElementImpl;getWidth();org.w3c.dom.Element;1
org.apache.html.dom.HTMLImageElementImpl;setWidth(String);org.w3c.dom.Element;1
org.apache.html.dom.HTMLFrameElementImpl;getFrameBorder();org.w3c.dom.Element;1
org.apache.html.dom.HTMLFrameElementImpl;setFrameBorder(String);org.w3c.dom.Element;1
org.apache.html.dom.HTMLFrameElementImpl;getLongDesc();org.w3c.dom.Element;1
org.apache.html.dom.HTMLFrameElementImpl;setLongDesc(String);org.w3c.dom.Element;1
org.apache.html.dom.HTMLFrameElementImpl;getMarginHeight();org.w3c.dom.Element;1
org.apache.html.dom.HTMLFrameElementImpl;setMarginHeight(String);org.w3c.dom.Element;1
org.apache.html.dom.HTMLFrameElementImpl;getMarginWidth();org.w3c.dom.Element;1
org.apache.html.dom.HTMLFrameElementImpl;setMarginWidth(String);org.w3c.dom.Element;1
org.apache.html.dom.HTMLFrameElementImpl;getName();org.w3c.dom.Element;1
org.apache.html.dom.HTMLFrameElementImpl;setName(String);org.w3c.dom.Element;1
org.apache.html.dom.HTMLFrameElementImpl;setNoResize(boolean);org.w3c.dom.Element;1
org.apache.html.dom.HTMLFrameElementImpl;getScrolling();org.w3c.dom.Element;1
org.apache.html.dom.HTMLFrameElementImpl;setScrolling(String);org.w3c.dom.Element;1
org.apache.html.dom.HTMLFrameElementImpl;getSrc();org.w3c.dom.Element;1
org.apache.html.dom.HTMLFrameElementImpl;setSrc(String);org.w3c.dom.Element;1
org.apache.html.dom.HTMLBRElementImpl;getClear();org.w3c.dom.Element;1
org.apache.html.dom.HTMLBRElementImpl;setClear(String);org.w3c.dom.Element;1
org.apache.html.dom.HTMLIFrameElementImpl;getAlign();org.w3c.dom.Element;1
org.apache.html.dom.HTMLIFrameElementImpl;setAlign(String);org.w3c.dom.Element;1
org.apache.html.dom.HTMLIFrameElementImpl;getFrameBorder();org.w3c.dom.Element;1
org.apache.html.dom.HTMLIFrameElementImpl;setFrameBorder(String);org.w3c.dom.Element;1
org.apache.html.dom.HTMLIFrameElementImpl;getHeight();org.w3c.dom.Element;1
org.apache.html.dom.HTMLIFrameElementImpl;setHeight(String);org.w3c.dom.Element;1
org.apache.html.dom.HTMLIFrameElementImpl;getLongDesc();org.w3c.dom.Element;1
org.apache.html.dom.HTMLIFrameElementImpl;setLongDesc(String);org.w3c.dom.Element;1
