EMBED_CLASS,LINK_EMBED,METHOD,ENVIED_CLASS,LINK_ENVIED
"org.apache.tools.ant.taskdefs.optional.javah.SunJavah","https://github.com/antoineBarbez/feature_envy/blob/master/apache-ant/SunJavah.java","setupJavahCommand(Javah)","org.apache.tools.ant.taskdefs.optional.Javah","https://github.com/antoineBarbez/feature_envy/blob/master/apache-ant/Javah.java"
"org.apache.tools.ant.Main","https://github.com/antoineBarbez/feature_envy/blob/master/apache-ant/Main.java","addInputHandler(Project)","org.apache.tools.ant.Project","https://github.com/antoineBarbez/feature_envy/blob/master/apache-ant/Project.java"
"org.apache.tools.ant.UnknownElement","https://github.com/antoineBarbez/feature_envy/blob/master/apache-ant/UnknownElement.java","getTaskName()","org.apache.tools.ant.ProjectHelper","https://github.com/antoineBarbez/feature_envy/blob/master/apache-ant/ProjectHelper.java"
"org.apache.tools.ant.taskdefs.BUnzip2","https://github.com/antoineBarbez/feature_envy/blob/master/apache-ant/BUnzip2.java","extract()","org.apache.tools.ant.taskdefs.GUnzip","https://github.com/antoineBarbez/feature_envy/blob/master/apache-ant/GUnzip.java"
"org.apache.tools.ant.taskdefs.AbstractCvsTask","https://github.com/antoineBarbez/feature_envy/blob/master/apache-ant/AbstractCvsTask.java","addCommandArgument(Commandline, String)","org.apache.tools.ant.types.Commandline","https://github.com/antoineBarbez/feature_envy/blob/master/apache-ant/Commandline.java"
"org.apache.tools.ant.taskdefs.AbstractCvsTask","https://github.com/antoineBarbez/feature_envy/blob/master/apache-ant/AbstractCvsTask.java","executeToString(Execute)","org.apache.tools.ant.taskdefs.Execute","https://github.com/antoineBarbez/feature_envy/blob/master/apache-ant/Execute.java"
"org.apache.tools.ant.taskdefs.Tar","https://github.com/antoineBarbez/feature_envy/blob/master/apache-ant/Tar.java","asTarFileSet(ArchiveFileSet)","org.apache.tools.ant.types.TarFileSet","https://github.com/antoineBarbez/feature_envy/blob/master/apache-ant/TarFileSet.java"
"org.apache.tools.ant.taskdefs.Tar","https://github.com/antoineBarbez/feature_envy/blob/master/apache-ant/Tar.java","asTarFileSet(ArchiveFileSet)","org.apache.tools.ant.types.ArchiveFileSet","https://github.com/antoineBarbez/feature_envy/blob/master/apache-ant/ArchiveFileSet.java"
"org.apache.tools.ant.taskdefs.cvslib.CvsTagDiff","https://github.com/antoineBarbez/feature_envy/blob/master/apache-ant/CvsTagDiff.java","writeTagEntry(Document, PrintWriter, CvsTagEntry)","org.apache.tools.ant.taskdefs.cvslib.CvsTagEntry","https://github.com/antoineBarbez/feature_envy/blob/master/apache-ant/CvsTagEntry.java"
"org.apache.tools.ant.taskdefs.optional.unix.Chown","https://github.com/antoineBarbez/feature_envy/blob/master/apache-ant/Chown.java","setExecutable(String)","org.apache.tools.ant.taskdefs.optional.unix.Chgrp","https://github.com/antoineBarbez/feature_envy/blob/master/apache-ant/Chgrp.java"
"org.apache.tools.ant.taskdefs.War","https://github.com/antoineBarbez/feature_envy/blob/master/apache-ant/War.java","setWarfile(File)","org.apache.tools.ant.taskdefs.Ear","https://github.com/antoineBarbez/feature_envy/blob/master/apache-ant/Ear.java"
"org.apache.tools.ant.taskdefs.War","https://github.com/antoineBarbez/feature_envy/blob/master/apache-ant/War.java","setWarfile(File)","org.apache.tools.ant.taskdefs.Zip","https://github.com/antoineBarbez/feature_envy/blob/master/apache-ant/Zip.java"
"org.apache.tools.ant.taskdefs.War","https://github.com/antoineBarbez/feature_envy/blob/master/apache-ant/War.java","zipFile(File, ZipOutputStream, String, int)","org.apache.tools.ant.util.FileUtils","https://github.com/antoineBarbez/feature_envy/blob/master/apache-ant/FileUtils.java"
"org.apache.tools.ant.taskdefs.War","https://github.com/antoineBarbez/feature_envy/blob/master/apache-ant/War.java","zipFile(File, ZipOutputStream, String, int)","org.apache.tools.ant.taskdefs.Ear","https://github.com/antoineBarbez/feature_envy/blob/master/apache-ant/Ear.java"
