EMBED_CLASS,LINK_EMBED,METHOD,ENVIED_CLASS,LINK_ENVIED
"org.apache.xerces.dom.ElementNSImpl","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/ElementNSImpl.java","getBaseURI()","org.apache.xerces.dom.ElementImpl","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/ElementImpl.java"
"org.apache.xerces.impl.XML11EntityScanner","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/XML11EntityScanner.java","skipChar(int)","org.apache.xerces.impl.XMLEntityManager","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/XMLEntityManager.java"
"org.apache.xerces.impl.XML11EntityScanner","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/XML11EntityScanner.java","scanLiteral(int, XMLString)","org.apache.xerces.impl.XMLEntityManager","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/XMLEntityManager.java"
"org.apache.xerces.impl.XML11EntityScanner","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/XML11EntityScanner.java","skipSpaces()","org.apache.xerces.impl.XMLEntityManager","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/XMLEntityManager.java"
"org.apache.xerces.impl.XML11EntityScanner","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/XML11EntityScanner.java","scanChar()","org.apache.xerces.impl.XMLEntityManager","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/XMLEntityManager.java"
"org.apache.xerces.impl.XML11EntityScanner","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/XML11EntityScanner.java","scanData(String, XMLStringBuffer)","org.apache.xerces.impl.XMLEntityManager","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/XMLEntityManager.java"
"org.apache.xerces.impl.XML11EntityScanner","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/XML11EntityScanner.java","scanContent(XMLString)","org.apache.xerces.impl.XMLEntityManager","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/XMLEntityManager.java"
"org.apache.xerces.impl.XML11EntityScanner","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/XML11EntityScanner.java","skipString(String)","org.apache.xerces.impl.XMLEntityManager","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/XMLEntityManager.java"
"org.apache.xerces.dom.DeferredEntityImpl","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/DeferredEntityImpl.java","synchronizeData()","org.apache.xerces.dom.DeferredDocumentImpl","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/DeferredDocumentImpl.java"
"org.apache.xerces.parsers.XML11DTDConfiguration","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/XML11DTDConfiguration.java","checkFeature(String)","org.apache.xerces.impl.Constants","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/Constants.java"
"org.apache.xerces.impl.dv.xs.SchemaDVFactoryImpl","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/SchemaDVFactoryImpl.java","createBuiltInTypes()","org.apache.xerces.impl.dv.xs.XSSimpleTypeDecl","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/XSSimpleTypeDecl.java"
"org.apache.xerces.xpointer.XPointerErrorHandler","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/XPointerErrorHandler.java","printError(String, XMLParseException)","org.apache.xerces.xni.parser.XMLParseException","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/XMLParseException.java"
"org.apache.xerces.impl.dv.util.Base64","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/Base64.java","decode(String)","org.apache.xerces.impl.dv.util.HexBin","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/HexBin.java"
"org.apache.xerces.impl.xpath.regex.RegexParser","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/RegexParser.java","getTokenForShorthand(int)","org.apache.xerces.impl.xpath.regex.Token","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/Token.java"
"org.apache.xerces.impl.dtd.XMLDTDValidator","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/XMLDTDValidator.java","getAttributeTypeName(XMLAttributeDecl)","org.apache.xerces.util.XMLSymbols","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/XMLSymbols.java"
"org.apache.xerces.impl.dtd.XMLDTDValidator","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/XMLDTDValidator.java","getAttributeTypeName(XMLAttributeDecl)","org.apache.xerces.impl.dtd.XMLSimpleType","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/XMLSimpleType.java"
"org.apache.xerces.impl.dtd.XMLDTDValidator","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/XMLDTDValidator.java","doctypeDecl(String, String, String, Augmentations)","org.apache.xerces.impl.dtd.XMLDTDLoader","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/XMLDTDLoader.java"
"org.apache.xerces.parsers.StandardParserConfiguration","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/StandardParserConfiguration.java","checkProperty(String)","org.apache.xerces.impl.Constants","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/Constants.java"
"org.apache.xerces.parsers.StandardParserConfiguration","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/StandardParserConfiguration.java","checkFeature(String)","org.apache.xerces.impl.Constants","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/Constants.java"
"org.apache.xerces.parsers.IntegratedParserConfiguration","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/IntegratedParserConfiguration.java","configurePipeline()","org.apache.xerces.parsers.DTDConfiguration","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/DTDConfiguration.java"
"org.apache.xerces.impl.xpath.regex.REUtil","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/REUtil.java","createOptionString(int)","org.apache.xerces.impl.xpath.regex.RegularExpression","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/RegularExpression.java"
"org.apache.xerces.impl.xpath.regex.REUtil","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/REUtil.java","getOptionValue(int)","org.apache.xerces.impl.xpath.regex.RegularExpression","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/RegularExpression.java"
"org.apache.xerces.impl.xs.SchemaGrammar","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/SchemaGrammar.java","createAnnotationElementDecl(String)","org.apache.xerces.impl.xs.XSElementDecl","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/XSElementDecl.java"
"org.apache.xerces.impl.xs.SchemaGrammar","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/SchemaGrammar.java","createChoiceElementParticle(XSElementDecl)","org.apache.xerces.impl.xs.XSParticleDecl","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/XSParticleDecl.java"
"org.apache.xerces.impl.xs.SchemaGrammar","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/SchemaGrammar.java","createAnyLaxWildcardParticle()","org.apache.xerces.impl.xs.XSParticleDecl","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/XSParticleDecl.java"
"org.apache.xerces.jaxp.validation.ValidatorHandlerImpl","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/ValidatorHandlerImpl.java","fillXMLAttributes2(Attributes2)","org.apache.xerces.util.XMLAttributesImpl","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/XMLAttributesImpl.java"
"org.apache.xerces.impl.xs.opti.SchemaParsingConfig","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/SchemaParsingConfig.java","checkFeature(String)","org.apache.xerces.impl.Constants","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/Constants.java"
"org.apache.xerces.dom.DocumentImpl","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/DocumentImpl.java","dispatchAggregateEvents(NodeImpl, AttrImpl, String, short)","org.apache.xerces.dom.AttrImpl","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/AttrImpl.java"
"org.apache.xerces.dom.DocumentImpl","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/DocumentImpl.java","dispatchAggregateEvents(NodeImpl, EnclosingAttr)","org.apache.xerces.dom.DocumentImpl","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/DocumentImpl.java"
"org.apache.xerces.impl.xpath.regex.RegularExpression","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/RegularExpression.java","compile(Token, Op, boolean)","org.apache.xerces.impl.xpath.regex.Op","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/Op.java"
"org.apache.xerces.impl.xpath.regex.RegularExpression","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/RegularExpression.java","compile(Token, Op, boolean)","org.apache.xerces.impl.xpath.regex.Token","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/Token.java"
"org.apache.xerces.impl.xs.identity.XPathMatcher","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/XPathMatcher.java","startElement(QName, XMLAttributes)","org.apache.xerces.impl.xs.XMLSchemaValidator","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/XMLSchemaValidator.java"
