EMBED_CLASS,LINK_EMBED,METHOD,ENVIED_CLASS,LINK_ENVIED
"com.android.internal.telephony.PhoneProxy","https://github.com/antoineBarbez/feature_envy/blob/master/android-frameworks-opt-telephony/PhoneProxy.java","updatePhoneObject(int)","com.android.internal.telephony.cdma.CDMAPhone","https://github.com/antoineBarbez/feature_envy/blob/master/android-frameworks-opt-telephony/CDMAPhone.java"
"com.android.internal.telephony.gsm.GsmConnection","https://github.com/antoineBarbez/feature_envy/blob/master/android-frameworks-opt-telephony/GsmConnection.java","compareTo(DriverCall)","com.android.internal.telephony.DriverCall","https://github.com/antoineBarbez/feature_envy/blob/master/android-frameworks-opt-telephony/DriverCall.java"
"com.android.internal.telephony.gsm.GsmServiceStateTracker","https://github.com/antoineBarbez/feature_envy/blob/master/android-frameworks-opt-telephony/GsmServiceStateTracker.java","pollStateDone()","com.android.internal.telephony.DataConnectionTracker","https://github.com/antoineBarbez/feature_envy/blob/master/android-frameworks-opt-telephony/DataConnectionTracker.java"
"com.android.internal.telephony.cdma.CDMAPhone","https://github.com/antoineBarbez/feature_envy/blob/master/android-frameworks-opt-telephony/CDMAPhone.java","sendEmergencyCallbackModeChange()","com.android.internal.telephony.PhoneProxy","https://github.com/antoineBarbez/feature_envy/blob/master/android-frameworks-opt-telephony/PhoneProxy.java"
"com.android.internal.telephony.gsm.GsmCallTracker","https://github.com/antoineBarbez/feature_envy/blob/master/android-frameworks-opt-telephony/GsmCallTracker.java","handlePollCalls(AsyncResult)","com.android.internal.telephony.cdma.CdmaCallTracker","https://github.com/antoineBarbez/feature_envy/blob/master/android-frameworks-opt-telephony/CdmaCallTracker.java"
"com.android.internal.telephony.RIL","https://github.com/antoineBarbez/feature_envy/blob/master/android-frameworks-opt-telephony/RIL.java","getDataCallState(Parcel, int)","com.android.internal.telephony.DataCallState","https://github.com/antoineBarbez/feature_envy/blob/master/android-frameworks-opt-telephony/DataCallState.java"
"com.android.internal.telephony.RIL","https://github.com/antoineBarbez/feature_envy/blob/master/android-frameworks-opt-telephony/RIL.java","setGsmBroadcastConfig(SmsBroadcastConfigInfo, Message)","com.android.internal.telephony.gsm.SmsBroadcastConfigInfo","https://github.com/antoineBarbez/feature_envy/blob/master/android-frameworks-opt-telephony/SmsBroadcastConfigInfo.java"
"com.android.internal.telephony.RIL","https://github.com/antoineBarbez/feature_envy/blob/master/android-frameworks-opt-telephony/RIL.java","translateStatus(int)","android.telephony.SmsManager","https://github.com/antoineBarbez/feature_envy/blob/master/android-frameworks-opt-telephony/SmsManager.java"
"com.android.internal.telephony.RIL","https://github.com/antoineBarbez/feature_envy/blob/master/android-frameworks-opt-telephony/RIL.java","responseCallForward(Parcel)","com.android.internal.telephony.CallForwardInfo","https://github.com/antoineBarbez/feature_envy/blob/master/android-frameworks-opt-telephony/CallForwardInfo.java"
"com.android.internal.telephony.RIL","https://github.com/antoineBarbez/feature_envy/blob/master/android-frameworks-opt-telephony/RIL.java","responseCdmaCallWaiting(Parcel)","com.android.internal.telephony.cdma.CdmaCallWaitingNotification","https://github.com/antoineBarbez/feature_envy/blob/master/android-frameworks-opt-telephony/CdmaCallWaitingNotification.java"
"com.android.internal.telephony.RIL","https://github.com/antoineBarbez/feature_envy/blob/master/android-frameworks-opt-telephony/RIL.java","responseSuppServiceNotification(Parcel)","com.android.internal.telephony.gsm.SuppServiceNotification","https://github.com/antoineBarbez/feature_envy/blob/master/android-frameworks-opt-telephony/SuppServiceNotification.java"
"com.android.internal.telephony.RIL","https://github.com/antoineBarbez/feature_envy/blob/master/android-frameworks-opt-telephony/RIL.java","responseIccCardStatus(Parcel)","com.android.internal.telephony.uicc.IccCardApplicationStatus","https://github.com/antoineBarbez/feature_envy/blob/master/android-frameworks-opt-telephony/IccCardApplicationStatus.java"
"com.android.internal.telephony.RIL","https://github.com/antoineBarbez/feature_envy/blob/master/android-frameworks-opt-telephony/RIL.java","responseIccCardStatus(Parcel)","com.android.internal.telephony.uicc.IccCardStatus","https://github.com/antoineBarbez/feature_envy/blob/master/android-frameworks-opt-telephony/IccCardStatus.java"
"com.android.internal.telephony.gsm.GSMPhone","https://github.com/antoineBarbez/feature_envy/blob/master/android-frameworks-opt-telephony/GSMPhone.java","getDataActivityState()","com.android.internal.telephony.gsm.GsmDataConnectionTracker","https://github.com/antoineBarbez/feature_envy/blob/master/android-frameworks-opt-telephony/GsmDataConnectionTracker.java"
"com.android.internal.telephony.cdma.SmsMessage","https://github.com/antoineBarbez/feature_envy/blob/master/android-frameworks-opt-telephony/SmsMessage.java","getSubmitPdu(String, String, int, byte, boolean)","com.android.internal.telephony.SmsHeader","https://github.com/antoineBarbez/feature_envy/blob/master/android-frameworks-opt-telephony/SmsHeader.java"
"com.android.internal.telephony.cdma.SmsMessage","https://github.com/antoineBarbez/feature_envy/blob/master/android-frameworks-opt-telephony/SmsMessage.java","getSubmitPdu(String, String, int, byte, boolean)","com.android.internal.telephony.cdma.sms.UserData","https://github.com/antoineBarbez/feature_envy/blob/master/android-frameworks-opt-telephony/UserData.java"
"com.android.internal.telephony.cdma.SmsMessage","https://github.com/antoineBarbez/feature_envy/blob/master/android-frameworks-opt-telephony/SmsMessage.java","getIncomingSmsFingerprint()","com.android.internal.telephony.cdma.sms.SmsEnvelope","https://github.com/antoineBarbez/feature_envy/blob/master/android-frameworks-opt-telephony/SmsEnvelope.java"
"com.android.internal.telephony.cdma.sms.BearerData","https://github.com/antoineBarbez/feature_envy/blob/master/android-frameworks-opt-telephony/BearerData.java","decodeUserDataPayload(UserData, boolean)","com.android.internal.telephony.cdma.sms.UserData","https://github.com/antoineBarbez/feature_envy/blob/master/android-frameworks-opt-telephony/UserData.java"
"com.android.internal.telephony.cdma.sms.BearerData","https://github.com/antoineBarbez/feature_envy/blob/master/android-frameworks-opt-telephony/BearerData.java","getBitsForNumFields(int, int)","com.android.internal.telephony.cdma.sms.UserData","https://github.com/antoineBarbez/feature_envy/blob/master/android-frameworks-opt-telephony/UserData.java"
"com.android.internal.telephony.cdma.sms.BearerData","https://github.com/antoineBarbez/feature_envy/blob/master/android-frameworks-opt-telephony/BearerData.java","serviceCategoryToCmasMessageClass(int)","com.android.internal.telephony.cdma.sms.SmsEnvelope","https://github.com/antoineBarbez/feature_envy/blob/master/android-frameworks-opt-telephony/SmsEnvelope.java"
"com.android.internal.telephony.cdma.sms.BearerData","https://github.com/antoineBarbez/feature_envy/blob/master/android-frameworks-opt-telephony/BearerData.java","serviceCategoryToCmasMessageClass(int)","android.telephony.SmsCbCmasInfo","https://github.com/antoineBarbez/feature_envy/blob/master/android-frameworks-opt-telephony/SmsCbCmasInfo.java"
"com.android.internal.telephony.cdma.sms.BearerData","https://github.com/antoineBarbez/feature_envy/blob/master/android-frameworks-opt-telephony/BearerData.java","decodeIs91(BearerData)","com.android.internal.telephony.cdma.sms.UserData","https://github.com/antoineBarbez/feature_envy/blob/master/android-frameworks-opt-telephony/UserData.java"
"com.android.internal.telephony.cdma.sms.BearerData","https://github.com/antoineBarbez/feature_envy/blob/master/android-frameworks-opt-telephony/BearerData.java","encode16bitEms(UserData, byte)","com.android.internal.telephony.cdma.sms.UserData","https://github.com/antoineBarbez/feature_envy/blob/master/android-frameworks-opt-telephony/UserData.java"
"com.android.internal.telephony.cdma.sms.BearerData","https://github.com/antoineBarbez/feature_envy/blob/master/android-frameworks-opt-telephony/BearerData.java","decodeUserData(BearerData, BitwiseInputStream)","com.android.internal.telephony.cdma.sms.UserData","https://github.com/antoineBarbez/feature_envy/blob/master/android-frameworks-opt-telephony/UserData.java"
"com.android.internal.telephony.cdma.sms.BearerData","https://github.com/antoineBarbez/feature_envy/blob/master/android-frameworks-opt-telephony/BearerData.java","encodeEmsUserDataPayload(UserData)","com.android.internal.telephony.cdma.sms.UserData","https://github.com/antoineBarbez/feature_envy/blob/master/android-frameworks-opt-telephony/UserData.java"
"com.android.internal.telephony.cdma.sms.BearerData","https://github.com/antoineBarbez/feature_envy/blob/master/android-frameworks-opt-telephony/BearerData.java","decode7bitAscii(byte, int, int)","com.android.internal.telephony.cdma.sms.UserData","https://github.com/antoineBarbez/feature_envy/blob/master/android-frameworks-opt-telephony/UserData.java"
"com.android.internal.telephony.DataConnection","https://github.com/antoineBarbez/feature_envy/blob/master/android-frameworks-opt-telephony/DataConnection.java","setLinkProperties(DataCallState, LinkProperties)","com.android.internal.telephony.DataCallState","https://github.com/antoineBarbez/feature_envy/blob/master/android-frameworks-opt-telephony/DataCallState.java"
"com.android.internal.telephony.cdma.CdmaCallTracker","https://github.com/antoineBarbez/feature_envy/blob/master/android-frameworks-opt-telephony/CdmaCallTracker.java","checkMtFindNewRinging(DriverCall, int)","com.android.internal.telephony.gsm.GsmCallTracker","https://github.com/antoineBarbez/feature_envy/blob/master/android-frameworks-opt-telephony/GsmCallTracker.java"
"com.android.internal.telephony.PhoneBase","https://github.com/antoineBarbez/feature_envy/blob/master/android-frameworks-opt-telephony/PhoneBase.java","setPropertiesByCarrier()","com.android.internal.telephony.cdma.CdmaServiceStateTracker","https://github.com/antoineBarbez/feature_envy/blob/master/android-frameworks-opt-telephony/CdmaServiceStateTracker.java"
"com.android.internal.telephony.PhoneBase","https://github.com/antoineBarbez/feature_envy/blob/master/android-frameworks-opt-telephony/PhoneBase.java","setPropertiesByCarrier()","com.android.internal.telephony.cdma.CdmaSubscriptionSourceManager","https://github.com/antoineBarbez/feature_envy/blob/master/android-frameworks-opt-telephony/CdmaSubscriptionSourceManager.java"
"com.android.internal.telephony.PhoneBase","https://github.com/antoineBarbez/feature_envy/blob/master/android-frameworks-opt-telephony/PhoneBase.java","getCurrentUiccAppType()","com.android.internal.telephony.IccPhoneBookInterfaceManager","https://github.com/antoineBarbez/feature_envy/blob/master/android-frameworks-opt-telephony/IccPhoneBookInterfaceManager.java"
"com.android.internal.telephony.cat.CommandParamsFactory","https://github.com/antoineBarbez/feature_envy/blob/master/android-frameworks-opt-telephony/CommandParamsFactory.java","make(BerTlv)","com.android.internal.telephony.cat.BerTlv","https://github.com/antoineBarbez/feature_envy/blob/master/android-frameworks-opt-telephony/BerTlv.java"
"com.android.internal.telephony.cdma.CdmaConnection","https://github.com/antoineBarbez/feature_envy/blob/master/android-frameworks-opt-telephony/CdmaConnection.java","compareTo(DriverCall)","com.android.internal.telephony.DriverCall","https://github.com/antoineBarbez/feature_envy/blob/master/android-frameworks-opt-telephony/DriverCall.java"
"com.android.internal.telephony.gsm.SmsCbHeader","https://github.com/antoineBarbez/feature_envy/blob/master/android-frameworks-opt-telephony/SmsCbHeader.java","getCmasSeverity()","com.android.internal.telephony.gsm.SmsCbConstants","https://github.com/antoineBarbez/feature_envy/blob/master/android-frameworks-opt-telephony/SmsCbConstants.java"
