EMBED_CLASS,LINK_EMBED,METHOD,ENVIED_CLASS,LINK_ENVIED
"org.gjt.sp.jedit.syntax.ParserRuleSet","https://github.com/antoineBarbez/feature_envy/blob/master/jedit/ParserRuleSet.java","addRule(ParserRule)","org.gjt.sp.jedit.syntax.TokenMarker","https://github.com/antoineBarbez/feature_envy/blob/master/jedit/TokenMarker.java"
"org.gjt.sp.jedit.EditServer","https://github.com/antoineBarbez/feature_envy/blob/master/jedit/EditServer.java","handleClient(boolean, boolean, boolean, String, String)","org.gjt.sp.jedit.jEdit","https://github.com/antoineBarbez/feature_envy/blob/master/jedit/jEdit.java"
"org.gjt.sp.jedit.EditServer","https://github.com/antoineBarbez/feature_envy/blob/master/jedit/EditServer.java","handleClient(boolean, String, String)","org.gjt.sp.jedit.jEdit","https://github.com/antoineBarbez/feature_envy/blob/master/jedit/jEdit.java"
"org.gjt.sp.jedit.EditServer","https://github.com/antoineBarbez/feature_envy/blob/master/jedit/EditServer.java","handleClient(boolean, String, String)","org.gjt.sp.jedit.textarea.JEditTextArea","https://github.com/antoineBarbez/feature_envy/blob/master/jedit/JEditTextArea.java"
"org.gjt.sp.jedit.browser.FileCellRenderer","https://github.com/antoineBarbez/feature_envy/blob/master/jedit/FileCellRenderer.java","getTableCellRendererComponent(JTable, Object, boolean, boolean, int, int)","org.gjt.sp.jedit.browser.VFSDirectoryEntryTable","https://github.com/antoineBarbez/feature_envy/blob/master/jedit/VFSDirectoryEntryTable.java"
"org.gjt.sp.jedit.browser.FileCellRenderer","https://github.com/antoineBarbez/feature_envy/blob/master/jedit/FileCellRenderer.java","getTableCellRendererComponent(JTable, Object, boolean, boolean, int, int)","org.gjt.sp.jedit.browser.VFSDirectoryEntryTableModel","https://github.com/antoineBarbez/feature_envy/blob/master/jedit/VFSDirectoryEntryTableModel.java"
"org.gjt.sp.jedit.gui.PasteFromListDialog","https://github.com/antoineBarbez/feature_envy/blob/master/jedit/PasteFromListDialog.java","ok()","org.gjt.sp.jedit.textarea.DisplayManager","https://github.com/antoineBarbez/feature_envy/blob/master/jedit/DisplayManager.java"
"org.gjt.sp.jedit.textarea.ExtensionManager","https://github.com/antoineBarbez/feature_envy/blob/master/jedit/ExtensionManager.java","paintScreenLineRange(JEditTextArea, Graphics2D, int, int, int, int)","org.gjt.sp.jedit.textarea.JEditTextArea","https://github.com/antoineBarbez/feature_envy/blob/master/jedit/JEditTextArea.java"
"org.gjt.sp.jedit.Registers","https://github.com/antoineBarbez/feature_envy/blob/master/jedit/Registers.java","paste(JEditTextArea, char, boolean)","org.gjt.sp.jedit.textarea.Selection","https://github.com/antoineBarbez/feature_envy/blob/master/jedit/Selection.java"
"org.gjt.sp.jedit.Registers","https://github.com/antoineBarbez/feature_envy/blob/master/jedit/Registers.java","paste(JEditTextArea, char, boolean)","org.gjt.sp.jedit.textarea.JEditTextArea","https://github.com/antoineBarbez/feature_envy/blob/master/jedit/JEditTextArea.java"
"installer.TarEntry","https://github.com/antoineBarbez/feature_envy/blob/master/jedit/TarEntry.java","writeEntryHeader(byte)","installer.TarHeader","https://github.com/antoineBarbez/feature_envy/blob/master/jedit/TarHeader.java"
"installer.TarEntry","https://github.com/antoineBarbez/feature_envy/blob/master/jedit/TarEntry.java","nameTarHeader(TarHeader, String)","installer.TarHeader","https://github.com/antoineBarbez/feature_envy/blob/master/jedit/TarHeader.java"
"installer.TarEntry","https://github.com/antoineBarbez/feature_envy/blob/master/jedit/TarEntry.java","getFileTarHeader(TarHeader, File)","installer.TarHeader","https://github.com/antoineBarbez/feature_envy/blob/master/jedit/TarHeader.java"
"installer.TarEntry","https://github.com/antoineBarbez/feature_envy/blob/master/jedit/TarEntry.java","parseTarHeader(TarHeader, byte)","installer.TarHeader","https://github.com/antoineBarbez/feature_envy/blob/master/jedit/TarHeader.java"
"org.apache.xerces.impl.xs.traversers.XSDElementTraverser","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/XSDElementTraverser.java","traverseNamedElement(Element, Object, XSDocumentInfo, SchemaGrammar, boolean, XSObject)","org.apache.xerces.impl.xs.traversers.XSDHandler","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/XSDHandler.java"
"org.apache.xerces.impl.xs.traversers.XSDComplexTypeTraverser","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/XSDComplexTypeTraverser.java","mergeAttributes(XSAttributeGroupDecl, XSAttributeGroupDecl, String, boolean, Element)","org.apache.xerces.impl.xs.traversers.XSDAbstractTraverser","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/XSDAbstractTraverser.java"
"org.apache.xerces.impl.xs.traversers.XSDComplexTypeTraverser","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/XSDComplexTypeTraverser.java","mergeAttributes(XSAttributeGroupDecl, XSAttributeGroupDecl, String, boolean, Element)","org.apache.xerces.impl.xs.XMLSchemaValidator","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/XMLSchemaValidator.java"
"org.apache.xerces.impl.xs.traversers.XSDComplexTypeTraverser","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/XSDComplexTypeTraverser.java","mergeAttributes(XSAttributeGroupDecl, XSAttributeGroupDecl, String, boolean, Element)","org.apache.xerces.impl.xs.XSAttributeGroupDecl","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/XSAttributeGroupDecl.java"
"org.apache.xerces.impl.xs.traversers.XSDComplexTypeTraverser","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/XSDComplexTypeTraverser.java","getErrorContent()","org.apache.xerces.impl.xs.XSParticleDecl","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/XSParticleDecl.java"
"org.apache.xerces.impl.dtd.XMLNSDTDValidator","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/XMLNSDTDValidator.java","startNamespaceScope(QName, XMLAttributes, Augmentations)","org.apache.xerces.impl.XMLNSDocumentScannerImpl","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/XMLNSDocumentScannerImpl.java"
"org.apache.xerces.impl.dtd.XMLNSDTDValidator","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/XMLNSDTDValidator.java","startNamespaceScope(QName, XMLAttributes, Augmentations)","org.apache.xerces.impl.XMLNamespaceBinder","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/XMLNamespaceBinder.java"
"org.apache.xerces.parsers.DTDConfiguration","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/DTDConfiguration.java","checkFeature(String)","org.apache.xerces.impl.Constants","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/Constants.java"
"org.apache.xerces.impl.dtd.XMLDTDProcessor","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/XMLDTDProcessor.java","normalizeDefaultAttrValue(XMLString)","org.apache.xerces.xni.XMLString","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/XMLString.java"
"org.apache.xerces.impl.dtd.DTDGrammar","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/DTDGrammar.java","appendContentSpec(XMLContentSpec, StringBuffer, boolean, int)","org.apache.xerces.impl.dtd.XMLContentSpec","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/XMLContentSpec.java"
"org.apache.xerces.impl.dtd.DTDGrammar","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/DTDGrammar.java","contentSpecTree(int, XMLContentSpec, ChildrenList)","org.apache.xerces.impl.dtd.XMLContentSpec","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/XMLContentSpec.java"
"org.apache.xerces.impl.dtd.DTDGrammar","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/DTDGrammar.java","buildSyntaxTree(int, XMLContentSpec)","org.apache.xerces.impl.dtd.XMLContentSpec","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/XMLContentSpec.java"
"org.apache.xerces.impl.dv.xs.DurationDV","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/DurationDV.java","parse(String, int)","org.apache.xerces.impl.dv.xs.AbstractDateTimeDV","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/AbstractDateTimeDV.java"
"org.apache.xml.serialize.DOMSerializerImpl","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/DOMSerializerImpl.java","canSetParameter(String, Object)","org.apache.xerces.impl.Constants","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/Constants.java"
"org.apache.xml.serialize.DOMSerializerImpl","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/DOMSerializerImpl.java","getParameterNames()","org.apache.xerces.impl.Constants","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/Constants.java"
"org.apache.xerces.dom.AttrNSImpl","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/AttrNSImpl.java","isDerivedFrom(String, String, int)","org.apache.xerces.dom.ElementNSImpl","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/ElementNSImpl.java"
"org.apache.xerces.dom.AttrNSImpl","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/AttrNSImpl.java","setPrefix(String)","org.apache.xerces.dom.AttrImpl","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/AttrImpl.java"
"org.apache.xerces.dom.AttrNSImpl","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/AttrNSImpl.java","setPrefix(String)","org.apache.xerces.dom.ElementNSImpl","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/ElementNSImpl.java"
"org.apache.xerces.impl.xs.traversers.XSDAbstractTraverser","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/XSDAbstractTraverser.java","traverseSyntheticAnnotation(Element, String, Object, boolean, XSDocumentInfo)","org.apache.xerces.impl.xs.traversers.XSDocumentInfo","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/XSDocumentInfo.java"
"org.apache.xerces.impl.xs.traversers.XSDAbstractTraverser","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/XSDAbstractTraverser.java","traverseAttrsAndAttrGrps(Element, XSAttributeGroupDecl, XSDocumentInfo, SchemaGrammar, XSComplexTypeDecl)","org.apache.xerces.impl.xs.traversers.XSDHandler","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/XSDHandler.java"
"org.apache.xerces.impl.XMLDTDScannerImpl","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/XMLDTDScannerImpl.java","scanTextDecl()","org.apache.xerces.impl.XMLDocumentFragmentScannerImpl","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/XMLDocumentFragmentScannerImpl.java"
"org.apache.xerces.impl.XMLDTDScannerImpl","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/XMLDTDScannerImpl.java","scanTextDecl()","org.apache.xerces.impl.XMLEntityManager","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/XMLEntityManager.java"
"org.apache.xerces.dom.NotationImpl","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/NotationImpl.java","getBaseURI()","org.apache.xerces.dom.EntityReferenceImpl","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/EntityReferenceImpl.java"
"org.apache.xerces.impl.xs.traversers.XSDAttributeTraverser","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/XSDAttributeTraverser.java","traverseNamedAttr(Element, Object, XSDocumentInfo, SchemaGrammar, boolean, XSComplexTypeDecl)","org.apache.xerces.impl.xs.traversers.XSDComplexTypeTraverser","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/XSDComplexTypeTraverser.java"
"org.apache.xerces.impl.xs.traversers.XSDAttributeTraverser","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/XSDAttributeTraverser.java","traverseNamedAttr(Element, Object, XSDocumentInfo, SchemaGrammar, boolean, XSComplexTypeDecl)","org.apache.xerces.impl.xs.traversers.XSDElementTraverser","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/XSDElementTraverser.java"
"org.apache.xerces.dom.ElementNSImpl","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/ElementNSImpl.java","setPrefix(String)","org.apache.xerces.dom.AttrNSImpl","https://github.com/antoineBarbez/feature_envy/blob/master/xerces-2_7_0/AttrNSImpl.java"
