EMBED_CLASS,LINK_EMBED,METHOD,ENVIED_CLASS,LINK_ENVIED
"android.support.v4.app.FragmentManagerImpl","https://github.com/antoineBarbez/feature_envy/blob/master/android-platform-support/FragmentManager.java","makeInactive(Fragment)","android.support.v4.app.FragmentActivity","https://github.com/antoineBarbez/feature_envy/blob/master/android-platform-support/FragmentActivity.java"
"android.support.v4.app.FragmentManagerImpl","https://github.com/antoineBarbez/feature_envy/blob/master/android-platform-support/FragmentManager.java","dispatchStop()","android.support.v4.app.Fragment","https://github.com/antoineBarbez/feature_envy/blob/master/android-platform-support/Fragment.java"
"android.support.v4.app.FragmentManagerImpl","https://github.com/antoineBarbez/feature_envy/blob/master/android-platform-support/FragmentManager.java","saveFragmentViewState(Fragment)","android.support.v4.app.FragmentActivity","https://github.com/antoineBarbez/feature_envy/blob/master/android-platform-support/FragmentActivity.java"
"android.support.v4.app.FragmentManagerImpl","https://github.com/antoineBarbez/feature_envy/blob/master/android-platform-support/FragmentManager.java","dispatchPrepareOptionsMenu(Menu)","android.support.v4.app.Fragment","https://github.com/antoineBarbez/feature_envy/blob/master/android-platform-support/Fragment.java"
"android.support.v4.app.FragmentManagerImpl","https://github.com/antoineBarbez/feature_envy/blob/master/android-platform-support/FragmentManager.java","reverseTransit(int)","android.support.v4.app.FragmentTransaction","https://github.com/antoineBarbez/feature_envy/blob/master/android-platform-support/FragmentTransaction.java"
"android.support.v4.app.FragmentManagerImpl","https://github.com/antoineBarbez/feature_envy/blob/master/android-platform-support/FragmentManager.java","dispatchOptionsMenuClosed(Menu)","android.support.v4.app.Fragment","https://github.com/antoineBarbez/feature_envy/blob/master/android-platform-support/Fragment.java"
"android.support.v4.app.BackStackRecord","https://github.com/antoineBarbez/feature_envy/blob/master/android-platform-support/BackStackRecord.java","doAddOp(int, Fragment, String, int)","android.support.v4.app.Fragment","https://github.com/antoineBarbez/feature_envy/blob/master/android-platform-support/Fragment.java"
"android.support.v4.app.Fragment","https://github.com/antoineBarbez/feature_envy/blob/master/android-platform-support/Fragment.java","dump(String, FileDescriptor, PrintWriter, String)","android.support.v4.app.FragmentManagerImpl","https://github.com/antoineBarbez/feature_envy/blob/master/android-platform-support/FragmentManager.java"
"android.support.v4.app.Fragment","https://github.com/antoineBarbez/feature_envy/blob/master/android-platform-support/Fragment.java","setInitialSavedState(SavedState)","android.support.v4.app.FragmentManagerImpl","https://github.com/antoineBarbez/feature_envy/blob/master/android-platform-support/FragmentManager.java"
"android.support.v4.app.Fragment","https://github.com/antoineBarbez/feature_envy/blob/master/android-platform-support/Fragment.java","onViewCreated(View, Bundle)","android.support.v4.app.ListFragment","https://github.com/antoineBarbez/feature_envy/blob/master/android-platform-support/ListFragment.java"
"android.support.v4.app.Fragment","https://github.com/antoineBarbez/feature_envy/blob/master/android-platform-support/Fragment.java","onViewCreated(View, Bundle)","android.support.v4.app.FragmentManagerImpl","https://github.com/antoineBarbez/feature_envy/blob/master/android-platform-support/FragmentManager.java"
"org.apache.tools.ant.taskdefs.compilers.AptCompilerAdapter","https://github.com/antoineBarbez/feature_envy/blob/master/apache-ant/AptCompilerAdapter.java","setAptCommandlineSwitches(Apt, Commandline)","org.apache.tools.ant.taskdefs.Apt","https://github.com/antoineBarbez/feature_envy/blob/master/apache-ant/Apt.java"
"org.apache.tools.ant.AntTypeDefinition","https://github.com/antoineBarbez/feature_envy/blob/master/apache-ant/AntTypeDefinition.java","innerCreateAndSet(Class, Project)","org.apache.tools.ant.Project","https://github.com/antoineBarbez/feature_envy/blob/master/apache-ant/Project.java"
"org.apache.tools.ant.taskdefs.optional.jsp.compilers.JasperC","https://github.com/antoineBarbez/feature_envy/blob/master/apache-ant/JasperC.java","setupJasperCommand()","org.apache.tools.ant.taskdefs.optional.jsp.JspC","https://github.com/antoineBarbez/feature_envy/blob/master/apache-ant/JspC.java"
"org.apache.tools.ant.taskdefs.compilers.JavacExternal","https://github.com/antoineBarbez/feature_envy/blob/master/apache-ant/JavacExternal.java","execOnVMS(Commandline, int)","org.apache.tools.ant.types.Commandline","https://github.com/antoineBarbez/feature_envy/blob/master/apache-ant/Commandline.java"
"org.apache.tools.ant.util.JAXPUtils","https://github.com/antoineBarbez/feature_envy/blob/master/apache-ant/JAXPUtils.java","getSystemId(File)","org.apache.tools.ant.util.FileUtils","https://github.com/antoineBarbez/feature_envy/blob/master/apache-ant/FileUtils.java"
"org.apache.tools.ant.taskdefs.optional.extension.LibraryDisplayer","https://github.com/antoineBarbez/feature_envy/blob/master/apache-ant/LibraryDisplayer.java","displaySpecification(Specification)","org.apache.tools.ant.taskdefs.optional.extension.Specification","https://github.com/antoineBarbez/feature_envy/blob/master/apache-ant/Specification.java"
"org.apache.tools.ant.taskdefs.optional.ccm.CCMCheck","https://github.com/antoineBarbez/feature_envy/blob/master/apache-ant/CCMCheck.java","execute()","org.apache.tools.ant.taskdefs.optional.ccm.CCMReconfigure","https://github.com/antoineBarbez/feature_envy/blob/master/apache-ant/CCMReconfigure.java"
"org.apache.tools.ant.taskdefs.Java","https://github.com/antoineBarbez/feature_envy/blob/master/apache-ant/Java.java","setJar(File)","org.apache.tools.ant.types.CommandlineJava","https://github.com/antoineBarbez/feature_envy/blob/master/apache-ant/CommandlineJava.java"
"org.apache.tools.ant.taskdefs.compilers.CompilerAdapterFactory","https://github.com/antoineBarbez/feature_envy/blob/master/apache-ant/CompilerAdapterFactory.java","resolveClassName(String)","org.apache.tools.ant.taskdefs.rmic.RmicAdapterFactory","https://github.com/antoineBarbez/feature_envy/blob/master/apache-ant/RmicAdapterFactory.java"
"org.apache.tools.ant.taskdefs.compilers.CompilerAdapterFactory","https://github.com/antoineBarbez/feature_envy/blob/master/apache-ant/CompilerAdapterFactory.java","resolveClassName(String)","org.apache.tools.ant.util.regexp.RegexpMatcherFactory","https://github.com/antoineBarbez/feature_envy/blob/master/apache-ant/RegexpMatcherFactory.java"
"org.apache.tools.ant.taskdefs.optional.junit.Xalan2Executor","https://github.com/antoineBarbez/feature_envy/blob/master/apache-ant/Xalan2Executor.java","execute()","org.apache.tools.ant.taskdefs.optional.junit.XalanExecutor","https://github.com/antoineBarbez/feature_envy/blob/master/apache-ant/XalanExecutor.java"
"org.apache.tools.ant.taskdefs.Dirname","https://github.com/antoineBarbez/feature_envy/blob/master/apache-ant/Dirname.java","execute()","org.apache.tools.ant.taskdefs.Basename","https://github.com/antoineBarbez/feature_envy/blob/master/apache-ant/Basename.java"
"org.apache.tools.ant.taskdefs.optional.net.FTP","https://github.com/antoineBarbez/feature_envy/blob/master/apache-ant/FTP.java","scan()","org.apache.tools.ant.DirectoryScanner","https://github.com/antoineBarbez/feature_envy/blob/master/apache-ant/DirectoryScanner.java"
"org.apache.tools.ant.taskdefs.optional.net.FTP","https://github.com/antoineBarbez/feature_envy/blob/master/apache-ant/FTP.java","accountForIncludedFile(String)","org.apache.tools.ant.DirectoryScanner","https://github.com/antoineBarbez/feature_envy/blob/master/apache-ant/DirectoryScanner.java"
"org.apache.tools.ant.taskdefs.optional.junit.XalanExecutor","https://github.com/antoineBarbez/feature_envy/blob/master/apache-ant/XalanExecutor.java","newInstance(AggregateTransformer)","org.apache.tools.ant.taskdefs.XSLTProcess","https://github.com/antoineBarbez/feature_envy/blob/master/apache-ant/XSLTProcess.java"
"org.apache.tools.ant.taskdefs.optional.junit.XalanExecutor","https://github.com/antoineBarbez/feature_envy/blob/master/apache-ant/XalanExecutor.java","newInstance(AggregateTransformer)","org.apache.tools.ant.taskdefs.optional.junit.AggregateTransformer","https://github.com/antoineBarbez/feature_envy/blob/master/apache-ant/AggregateTransformer.java"
"org.apache.tools.ant.taskdefs.optional.junit.XalanExecutor","https://github.com/antoineBarbez/feature_envy/blob/master/apache-ant/XalanExecutor.java","getOutputStream()","org.apache.tools.ant.taskdefs.optional.junit.XMLJUnitResultFormatter","https://github.com/antoineBarbez/feature_envy/blob/master/apache-ant/XMLJUnitResultFormatter.java"
"org.apache.tools.ant.taskdefs.optional.junit.XalanExecutor","https://github.com/antoineBarbez/feature_envy/blob/master/apache-ant/XalanExecutor.java","getOutputStream()","org.apache.tools.ant.taskdefs.optional.junit.AggregateTransformer","https://github.com/antoineBarbez/feature_envy/blob/master/apache-ant/AggregateTransformer.java"
"org.apache.tools.ant.taskdefs.optional.unix.Chgrp","https://github.com/antoineBarbez/feature_envy/blob/master/apache-ant/Chgrp.java","setExecutable(String)","org.apache.tools.ant.taskdefs.optional.unix.Chown","https://github.com/antoineBarbez/feature_envy/blob/master/apache-ant/Chown.java"
"org.apache.tools.ant.util.regexp.JakartaOroRegexp","https://github.com/antoineBarbez/feature_envy/blob/master/apache-ant/JakartaOroRegexp.java","substitute(String, String, int)","org.apache.tools.ant.util.regexp.Jdk14RegexpRegexp","https://github.com/antoineBarbez/feature_envy/blob/master/apache-ant/Jdk14RegexpRegexp.java"
"org.apache.tools.ant.util.regexp.JakartaOroMatcher","https://github.com/antoineBarbez/feature_envy/blob/master/apache-ant/JakartaOroMatcher.java","getCompiledPattern(int)","org.apache.tools.ant.util.regexp.Jdk14RegexpMatcher","https://github.com/antoineBarbez/feature_envy/blob/master/apache-ant/Jdk14RegexpMatcher.java"
