EMBED_CLASS,LINK_EMBED,METHOD,ENVIED_CLASS,LINK_ENVIED
"org.gjt.sp.jedit.View","https://github.com/antoineBarbez/feature_envy/blob/master/jedit/View.java","goToBuffer(Buffer)","org.gjt.sp.jedit.textarea.DisplayManager","https://github.com/antoineBarbez/feature_envy/blob/master/jedit/DisplayManager.java"
"org.gjt.sp.jedit.View","https://github.com/antoineBarbez/feature_envy/blob/master/jedit/View.java","goToBuffer(Buffer)","org.gjt.sp.jedit.textarea.JEditTextArea","https://github.com/antoineBarbez/feature_envy/blob/master/jedit/JEditTextArea.java"
"org.gjt.sp.jedit.textarea.JEditTextArea","https://github.com/antoineBarbez/feature_envy/blob/master/jedit/JEditTextArea.java","setText(String)","org.gjt.sp.jedit.buffer.JEditBuffer","https://github.com/antoineBarbez/feature_envy/blob/master/jedit/JEditBuffer.java"
"org.gjt.sp.jedit.textarea.JEditTextArea","https://github.com/antoineBarbez/feature_envy/blob/master/jedit/JEditTextArea.java","addExplicitFold(int, int, int, int)","org.gjt.sp.jedit.buffer.JEditBuffer","https://github.com/antoineBarbez/feature_envy/blob/master/jedit/JEditBuffer.java"
"org.gjt.sp.jedit.ActionListHandler","https://github.com/antoineBarbez/feature_envy/blob/master/jedit/ActionListHandler.java","endElement(String)","org.gjt.sp.jedit.textarea.JEditTextArea","https://github.com/antoineBarbez/feature_envy/blob/master/jedit/JEditTextArea.java"
"org.gjt.sp.jedit.ActionListHandler","https://github.com/antoineBarbez/feature_envy/blob/master/jedit/ActionListHandler.java","endElement(String)","org.gjt.sp.jedit.gui.InputHandler","https://github.com/antoineBarbez/feature_envy/blob/master/jedit/InputHandler.java"
"org.gjt.sp.jedit.proto.jeditresource.PluginResURLConnection","https://github.com/antoineBarbez/feature_envy/blob/master/jedit/PluginResURLConnection.java","connect()","org.gjt.sp.jedit.textarea.JEditTextArea","https://github.com/antoineBarbez/feature_envy/blob/master/jedit/JEditTextArea.java"
"org.gjt.sp.jedit.options.ToolBarEditDialog","https://github.com/antoineBarbez/feature_envy/blob/master/jedit/ToolBarOptionPane.java","actionPerformed(ActionEvent)","org.gjt.sp.jedit.options.ToolBarOptionPane","https://github.com/antoineBarbez/feature_envy/blob/master/jedit/ToolBarOptionPane.java"
"org.gjt.sp.jedit.browser.VFSFileNameField","https://github.com/antoineBarbez/feature_envy/blob/master/jedit/VFSFileNameField.java","goToParent()","org.gjt.sp.jedit.browser.VFSBrowser","https://github.com/antoineBarbez/feature_envy/blob/master/jedit/VFSBrowser.java"
"org.gjt.sp.jedit.gui.DockablePanel","https://github.com/antoineBarbez/feature_envy/blob/master/jedit/DockablePanel.java","getAppropriateCursor()","org.gjt.sp.jedit.gui.DockableWindowManager","https://github.com/antoineBarbez/feature_envy/blob/master/jedit/DockableWindowManager.java"
"org.gjt.sp.jedit.MiscUtilities","https://github.com/antoineBarbez/feature_envy/blob/master/jedit/MiscUtilities.java","globToRE(String)","org.gjt.sp.jedit.textarea.JEditTextArea","https://github.com/antoineBarbez/feature_envy/blob/master/jedit/JEditTextArea.java"
"org.gjt.sp.jedit.MiscUtilities","https://github.com/antoineBarbez/feature_envy/blob/master/jedit/MiscUtilities.java","globToRE(String)","org.gjt.sp.jedit.jEdit","https://github.com/antoineBarbez/feature_envy/blob/master/jedit/jEdit.java"
