EMBED_CLASS,LINK_EMBED,METHOD,ENVIED_CLASS,LINK_ENVIED
"org.apache.catalina.ant.DeployTask","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/DeployTask.java","execute()","org.apache.catalina.ant.AbstractCatalinaTask","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/AbstractCatalinaTask.java"
"org.apache.catalina.tribes.tipis.ReplicatedMap","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/ReplicatedMap.java","publishEntryInfo(Object, Object)","org.apache.catalina.tribes.tipis.AbstractReplicatedMap","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/AbstractReplicatedMap.java"
"org.apache.catalina.tribes.tipis.ReplicatedMap","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/ReplicatedMap.java","publishEntryInfo(Object, Object)","org.apache.catalina.tribes.tipis.LazyReplicatedMap","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/LazyReplicatedMap.java"
"org.apache.el.lang.ExpressionBuilder","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/ExpressionBuilder.java","createNodeInternal(String)","org.apache.el.lang.FunctionMapperImpl","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/FunctionMapperImpl.java"
"org.apache.catalina.ha.context.ReplicatedContext","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/ReplicatedContext.java","objectMadePrimay(Object, Object)","org.apache.catalina.tribes.tipis.AbstractReplicatedMap","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/AbstractReplicatedMap.java"
"org.apache.catalina.ha.context.ReplicatedContext","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/ReplicatedContext.java","objectMadePrimay(Object, Object)","org.apache.catalina.ha.session.BackupManager","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/BackupManager.java"
"org.apache.catalina.connector.Request","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/Request.java","parseLocalesHeader(String)","org.apache.catalina.util.StringParser","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/StringParser.java"
"org.apache.catalina.connector.Request","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/Request.java","isSSLAttribute(String)","org.apache.catalina.Globals","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/Globals.java"
"org.apache.catalina.startup.Catalina","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/Catalina.java","createStartDigester()","org.apache.catalina.startup.SetAllPropertiesRule","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/SetAllPropertiesRule.java"
"org.apache.catalina.startup.SetContextPropertiesRule","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/SetContextPropertiesRule.java","begin(String, String, Attributes)","org.apache.tomcat.util.digester.Digester","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/Digester.java"
"org.apache.catalina.users.MemoryUser","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/MemoryUser.java","toString()","org.apache.catalina.users.MemoryGroup","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/MemoryGroup.java"
"org.apache.catalina.users.MemoryUser","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/MemoryUser.java","toString()","org.apache.catalina.users.MemoryUserDatabase","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/MemoryUserDatabase.java"
"org.apache.tomcat.util.http.mapper.Mapper","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/Mapper.java","map(MessageBytes, MessageBytes, MappingData)","org.apache.tomcat.util.buf.MessageBytes","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/MessageBytes.java"
"org.apache.tomcat.util.http.mapper.Mapper","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/Mapper.java","internalMapWildcardWrapper(Wrapper, int, CharChunk, MappingData)","org.apache.tomcat.util.buf.CharChunk","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/CharChunk.java"
"org.apache.tomcat.util.http.mapper.Mapper","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/Mapper.java","internalMapExactWrapper(Wrapper, CharChunk, MappingData)","org.apache.tomcat.util.http.mapper.MappingData","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/MappingData.java"
"org.apache.tomcat.util.http.mapper.Mapper","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/Mapper.java","internalMapExactWrapper(Wrapper, CharChunk, MappingData)","org.apache.tomcat.util.buf.CharChunk","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/CharChunk.java"
