Learning rate;Beta;Gamma;Dense sizes;MCC
0.138730362429;0.283116948041;3;[81];0.5045531647213733
0.460992051249;0.0522173020364;7;[94, 8, 7];0.5032802608564689
0.44163239046;0.0855338553697;7;[13];0.5011783828690374
0.686591171096;0.00855654469304;7;[75, 6, 5];0.5003201893270453
0.694364340942;0.0744617077721;6;[69];0.4986628342319464
0.444695871331;0.831061606373;7;[88];0.49800956961859966
0.533149396678;0.0443580811105;6;[54];0.4968811481900332
0.460784671263;0.05161704279;5;[8, 6];0.49534689931252995
0.0314836325866;0.222511826117;8;[7, 6];0.49454766925747623
0.403943135558;0.0182436572411;7;[100];0.4852982545382393
0.0115186630993;0.10483741958;9;[80];0.4833807776347038
0.967450534675;0.103101445219;4;[19];0.4832179784247617
0.0110060299376;0.215697112108;8;[85, 10];0.48158404802260835
0.124774295114;0.038298475793;8;[19, 18];0.4773662794767274
0.189672281641;0.682811132826;5;[8];0.4750463178028009
0.0307673929502;0.00383312515853;7;[20, 8, 4];0.47125822940449846
0.898111906354;0.056808386779;4;[20, 19, 10];0.4695867743143914
0.0636210131281;0.154811660657;3;[19, 14, 5];0.4669471301072374
0.0637006750482;0.802023083345;9;[54, 16, 12];0.45979346057884324
0.0248567270622;0.030826437222;5;[23, 11];0.4565850191127367
0.317554704109;0.131428155187;1;[38, 8];0.45631267826032634
0.00946070137663;0.352462774357;8;[87];0.45588789907236166
0.0213313635411;0.00489956525127;5;[65];0.45398594732419045
0.597491341031;0.689821048996;8;[58, 28];0.45178186021205063
0.0769788137245;0.0919211385121;2;[95];0.4158801787194141
0.0267743345004;0.0108510655622;5;[24, 24, 13];0.406145389056206
0.0554752030332;0.107480781829;10;[7, 5, 4];0.403769165275321
0.0151597701945;0.748770935787;10;[9, 4, 4];0.3810170073794849
0.0327651507079;0.0121678810222;3;[57];0.3799276203985185
0.0355637310719;0.70067364374;4;[20];0.3780942494946064
0.0611576250872;0.0176318176368;6;[14, 5];0.36922609135119455
0.0292423930191;0.0197592477089;3;[67];0.36769971452086575
0.0591156760157;0.0315143806117;3;[9];0.3590506556103362
0.00776271887258;0.00441643851207;7;[73, 60];0.3450514403352923
0.656583635196;0.399227684981;6;[11, 5];0.34050934508364233
0.0142961283998;0.276422700021;7;[28, 21];0.3387280585047526
0.675120706565;0.837327974394;8;[23];0.3334546838887639
0.0210069452189;0.00704061367266;4;[24, 6, 5];0.32138253823690166
0.02356898588;0.943369020733;10;[20, 18, 16];0.31970309613980313
0.0751958339202;0.012620638883;10;[9, 4];0.3148751284184209
0.0175405890728;0.579980601378;4;[11, 5, 4];0.30999386618953306
0.159356997153;0.070157456497;1;[86, 55];0.3051490614371576
0.0271976870118;0.0223912326863;2;[92, 32];0.27386861950039987
0.00526263739071;0.0188179328456;5;[93, 40, 30];0.2707498177043777
0.0395656945913;0.0116179706616;4;[9];0.26975197503986836
0.011046798758;0.0877629351177;5;[34, 14];0.2663183872505326
0.00721433550421;0.128216138548;5;[71, 37];0.25383638301195155
0.00804053504201;0.0126478635698;9;[76];0.24637642076907174
0.00531958233914;0.576778721191;8;[53];0.2456001149412473
0.00787080985601;0.246663432925;7;[91];0.23501159107713626
0.995218732587;0.306485932958;7;[4];0.2258548459115362
0.00608445987079;0.999362033827;9;[54];0.22294766989823503
