Learning rate;Beta;Gamma;Dense sizes;MCC
0.0439987665392;0.0361292323009;6;[61];0.5427626415471377
0.0672438437708;0.563533828192;7;[77, 61, 52];0.5424694612360927
0.238990541264;0.0774509102049;9;[48, 45];0.5417841931133566
0.253935336157;0.0624931034324;8;[20, 4];0.5415784656520933
0.0897728398219;0.0229561869498;3;[28, 10, 5];0.5413341014887223
0.0137322079881;0.240055071405;8;[69, 58, 17];0.5413341014887223
0.0436756459739;0.135168496962;4;[90, 60];0.5401463882469001
0.0884151073247;0.153379494035;5;[23, 6];0.5400114916187319
0.0373379466985;0.0254548484685;9;[38, 27, 5];0.5390678655399986
0.369738946994;0.0229521427027;1;[39];0.5388795020421464
0.0575981334627;0.0243966593024;3;[53];0.5388561874521931
0.636611902445;0.042555576243;7;[27, 17];0.5381107240881144
0.475591748402;0.0326988724025;5;[37];0.5373350080386428
0.0228467284786;0.0371968769728;8;[81, 50, 20];0.537101267431805
0.404426671337;0.00665124701165;1;[74];0.5366396305444373
0.1270539613;0.246439238619;3;[82];0.536418178400357
0.188976083591;0.0127862892829;10;[19];0.5355116837965203
0.303765315984;0.0075855903247;7;[48, 42, 23];0.5340121024143438
0.344655873436;0.196507686308;6;[30, 20];0.5339179548722341
0.0228175740293;0.0301420208202;10;[72];0.5328548937505215
0.0638209435732;0.092525750611;4;[32, 24, 10];0.5318549910134374
0.0171172412434;0.0502389071518;7;[88];0.5305396610916148
0.106083767773;0.00951640244922;3;[23];0.5305396610916148
0.0213913223989;0.202949223913;5;[29, 18];0.5301867305273062
0.0217726658582;0.751189140488;8;[98, 42, 15];0.5295660045574045
0.0254798113571;0.00878874347548;5;[93, 54, 43];0.5290636368125666
0.138455258779;0.0177005622604;1;[97, 66, 20];0.5286057330589486
0.21870764388;0.00342549400566;4;[68, 9];0.5280314301300962
0.0162920717652;0.0249338918074;7;[78, 42, 18];0.5279095118523575
0.762834704709;0.0482397034412;4;[47];0.5263854777098139
0.606934161583;0.145558231768;7;[92, 86, 70];0.5260755702300525
0.397629512747;0.0446254315619;8;[31];0.5247604308702998
0.331474596526;0.034261504495;9;[7, 7, 5];0.5238586015120686
0.00839959063053;0.171299375644;9;[84, 83, 25];0.5232376125515659
0.178657335075;0.0146504683906;6;[28];0.5230290303525018
0.623908647385;0.00886818702326;10;[76, 45, 12];0.5210350726358393
0.0289092491664;0.18489687566;7;[16, 13, 5];0.5207312975218582
0.61650823947;0.026336510753;1;[74, 50];0.5203870004384459
0.0135841642618;0.0746959920459;8;[56, 19];0.5188766144256348
0.382991123831;0.0308391510941;4;[17];0.5188766144256348
0.868179960571;0.116342296147;6;[85];0.5120173753997975
0.18134834929;0.0186320943514;8;[52, 11, 4];0.5096620411118019
0.66681845992;0.274062887688;6;[92, 42];0.5096216789770066
0.332950959369;0.00344636113947;10;[67, 67, 45];0.5089622182243998
0.785957457667;0.0139756971901;5;[6, 5, 4];0.5074281472371449
0.985956531347;0.0125504428613;1;[81, 47];0.5051416993038257
0.0247533453885;0.710383732007;5;[30, 25];0.5036471572508346
0.0501808495573;0.00476910479219;6;[43, 22, 21];0.5013325510626772
0.366634254048;0.00529674718778;8;[92];0.49846280713848207
0.0296136247697;0.157512540932;9;[22, 17];0.4977557016176394
0.0191103010225;0.199688366918;6;[51, 10, 7];0.49687516980034924
0.849857257531;0.0231697684872;9;[97, 67];0.4925796413469986
0.0190858027137;0.0553773470805;7;[76];0.49254676121405416
0.261632457686;0.00523979418583;4;[14, 9, 7];0.49096169362825903
0.40793939127;0.509459397438;4;[83];0.49065921814524693
0.244584506668;0.0134554130816;6;[45, 31, 25];0.4892791323961981
0.494952195457;0.012422533503;4;[4, 4, 4];0.4816037038720642
0.0173250464582;0.09271652784;4;[56, 21, 8];0.4786227384302425
0.332516173935;0.0203330103374;9;[75, 15];0.47324682559468917
0.0350795949955;0.0135072398285;2;[59, 33, 12];0.4654328287305852
0.588662355804;0.258842155132;7;[58, 17, 9];0.46043106260397926
0.938743272186;0.00813510693456;8;[17, 8, 6];0.45749139815396433
0.897431252135;0.144426758145;5;[59];0.4532755731110164
0.220317843114;0.0200038737646;1;[83];0.4522428711600388
0.863394292278;0.107571708657;7;[61, 45, 19];0.4369314344865942
0.0726610349815;0.0955430515143;2;[17, 14, 10];0.42628020818981327
0.0153709454676;0.0716027234836;6;[70, 16];0.4084773635436518
0.0395651172435;0.270035495063;4;[18, 6];0.3973750872463732
0.781839894136;0.271713121959;5;[17];0.3858155690763238
0.0788508341048;0.214684231861;2;[31, 31];0.3784185224748682
0.0421886366267;0.928986728728;7;[56, 43];0.35550633326397235
0.782603233747;0.0892967418013;9;[53, 20, 7];0.3512252147364525
0.0284359396273;0.392421279874;2;[95, 69, 42];0.34609101954360816
0.0729529544042;0.0122656822217;2;[32];0.34147595063800734
0.00531134755354;0.318616449961;6;[63, 38, 31];0.34016997989267056
0.0282916215713;0.166848774241;10;[12];0.32287065557794564
0.567927416259;0.657811109577;8;[53];0.32101915863684155
0.0787941694645;0.207541411844;2;[41];0.31976558743920663
0.00703538225023;0.3700394527;10;[31, 13, 8];0.2902337622966056
0.0386832253661;0.0291925234897;2;[44, 36];0.2866983303484108
0.100416805113;0.267961246771;4;[22, 4, 4];0.28174066608412873
