Learning rate;Beta;Gamma;Dense sizes;MCC
0.107207020274;0.0659414791954;4;[98, 60];0.5106658458779244
0.339541913502;0.149437988276;6;[11];0.5103620143983749
0.139905962093;0.159574998308;3;[40];0.5099658239802464
0.0817878582082;0.00416097568156;10;[12];0.5096137014031771
0.180591835259;0.18506770918;7;[50, 40];0.5094099061552604
0.0722408594622;0.0424171409923;6;[69, 4, 4];0.5085056588882562
0.0146964204282;0.0514581516919;5;[87, 49];0.5081424850544736
0.900601191433;0.0137519486755;2;[89];0.5080629273204522
0.22662121041;0.00698908131236;2;[56];0.5075836921754531
0.0168463724291;0.223006494878;10;[98, 17, 11];0.5073641206244824
0.00649528814923;0.0502328502654;9;[94, 40, 23];0.5036085998764738
0.398215124772;0.101220021897;2;[81, 42, 41];0.5017451770122359
0.207420415626;0.0720780453954;3;[82];0.5004205513569886
0.0684884782259;0.170214738263;5;[64, 4, 4];0.4983662631243934
0.394785334246;0.256555139537;6;[68];0.49805323332080914
0.0495222710839;0.14647243044;5;[87, 27];0.49714392018088593
0.0282746075045;0.0118117549907;7;[99];0.49688699587052715
0.0163815021169;0.454717925477;9;[37];0.49551773920337716
0.028731767465;0.288319185134;5;[85];0.4948145840427748
0.0238872827872;0.121950147047;4;[53, 16];0.49046749978443316
0.00924562303414;0.546258125866;8;[64, 50];0.4858650841292398
0.841055078903;0.00591007277318;6;[43, 42, 32];0.4846609961417711
0.621014349541;0.806274952833;7;[21];0.48285513575756234
0.0184078254678;0.0216410420584;9;[98, 40];0.4822570103915006
0.245221512925;0.0209672736121;7;[84, 74];0.4821185161407409
0.482032053038;0.0438634342154;9;[48, 27];0.4785227594416736
0.552502187979;0.0152025063519;6;[93, 40, 34];0.47153482017545517
0.335815939367;0.00911444777042;9;[82, 48, 42];0.46979002212959675
0.355896672477;0.0279334754007;10;[5, 4];0.4684252204366358
0.664342156784;0.241415474719;8;[66, 30];0.46771351227940694
0.00680956251801;0.0404192844435;9;[58, 41, 24];0.466171330978325
0.0363347882036;0.813496215023;3;[46, 15];0.4658707506980175
0.887861372845;0.0526015565214;8;[55];0.4587307475768066
0.372068939529;0.306216760807;7;[21, 9, 4];0.4522702095345146
0.472519948258;0.0143806063697;9;[27];0.44993800952776963
0.5960307541;0.136062688273;8;[65, 56, 38];0.4475278493066019
0.0299057985289;0.00791772943542;10;[13, 4, 4];0.44300084955344166
0.47667401125;0.0581771002511;6;[8, 4, 4];0.4386574782431515
0.984598946247;0.0455362878812;7;[48];0.4333417252710243
0.062361440282;0.0572256621652;2;[32, 10];0.4266681427283631
0.0109969374533;0.0106978497614;6;[79, 69];0.42614974852828863
0.311120710106;0.341176960089;3;[30];0.4199072529368132
0.0383576174844;0.0117342176397;2;[49, 11, 11];0.4171075666662308
0.196087138468;0.153144359158;2;[58, 23, 23];0.41322627084767527
0.0466695806737;0.233296752879;3;[61];0.40815215068021293
0.126561194937;0.0363161393827;7;[6, 4];0.3955844208230484
0.0253913175044;0.140927087427;3;[93, 19];0.39531492073301266
0.00863483129173;0.121072838746;7;[64, 16, 15];0.39001404691767116
0.0433663315264;0.00398264006455;4;[35];0.3744878172633425
0.201163956156;0.649327505458;4;[98];0.36846803145720236
0.0106130082421;0.338102653625;4;[94, 57, 23];0.34190532628972936
0.854334439427;0.361360829537;8;[60];0.3399983872147274
0.0287153661375;0.00937606458591;7;[42];0.3098662711660788
0.0403160957609;0.0689909474887;2;[86, 28];0.304665777403632
0.0106215079163;0.161091211063;4;[99, 19, 14];0.2969191344301222
0.0122727230791;0.0217868045943;9;[83];0.2746737002476851
0.0062625065128;0.111841182895;6;[87, 48, 9];0.27210715994568385
0.0368408625078;0.00722993158208;8;[15];0.2681182508385889
0.0222921693487;0.501817483734;3;[74, 5];0.2637203732557135
0.143933886627;0.0340574407944;1;[91];0.24394864217895953
0.0859847366486;0.104013558775;1;[96, 85, 59];0.24362943769375223
0.00776971801119;0.0753693251239;8;[100];0.24339481878464958
0.0269880430746;0.507304737709;2;[82, 43];0.23462378256680677
0.13192433765;0.118784042887;1;[8, 6, 5];0.23290170931651946
0.0145618988232;0.0130992310422;2;[71, 38, 29];0.22274967398505555
0.031575628622;0.553587949729;1;[95, 4, 4];0.22109543005629492
0.0125492147407;0.0208336442263;4;[42, 28, 7];0.2105940304605938
0.00758350821369;0.00419544498721;6;[84];0.20529807040178275
0.0112512666003;0.245735156226;3;[53, 49, 47];0.19154779248080503
0.0246251957766;0.725634949337;2;[18, 4];0.19002616380860202
0.00553857612289;0.0283607529749;7;[76, 64];0.1840249449791283
0.0461293929254;0.124439311663;2;[10, 8, 5];0.1817446280073543
0.0121844288328;0.661321795009;9;[14];0.16868760355128667
0.873490124656;0.780408625465;9;[36];0.16804488524573843
0.0103137673473;0.00381836795224;10;[19, 6];0.16020464817787045
0.0394132802244;0.0601330516449;1;[57, 23, 23];0.15523315801805934
0.0605790071177;0.00441279274922;1;[26];0.15351392828412883
0.00341490934364;0.311035902833;10;[40, 31, 29];0.15059923062595798
0.909765648145;0.168272139593;1;[10];0.15039210664886235
0.0139904781578;0.0259190168139;10;[21, 13, 4];0.1499287834468875
0.0170428003525;0.774254533555;3;[13, 8, 7];0.14876588089022721
0.0338324841918;0.0108334257139;2;[19, 4];0.14635828115164895
0.00679559289995;0.599989363011;3;[100];0.14504457759096395
0.00929930856106;0.457566271594;3;[61];0.14171910384477734
0.0238202508501;0.00319494018539;1;[69, 13];0.13061045691152456
0.0501312195226;0.506779528693;1;[79];0.1295983483030037
0.0134729577027;0.0183149330782;10;[64, 6];0.12646783495790515
0.049941292641;0.896219606041;8;[81, 44, 27];0.12018657869485073
0.00857444087118;0.124537690082;10;[47];0.12007213247460943
0.00908213425178;0.40038111858;2;[83];0.11775021799599471
0.0196121620199;0.561297541679;1;[33, 7];0.11554459129998061
0.0153135580934;0.0338092892279;1;[47, 30, 15];0.11444493143797127
0.0102643532987;0.082898361745;2;[67];0.1122739962003799
0.00605247826809;0.00942801672775;9;[9, 8, 4];0.11071438031213524
0.00465413516292;0.0112047029375;9;[26, 20];0.11060047012898963
0.00752499308686;0.270820461536;7;[4, 4, 4];0.10995019566920895
0.00735858264001;0.0721103406564;2;[89, 12, 8];0.1090763224516357
0.00395100719722;0.0399328740427;3;[60];0.10857641124436455
0.0125030036881;0.0192877219592;1;[83];0.10363215086478106
0.0202891581286;0.543028507922;2;[5];0.10251850051833959
0.0386168474708;0.0808496868921;2;[4, 4, 4];0.10147463410150526
0.0107687166182;0.0457616905834;8;[7];0.09631927537474358
0.0138268938498;0.0726911485473;1;[29, 11, 10];0.09449369144804809
0.00427035728145;0.0291228162568;8;[41, 37, 22];0.09403089984317997
0.00463483678057;0.0879000591656;9;[87, 67];0.09266522881636155
0.0178429856676;0.0613086194444;2;[15];0.09214066108194655
0.0110320907111;0.00622812059396;2;[44, 14, 11];0.08906354118479536
0.0162130970897;0.141928233822;3;[10, 6, 6];0.08869416517139268
0.00434099442725;0.677100686927;3;[24, 23];0.08841343806677666
0.00622824722861;0.447451837707;8;[35];0.08429762049334784
0.00965098886834;0.00581899317587;1;[45];0.07957618173259752
0.01452511204;0.00571888371392;2;[9];0.07367511385087076
0.00484209199399;0.103939866666;2;[47];0.0693605294190855
0.0036656937366;0.00908585540827;7;[30];0.06858204220677915
0.0165579375266;0.393735086249;1;[5, 4, 4];0.052615270354293094
0.0034681307245;0.126386777408;4;[10, 9];0.04715306285635078
0.00774073388342;0.00818854329148;2;[4, 4, 4];0.04713411920225207
0.00457864348995;0.880823502329;7;[12];0.04008548777615632
0.310852687663;0.368000968013;6;[12, 4, 4];0.023739100823569698
0.939286149638;0.497092496044;1;[89];0.009576073439719095
0.460865053648;0.965663729739;8;[24, 21];0.009576073439719095
0.712061368714;0.937105562211;8;[17, 9];0.009576073439719095
0.00390064394874;0.0485674568569;2;[33, 4];0.009561055256153151
