Learning rate;Beta;Gamma;Dense sizes;MCC
0.0841702198174;0.00327847246941;10;[43];0.5532700021073828
0.0598203234505;0.0267472554187;4;[20, 19, 7];0.5526375733375488
0.0936592085171;0.00458043480464;3;[56];0.5526375733375488
0.192595923135;0.0474872186276;8;[48, 43];0.550968449152017
0.0154522870401;0.0168769427633;10;[90, 74, 50];0.5508324221899074
0.0967321840189;0.00457800484791;9;[91];0.5505410757319488
0.335656443317;0.00713156548253;5;[19];0.5488410351644956
0.0460906832449;0.00411867376715;4;[95, 7, 5];0.5487955083761696
0.125326982767;0.193674720902;9;[67, 26, 23];0.5475713309606082
0.204780018238;0.0162343726849;2;[15, 7];0.5471353103947494
0.0332947340052;0.400382270805;3;[85, 65, 15];0.544855258779917
0.150848677799;0.00349106120899;2;[56, 55];0.5447605059244531
0.26635421516;0.00358341879554;4;[49];0.5445068787273082
0.24932698047;0.0215070014797;8;[21, 14, 5];0.5441453114472343
0.0787841111743;0.125498621541;8;[10, 7];0.5415840671328881
0.179983795425;0.226461192806;6;[35, 17, 7];0.5413472436836891
0.0409572464171;0.092972159028;9;[58, 40];0.5405526857194561
0.0430253377973;0.00325661946326;2;[100, 15, 9];0.5389658869899816
0.565856801828;0.0473534062136;5;[6];0.5389315127319105
0.111506482507;0.16391748235;9;[28, 11];0.5383119874249989
0.0465779110945;0.686114597173;10;[55];0.5383119874249989
0.0256132039538;0.695633440205;7;[50, 27];0.537609345916783
0.0437738606363;0.0774810436011;9;[95];0.5373514432040132
0.014234521897;0.0342623616684;10;[64, 54];0.5362593662908337
0.361701039145;0.00495238104869;1;[79, 67, 4];0.5354474441214416
0.0825810368469;0.00920397170498;6;[25, 9, 6];0.5347279369543735
0.0108913866969;0.420256220113;9;[49, 18];0.5346780813707523
0.480216237877;0.00893886981727;5;[99, 72];0.5330216731340803
0.180543689341;0.152662807784;8;[48, 44, 19];0.5325834824937916
0.283577424611;0.0383377871808;10;[81];0.5322681643962331
0.0264723258398;0.0345836979983;8;[28, 26, 10];0.531667450464709
0.156581827259;0.0602053437692;3;[94, 75, 31];0.531434851248375
0.143113398653;0.0883384700512;3;[89, 50, 6];0.5304104535189558
0.218097062932;0.111633828096;8;[11, 6];0.5299644524299424
0.0294326676072;0.264476067219;9;[57];0.5292311105984412
0.138054431571;0.217240728236;4;[30, 11, 10];0.5289258989260777
0.512870349138;0.236271562593;5;[56, 12];0.5277502478838281
0.539015005388;0.0202620372239;9;[4, 4];0.5274475240275546
0.0593648042261;0.00426028608188;6;[12, 6];0.5273820840608789
