Learning rate;Beta;Gamma;Dense sizes;MCC
0.0158000109149;0.0343962804585;9;[72];0.4967253029996024
0.12586904193;0.0113016181359;10;[55];0.4967126671626858
0.138574617843;0.0216978604209;8;[85, 33];0.49597031087721455
0.10187472976;0.0205132652455;3;[97];0.49501268891280165
0.267674704441;0.00374656331818;8;[78, 32, 5];0.4929513584454657
0.285457001599;0.0322271372214;2;[39, 28];0.49258858217375945
0.133265062358;0.0790229469776;8;[9, 8];0.4925312229243133
0.15938921156;0.0129029559355;5;[77, 57];0.49074596315954777
0.0858060541175;0.0635172557284;7;[42, 12];0.48999259669133666
0.0416874834362;0.0256810025373;5;[79, 51];0.4892600290943037
0.209628012853;0.0419914798396;5;[62, 6, 6];0.48872857468900055
0.0498957156635;0.00445996133645;3;[87];0.4883113483527337
0.400065296544;0.00958882586623;3;[30];0.48766022498432143
0.51606947225;0.0113037968724;9;[21];0.48556646220363453
0.0448684821444;0.0371652930999;4;[21, 6, 5];0.4850780562956033
0.214542193188;0.0399892162726;7;[61];0.4829242275871235
0.0263903996846;0.341574769727;5;[53, 17, 17];0.48138829154634977
0.661076010735;0.0372112224148;8;[32];0.4809517127749209
0.422088172652;0.00739070829189;5;[65, 28];0.47814429532114355
0.69903374595;0.0293929383099;10;[74, 28, 14];0.477849056302958
0.0377884624169;0.00651032149071;3;[28, 9, 9];0.47648297027177117
0.040002668184;0.0600835490867;4;[15, 10];0.4730423243712376
0.207079997862;0.026556013416;3;[23, 10, 10];0.4705763386346017
0.786337113519;0.326968638471;7;[19];0.46685485714945124
0.256095902377;0.00362427398191;10;[84];0.46685485714945124
0.797080676663;0.406177727096;6;[85];0.46565135857898
0.111031261246;0.00412237339475;10;[69, 65, 19];0.46453400594383293
0.238830349467;0.0215034494338;9;[74, 13, 13];0.46339118800455376
0.748563927692;0.0118242802213;3;[11, 11, 4];0.46032362598844323
0.0243039053369;0.0831953769765;7;[41, 18, 7];0.45965846078872774
0.0587594897493;0.00572521028242;8;[16, 11, 6];0.4592003215530872
0.551234993918;0.351984793919;7;[18, 9];0.45417007725353503
0.0325765662458;0.821086976291;5;[48];0.4480323581694185
0.641253442116;0.398565032937;6;[31];0.44512380358248976
0.605839593694;0.13348211272;10;[37, 12];0.4417222405680962
0.0355257103014;0.0574871271502;10;[9, 9];0.4353965412826819
0.0355859907797;0.010970448494;3;[46, 8];0.4271154115690321
0.0551397472314;0.16372794324;3;[37, 7, 4];0.4265483682972884
0.0271612197353;0.0130682538007;5;[49, 7];0.42268407003471486
0.063872400491;0.0304290446448;5;[21];0.41552724097083815
0.498336843552;0.00389860481323;8;[50, 47, 5];0.41191858630308553
0.0258797976089;0.285923556173;6;[12, 9];0.4103010889286072
0.0166664024345;0.0171556307107;8;[69, 29];0.40481199243164684
0.0892968533481;0.0427989488665;10;[59, 12, 4];0.4032317773461105
0.0274843848971;0.109754847202;10;[6, 4];0.3446726581292303
0.588965733494;0.426883567174;9;[17, 13, 5];0.3120401151384447
0.0125963288423;0.0109360900529;7;[65];0.31002440580681206
0.047307752342;0.162180483414;3;[19];0.2789609508998848
0.0389054266631;0.0727293866549;3;[59, 10, 4];0.27367644892734533
0.0178503172644;0.306269730333;5;[33, 15];0.27323706982164686
0.0786749828694;0.712822379013;7;[50, 45, 4];0.2562378871486533
0.0656382464515;0.132225817415;2;[55];0.24755124963630884
0.00969660992621;0.454949003643;4;[81, 75, 33];0.2444667117091938
0.0356591823445;0.0105327625429;9;[31];0.23432491253654786
0.0269486761421;0.0461141642104;2;[47, 38, 29];0.22916222314355175
