Snapshot;Date;Entity;ChangeType
e343491b611efdd7a5313e7ba87d6a2d1d6f8804;27 Aug 2005;org.gjt.sp.jedit.buffer.BufferIORequest.autodetect(inputstream);BODY_MODIFIED
e343491b611efdd7a5313e7ba87d6a2d1d6f8804;27 Aug 2005;org.gjt.sp.jedit.buffer.BufferIORequest.write(buffer, outputstream);BODY_MODIFIED
cea8f520252ba4a1445db4db28c7839179f60d30;19 Aug 2005;org.gjt.sp.jedit.buffer.BufferSaveRequest.run();BODY_MODIFIED
cea8f520252ba4a1445db4db28c7839179f60d30;19 Aug 2005;org.gjt.sp.jedit.syntax.Chunk.init(float, fontrendercontext, segment, tabexpander);BODY_MODIFIED
cea8f520252ba4a1445db4db28c7839179f60d30;19 Aug 2005;org.gjt.sp.jedit.textarea.FastRepaintManager.updateGraphics();BODY_MODIFIED
672afd0df952bb0ef1939c3499c90c86a7a74bad;14 Aug 2005;org.gjt.sp.jedit.buffer.BufferSaveRequest.run();BODY_MODIFIED
32089046c55b1de67b21e9da2f4b9d5367e67c59;11 Aug 2005;org.gjt.sp.jedit.buffer.BufferSaveRequest.run();BODY_MODIFIED
aeeb92629aa901a18171fed5488797b28ee28aca;10 Aug 2005;org.gjt.sp.jedit.syntax.Chunk.init(float, fontrendercontext, segment, tabexpander);BODY_MODIFIED
27c9de4b5310a75a9033d932b3e8a9521c3a5ceb;9 Aug 2005;org.gjt.sp.jedit.jEdit.usage();BODY_MODIFIED
27c9de4b5310a75a9033d932b3e8a9521c3a5ceb;9 Aug 2005;org.gjt.sp.jedit.jEdit.gotoMarker(buffer, string, view);BODY_MODIFIED
1d44aebdf4393f9a7254bb9d83f5599f8225b761;8 Aug 2005;org.gjt.sp.jedit.textarea.JEditTextArea.addExplicitFoldAtCaret();DELETED
1d44aebdf4393f9a7254bb9d83f5599f8225b761;8 Aug 2005;org.gjt.sp.jedit.textarea.JEditTextArea.addExplicitFold();BODY_MODIFIED
aae5c67054a45e6d7bb400dee6497429c95ccd76;6 Aug 2005;org.gjt.sp.jedit.textarea.JEditTextArea.addExplicitFoldAtCaret();ADDED
aae5c67054a45e6d7bb400dee6497429c95ccd76;6 Aug 2005;org.gjt.sp.jedit.textarea.JEditTextArea.addExplicitFold(selection);ADDED
aae5c67054a45e6d7bb400dee6497429c95ccd76;6 Aug 2005;org.gjt.sp.jedit.textarea.JEditTextArea.addExplicitFold();BODY_MODIFIED
6e75ec14c5fd89419c0322c4ef71d70d97329cb8;5 Aug 2005;org.gjt.sp.jedit.TextUtilities.ignoringWhitespaceIndex(int, string);BODY_MODIFIED
0bbe2b8034c7f87779b998946d890bfada26b673;5 Aug 2005;org.gjt.sp.jedit.Registers.saveRegisters();BODY_MODIFIED
0bbe2b8034c7f87779b998946d890bfada26b673;5 Aug 2005;org.gjt.sp.jedit.gui.RegisterViewer.updateSelected();BODY_MODIFIED
0bbe2b8034c7f87779b998946d890bfada26b673;5 Aug 2005;org.gjt.sp.jedit.gui.RegisterViewer.getListCellRendererComponent(boolean, boolean, int, jlist, object);BODY_MODIFIED
0bbe2b8034c7f87779b998946d890bfada26b673;5 Aug 2005;org.gjt.sp.jedit.gui.RegisterViewer.mousePressed(mouseevent);DELETED
0bbe2b8034c7f87779b998946d890bfada26b673;5 Aug 2005;org.gjt.sp.jedit.gui.RegisterViewer.refreshList();BODY_MODIFIED
ba4924f1ec6e8711da6f0e18209b451d3a2fa3ee;3 Aug 2005;org.gjt.sp.jedit.help.HelpHistoryModel.back();BODY_MODIFIED
ba4924f1ec6e8711da6f0e18209b451d3a2fa3ee;3 Aug 2005;org.gjt.sp.jedit.help.HelpHistoryModel.forward();BODY_MODIFIED
ba4924f1ec6e8711da6f0e18209b451d3a2fa3ee;3 Aug 2005;org.gjt.sp.jedit.help.HelpHistoryModel.equals(historyentry);ADDED
ba4924f1ec6e8711da6f0e18209b451d3a2fa3ee;3 Aug 2005;org.gjt.sp.jedit.help.HelpHistoryModel.setCurrentEntry(historyentry);BODY_MODIFIED
ba4924f1ec6e8711da6f0e18209b451d3a2fa3ee;3 Aug 2005;org.gjt.sp.jedit.help.HelpViewer.hyperlinkUpdate(hyperlinkevent);BODY_MODIFIED
d9334f06e38f296d63cfc821b385cbee0bdbe107;3 Aug 2005;org.gjt.sp.jedit.help.HelpViewer.actionPerformed(actionevent);BODY_MODIFIED
d9334f06e38f296d63cfc821b385cbee0bdbe107;3 Aug 2005;org.gjt.sp.jedit.help.HelpViewer.gotoURL(boolean, string);BODY_MODIFIED
d9334f06e38f296d63cfc821b385cbee0bdbe107;3 Aug 2005;org.gjt.sp.jedit.help.HelpViewer.historyUpdated();ADDED
d9334f06e38f296d63cfc821b385cbee0bdbe107;3 Aug 2005;org.gjt.sp.jedit.help.HelpViewer.propertyChange(propertychangeevent);BODY_MODIFIED
983a73cb759d6e6ca4793971e96247677f021cde;3 Aug 2005;org.gjt.sp.jedit.textarea.TextAreaTransferHandler.exportDone(int, jcomponent, transferable);BODY_MODIFIED
83503dbbfdb941b243c451c927197c93a42de43c;2 Aug 2005;org.gjt.sp.jedit.textarea.TextAreaTransferHandler.importText(jcomponent, transferable);BODY_MODIFIED
83503dbbfdb941b243c451c927197c93a42de43c;2 Aug 2005;org.gjt.sp.jedit.textarea.TextAreaTransferHandler.exportDone(int, jcomponent, transferable);BODY_MODIFIED
e343bab6fb18bbcec7837c0a6e4119ae8b467823;1 Aug 2005;org.gjt.sp.jedit.pluginmgr.PluginList.getMirrorId();ADDED
e343bab6fb18bbcec7837c0a6e4119ae8b467823;1 Aug 2005;org.gjt.sp.jedit.pluginmgr.PluginManager.shouldUpdatePluginList();ADDED
e343bab6fb18bbcec7837c0a6e4119ae8b467823;1 Aug 2005;org.gjt.sp.jedit.pluginmgr.PluginManager.updatePluginList();BODY_MODIFIED
e343bab6fb18bbcec7837c0a6e4119ae8b467823;1 Aug 2005;org.gjt.sp.jedit.pluginmgr.PluginManager.handleMessage(ebmessage);BODY_MODIFIED
58f9a029811349d7bf599c93f6698505eac56dd7;31 Jul 2005;org.gjt.sp.jedit.jEdit.addPluginJARsFromDirectory(string);BODY_MODIFIED
58f9a029811349d7bf599c93f6698505eac56dd7;31 Jul 2005;org.gjt.sp.jedit.pluginmgr.ManagePanel.loadPluginJAR(string);BODY_MODIFIED
58f9a029811349d7bf599c93f6698505eac56dd7;31 Jul 2005;org.gjt.sp.jedit.pluginmgr.ManagePanel.unloadPluginJAR(pluginjar);BODY_MODIFIED
5713f3b4acffbf4bb71ddd553f12640ced4cbeb0;30 Jul 2005;org.gjt.sp.jedit.search.HyperSearchFileNode.equals(object);ADDED
5713f3b4acffbf4bb71ddd553f12640ced4cbeb0;30 Jul 2005;org.gjt.sp.jedit.search.HyperSearchOperationNode.removeNodeFromCache(mutabletreenode);ADDED
5713f3b4acffbf4bb71ddd553f12640ced4cbeb0;30 Jul 2005;org.gjt.sp.jedit.search.HyperSearchResult.equals(object);ADDED
5713f3b4acffbf4bb71ddd553f12640ced4cbeb0;30 Jul 2005;org.gjt.sp.jedit.search.HyperSearchResults.showPopupMenu(mouseevent);BODY_MODIFIED
5713f3b4acffbf4bb71ddd553f12640ced4cbeb0;30 Jul 2005;org.gjt.sp.jedit.search.HyperSearchResults.actionPerformed(actionevent);BODY_MODIFIED
732095565656ab177cc8be6bf2d730fe1129307f;28 Jul 2005;org.gjt.sp.jedit.textarea.TextAreaTransferHandler.importText(jcomponent, transferable);BODY_MODIFIED
fa7cf55f9a8e0580730bf70f4055678ca9eb9449;27 Jul 2005;org.gjt.sp.jedit.options.PluginManagerOptionPane._init();BODY_MODIFIED
fa7cf55f9a8e0580730bf70f4055678ca9eb9449;27 Jul 2005;org.gjt.sp.jedit.options.PluginManagerOptionPane.run();BODY_MODIFIED
fa7cf55f9a8e0580730bf70f4055678ca9eb9449;27 Jul 2005;org.gjt.sp.jedit.options.PluginManagerOptionPane._save();BODY_MODIFIED
fa7cf55f9a8e0580730bf70f4055678ca9eb9449;27 Jul 2005;org.gjt.sp.jedit.options.PluginManagerOptionPane.updateMirrorLabel();ADDED
