Snapshot;Date;Entity;ChangeType
e6310c914401eca1af1c626a42c4b1356336b6be;29 Jan 2007;org.apache.log4j.net.SMTPAppender.getSMTPPort();ADDED
e6310c914401eca1af1c626a42c4b1356336b6be;29 Jan 2007;org.apache.log4j.net.SMTPAppender.setSMTPPort(int);ADDED
e6310c914401eca1af1c626a42c4b1356336b6be;29 Jan 2007;org.apache.log4j.net.SMTPAppender.createSession();BODY_MODIFIED
e6310c914401eca1af1c626a42c4b1356336b6be;29 Jan 2007;org.apache.log4j.net.SMTPAppenderTest.setUp();ADDED
e6310c914401eca1af1c626a42c4b1356336b6be;29 Jan 2007;org.apache.log4j.net.SMTPAppenderTest.tearDown();ADDED
e6310c914401eca1af1c626a42c4b1356336b6be;29 Jan 2007;org.apache.log4j.net.SMTPAppenderTest.testSend();ADDED
e6310c914401eca1af1c626a42c4b1356336b6be;29 Jan 2007;org.apache.log4j.net.SMTPAppenderTest.getConfiguredAppender();BODY_MODIFIED
772214480d6d68b2f9ab80999001cb57e3a4a578;28 Jan 2007;org.apache.log4j.helpers.OptionConverter.toLevel(level, string);BODY_MODIFIED
702266a212a34b42d4401922598d70aec723c16c;28 Jan 2007;org.apache.log4j.jmx.HierarchyDynamicMBean.setAttribute(attribute);BODY_MODIFIED
702266a212a34b42d4401922598d70aec723c16c;28 Jan 2007;org.apache.log4j.jmx.HierarchyDynamicMBean.addLoggerMBeans();BODY_MODIFIED
702266a212a34b42d4401922598d70aec723c16c;28 Jan 2007;org.apache.log4j.jmx.HierarchyDynamicMBean.addLoggerMBean(string);BODY_MODIFIED
702266a212a34b42d4401922598d70aec723c16c;28 Jan 2007;org.apache.log4j.jmx.HierarchyDynamicMBean.getAttribute(string);BODY_MODIFIED
702266a212a34b42d4401922598d70aec723c16c;28 Jan 2007;org.apache.log4j.jmx.HierarchyDynamicMBean.buildDynamicMBeanInfo();BODY_MODIFIED
702266a212a34b42d4401922598d70aec723c16c;28 Jan 2007;org.apache.log4j.jmx.LoggerDynamicMBean.getAttribute(string);BODY_MODIFIED
6afee7060a9ec3261d12addeb6cc261efbe5410d;28 Jan 2007;org.apache.log4j.joran.JoranConfigurator.doConfigure(loggerrepository, parseaction);BODY_MODIFIED
6afee7060a9ec3261d12addeb6cc261efbe5410d;28 Jan 2007;org.apache.log4j.joran.JoranConfigurator.setXIncludeAware(saxparserfactory);ADDED
6afee7060a9ec3261d12addeb6cc261efbe5410d;28 Jan 2007;org.apache.log4j.joran.JoranConfigurator.getLogger();ADDED
6afee7060a9ec3261d12addeb6cc261efbe5410d;28 Jan 2007;org.apache.log4j.joran.action.LoggerAction.begin(attributes, executioncontext, string);BODY_MODIFIED
6afee7060a9ec3261d12addeb6cc261efbe5410d;28 Jan 2007;org.apache.log4j.joran.JoranConfiguratorTest.test1();BODY_MODIFIED
6afee7060a9ec3261d12addeb6cc261efbe5410d;28 Jan 2007;org.apache.log4j.joran.JoranConfiguratorTest.testXInclude();ADDED
34d5ff68a630e7e75e763104fdc40335fc6bf378;28 Jan 2007;org.apache.log4j.net.TelnetAppender.close();BODY_MODIFIED
34d5ff68a630e7e75e763104fdc40335fc6bf378;28 Jan 2007;org.apache.log4j.net.TelnetAppender.finalize();BODY_MODIFIED
34d5ff68a630e7e75e763104fdc40335fc6bf378;28 Jan 2007;org.apache.log4j.net.TelnetAppender.activateOptions();BODY_MODIFIED
34d5ff68a630e7e75e763104fdc40335fc6bf378;28 Jan 2007;org.apache.log4j.net.TelnetAppender.close();ADDED
34d5ff68a630e7e75e763104fdc40335fc6bf378;28 Jan 2007;org.apache.log4j.net.TelnetAppender.run();BODY_MODIFIED
b04c9417045d282541b06ffe30b8ace459edd252;28 Jan 2007;org.apache.log4j.joran.action.LoggerAction.begin(attributes, executioncontext, string);BODY_MODIFIED
b04c9417045d282541b06ffe30b8ace459edd252;28 Jan 2007;org.apache.log4j.joran.JoranConfiguratorTest.testAsync();BODY_MODIFIED
b04c9417045d282541b06ffe30b8ace459edd252;28 Jan 2007;org.apache.log4j.joran.JoranConfiguratorTest.suite();DELETED
b04c9417045d282541b06ffe30b8ace459edd252;28 Jan 2007;org.apache.log4j.joran.JoranConfiguratorTest.testResourceBundle();ADDED
b04c9417045d282541b06ffe30b8ace459edd252;28 Jan 2007;org.apache.log4j.joran.JoranConfiguratorTest.test1();BODY_MODIFIED
92a661379c9ab0a4cce26fb6ece6c1529f9158e5;28 Jan 2007;org.apache.log4j.helpers.SyslogWriter.close();BODY_MODIFIED
92a661379c9ab0a4cce26fb6ece6c1529f9158e5;28 Jan 2007;org.apache.log4j.helpers.SyslogWriter.flush();BODY_MODIFIED
92a661379c9ab0a4cce26fb6ece6c1529f9158e5;28 Jan 2007;org.apache.log4j.net.SyslogAppender.writeInitialParts(loggingevent);BODY_MODIFIED
92a661379c9ab0a4cce26fb6ece6c1529f9158e5;28 Jan 2007;org.apache.log4j.net.SyslogAppender.close();DELETED
92a661379c9ab0a4cce26fb6ece6c1529f9158e5;28 Jan 2007;org.apache.log4j.net.SyslogAppender.subAppend(loggingevent);ADDED
92a661379c9ab0a4cce26fb6ece6c1529f9158e5;28 Jan 2007;org.apache.log4j.net.SyslogAppender.writeFooter();ADDED
92a661379c9ab0a4cce26fb6ece6c1529f9158e5;28 Jan 2007;org.apache.log4j.net.SyslogAppender.activateOptions();BODY_MODIFIED
92a661379c9ab0a4cce26fb6ece6c1529f9158e5;28 Jan 2007;org.apache.log4j.net.SyslogAppender.writeTimestamp();BODY_MODIFIED
92a661379c9ab0a4cce26fb6ece6c1529f9158e5;28 Jan 2007;org.apache.log4j.net.SyslogAppender.writeHeader();ADDED
92a661379c9ab0a4cce26fb6ece6c1529f9158e5;28 Jan 2007;org.apache.log4j.net.SyslogAppender.setLayout(layout);DELETED
92a661379c9ab0a4cce26fb6ece6c1529f9158e5;28 Jan 2007;org.apache.log4j.net.SyslogAppender.info(string);ADDED
92a661379c9ab0a4cce26fb6ece6c1529f9158e5;28 Jan 2007;org.apache.log4j.net.SyslogAppender.append(loggingevent);DELETED
92a661379c9ab0a4cce26fb6ece6c1529f9158e5;28 Jan 2007;org.apache.log4j.net.SyslogAppender.getLayout();DELETED
92a661379c9ab0a4cce26fb6ece6c1529f9158e5;28 Jan 2007;org.apache.log4j.net.SyslogAppenderTest.setUp();ADDED
92a661379c9ab0a4cce26fb6ece6c1529f9158e5;28 Jan 2007;org.apache.log4j.net.SyslogAppenderTest.testActualLogging();BODY_MODIFIED
92a661379c9ab0a4cce26fb6ece6c1529f9158e5;28 Jan 2007;org.apache.log4j.net.SyslogAppenderTest.toString(datagrampacket);ADDED
92a661379c9ab0a4cce26fb6ece6c1529f9158e5;28 Jan 2007;org.apache.log4j.net.SyslogAppenderTest.testLoggingHeaderFooter();ADDED
92a661379c9ab0a4cce26fb6ece6c1529f9158e5;28 Jan 2007;org.apache.log4j.net.SyslogAppenderTest.tearDown();BODY_MODIFIED
1e79a2b29079d030c4092976eb5a8ac3352488b4;27 Jan 2007;org.apache.log4j.net.SMTPAppender.getSessionJNDI();ADDED
1e79a2b29079d030c4092976eb5a8ac3352488b4;27 Jan 2007;org.apache.log4j.net.SMTPAppender.setSessionJNDI(string);ADDED
1e79a2b29079d030c4092976eb5a8ac3352488b4;27 Jan 2007;org.apache.log4j.net.SMTPAppender.lookupSession();ADDED
1e79a2b29079d030c4092976eb5a8ac3352488b4;27 Jan 2007;org.apache.log4j.net.DefaultEvaluator.activateOptions();BODY_MODIFIED
1e79a2b29079d030c4092976eb5a8ac3352488b4;27 Jan 2007;org.apache.log4j.net.SMTPAppenderTest.getAppender();BODY_MODIFIED
1e79a2b29079d030c4092976eb5a8ac3352488b4;27 Jan 2007;org.apache.log4j.net.SMTPAppenderTest.testPartiallyConfiguredAppender();DELETED
1e79a2b29079d030c4092976eb5a8ac3352488b4;27 Jan 2007;org.apache.log4j.net.SMTPAppenderTest.testBadSessionJNDI();ADDED
1e79a2b29079d030c4092976eb5a8ac3352488b4;27 Jan 2007;org.apache.log4j.net.SMTPAppenderTest.getConfiguredAppender();BODY_MODIFIED
482a2016df45aba1bb8968ed65f85f177c917ba5;27 Jan 2007;org.apache.log4j.jmx.AbstractDynamicMBean.getObjectName();ADDED
482a2016df45aba1bb8968ed65f85f177c917ba5;27 Jan 2007;org.apache.log4j.jmx.AbstractDynamicMBean.getServer();ADDED
482a2016df45aba1bb8968ed65f85f177c917ba5;27 Jan 2007;org.apache.log4j.jmx.AbstractDynamicMBean.preRegister(mbeanserver, objectname);BODY_MODIFIED
482a2016df45aba1bb8968ed65f85f177c917ba5;27 Jan 2007;org.apache.log4j.jmx.AppenderDynamicMBean.getAttribute(string);BODY_MODIFIED
482a2016df45aba1bb8968ed65f85f177c917ba5;27 Jan 2007;org.apache.log4j.jmx.AppenderDynamicMBean.preRegister(mbeanserver, objectname);BODY_MODIFIED
482a2016df45aba1bb8968ed65f85f177c917ba5;27 Jan 2007;org.apache.log4j.jmx.AppenderDynamicMBean.registerLayoutMBean(layout);BODY_MODIFIED
