Snapshot;Date;Class;Code;ChangeType
5884c9c8a89c1246843d135964635b170e6dc938;25 May 2004;org.apache.lucene.search.spans.TestSpans;org.apache.lucene.search.spans.TestSpans.testSpanNearOrdered02();BODY_MODIFIED
5884c9c8a89c1246843d135964635b170e6dc938;25 May 2004;org.apache.lucene.search.spans.TestSpans;org.apache.lucene.search.spans.TestSpans.testSpanNearOrdered01();ADDED
9c2a2fee32154054a05852ee5cb756c8afd2c6c1;24 May 2004;org.apache.lucene.search.FieldCacheImpl;org.apache.lucene.search.FieldCacheImpl.getStringIndex(IndexReader, String);BODY_MODIFIED
9c2a2fee32154054a05852ee5cb756c8afd2c6c1;24 May 2004;org.apache.lucene.search.FieldDocSortedHitQueue;org.apache.lucene.search.FieldDocSortedHitQueue.setFields(SortField);BODY_MODIFIED
9c2a2fee32154054a05852ee5cb756c8afd2c6c1;24 May 2004;org.apache.lucene.search.FieldDocSortedHitQueue;org.apache.lucene.search.FieldDocSortedHitQueue.FieldDocSortedHitQueue(SortField, int);BODY_MODIFIED
9c2a2fee32154054a05852ee5cb756c8afd2c6c1;24 May 2004;org.apache.lucene.search.FieldDocSortedHitQueue;org.apache.lucene.search.FieldDocSortedHitQueue.hasCollators(SortField);ADDED
9c2a2fee32154054a05852ee5cb756c8afd2c6c1;24 May 2004;org.apache.lucene.search.FieldDocSortedHitQueue;org.apache.lucene.search.FieldDocSortedHitQueue.lessThan(Object, Object);BODY_MODIFIED
9c2a2fee32154054a05852ee5cb756c8afd2c6c1;24 May 2004;org.apache.lucene.search.FieldSortedHitQueue;org.apache.lucene.search.FieldSortedHitQueue.comparatorStringLocale(IndexReader, Locale, String);ADDED
9c2a2fee32154054a05852ee5cb756c8afd2c6c1;24 May 2004;org.apache.lucene.search.FieldSortedHitQueue;org.apache.lucene.search.FieldSortedHitQueue.getCachedComparator(IndexReader, SortComparatorSource, String, int);BODY_MODIFIED
9c2a2fee32154054a05852ee5cb756c8afd2c6c1;24 May 2004;org.apache.lucene.search.FieldSortedHitQueue;org.apache.lucene.search.FieldSortedHitQueue.FieldSortedHitQueue(IndexReader, SortField, int);BODY_MODIFIED
9c2a2fee32154054a05852ee5cb756c8afd2c6c1;24 May 2004;org.apache.lucene.search.SortField;org.apache.lucene.search.SortField.getLocale();ADDED
9c2a2fee32154054a05852ee5cb756c8afd2c6c1;24 May 2004;org.apache.lucene.search.SortField;org.apache.lucene.search.SortField.toString();BODY_MODIFIED
9c2a2fee32154054a05852ee5cb756c8afd2c6c1;24 May 2004;org.apache.lucene.search.TestSort;org.apache.lucene.search.TestSort.testLocaleSort();ADDED
9c2a2fee32154054a05852ee5cb756c8afd2c6c1;24 May 2004;org.apache.lucene.search.TestSort;org.apache.lucene.search.TestSort.setUp();BODY_MODIFIED
9c2a2fee32154054a05852ee5cb756c8afd2c6c1;24 May 2004;org.apache.lucene.search.TestSort;org.apache.lucene.search.TestSort.testEmptyFieldSort();ADDED
9c2a2fee32154054a05852ee5cb756c8afd2c6c1;24 May 2004;org.apache.lucene.search.TestSort;org.apache.lucene.search.TestSort.getIndex(boolean, boolean);BODY_MODIFIED
9c2a2fee32154054a05852ee5cb756c8afd2c6c1;24 May 2004;org.apache.lucene.search.TestSort;org.apache.lucene.search.TestSort.runMultiSorts(Searcher);BODY_MODIFIED
ee00e19246fa777e891202422a22316445585210;22 May 2004;org.apache.lucene.queryParser.QueryParser;org.apache.lucene.queryParser.QueryParser.Term(String);BODY_MODIFIED
ee00e19246fa777e891202422a22316445585210;22 May 2004;org.apache.lucene.queryParser.QueryParser;org.apache.lucene.queryParser.QueryParser.getFieldQuery(Analyzer, String, String, int);ADDED
4e486c14349b20278c5d1e00b9335db0a1dffe86;19 May 2004;org.apache.lucene.search.FieldCache;org.apache.lucene.search.FieldCache.getStrings(IndexReader, String);ADDED
4e486c14349b20278c5d1e00b9335db0a1dffe86;19 May 2004;org.apache.lucene.search.FieldCache;org.apache.lucene.search.FieldCache.getFloats(IndexReader, String);ADDED
4e486c14349b20278c5d1e00b9335db0a1dffe86;19 May 2004;org.apache.lucene.search.FieldCache;org.apache.lucene.search.FieldCache.getCustom(IndexReader, SortComparator, String);ADDED
4e486c14349b20278c5d1e00b9335db0a1dffe86;19 May 2004;org.apache.lucene.search.FieldCache;org.apache.lucene.search.FieldCache.getAuto(IndexReader, String);ADDED
4e486c14349b20278c5d1e00b9335db0a1dffe86;19 May 2004;org.apache.lucene.search.FieldCache;org.apache.lucene.search.FieldCache.getStringIndex(IndexReader, String);ADDED
4e486c14349b20278c5d1e00b9335db0a1dffe86;19 May 2004;org.apache.lucene.search.FieldCache;org.apache.lucene.search.FieldCache.getInts(IndexReader, String);ADDED
4e486c14349b20278c5d1e00b9335db0a1dffe86;19 May 2004;org.apache.lucene.search.FieldCacheImpl;org.apache.lucene.search.FieldCacheImpl.lookup(IndexReader, String, int);ADDED
4e486c14349b20278c5d1e00b9335db0a1dffe86;19 May 2004;org.apache.lucene.search.FieldCacheImpl;org.apache.lucene.search.FieldCacheImpl.getStringIndex(IndexReader, String);ADDED
4e486c14349b20278c5d1e00b9335db0a1dffe86;19 May 2004;org.apache.lucene.search.FieldCacheImpl;org.apache.lucene.search.FieldCacheImpl.getFloats(IndexReader, String);ADDED
4e486c14349b20278c5d1e00b9335db0a1dffe86;19 May 2004;org.apache.lucene.search.FieldCacheImpl;org.apache.lucene.search.FieldCacheImpl.Entry.hashCode();ADDED
4e486c14349b20278c5d1e00b9335db0a1dffe86;19 May 2004;org.apache.lucene.search.FieldCacheImpl;org.apache.lucene.search.FieldCacheImpl.getStrings(IndexReader, String);ADDED
4e486c14349b20278c5d1e00b9335db0a1dffe86;19 May 2004;org.apache.lucene.search.FieldCacheImpl;org.apache.lucene.search.FieldCacheImpl.store(IndexReader, Object, Object, String);ADDED
4e486c14349b20278c5d1e00b9335db0a1dffe86;19 May 2004;org.apache.lucene.search.FieldCacheImpl;org.apache.lucene.search.FieldCacheImpl.Entry.equals(Object);ADDED
4e486c14349b20278c5d1e00b9335db0a1dffe86;19 May 2004;org.apache.lucene.search.FieldCacheImpl;org.apache.lucene.search.FieldCacheImpl.getCustom(IndexReader, SortComparator, String);ADDED
4e486c14349b20278c5d1e00b9335db0a1dffe86;19 May 2004;org.apache.lucene.search.FieldCacheImpl;org.apache.lucene.search.FieldCacheImpl.lookup(IndexReader, Object, String);ADDED
4e486c14349b20278c5d1e00b9335db0a1dffe86;19 May 2004;org.apache.lucene.search.FieldCacheImpl;org.apache.lucene.search.FieldCacheImpl.getAuto(IndexReader, String);ADDED
4e486c14349b20278c5d1e00b9335db0a1dffe86;19 May 2004;org.apache.lucene.search.FieldCacheImpl;org.apache.lucene.search.FieldCacheImpl.store(IndexReader, Object, String, int);ADDED
4e486c14349b20278c5d1e00b9335db0a1dffe86;19 May 2004;org.apache.lucene.search.FieldCacheImpl;org.apache.lucene.search.FieldCacheImpl.getInts(IndexReader, String);ADDED
4e486c14349b20278c5d1e00b9335db0a1dffe86;19 May 2004;org.apache.lucene.search.FieldDocSortedHitQueue;org.apache.lucene.search.FieldDocSortedHitQueue.lessThan(Object, Object);BODY_MODIFIED
4e486c14349b20278c5d1e00b9335db0a1dffe86;19 May 2004;org.apache.lucene.search.FieldSortedHitQueue;org.apache.lucene.search.FieldSortedHitQueue.comparatorInt(IndexReader, String);ADDED
4e486c14349b20278c5d1e00b9335db0a1dffe86;19 May 2004;org.apache.lucene.search.FieldSortedHitQueue;org.apache.lucene.search.FieldSortedHitQueue.comparatorFloat(IndexReader, String);ADDED
4e486c14349b20278c5d1e00b9335db0a1dffe86;19 May 2004;org.apache.lucene.search.FieldSortedHitQueue;org.apache.lucene.search.FieldSortedHitQueue.comparatorAuto(IndexReader, String);ADDED
4e486c14349b20278c5d1e00b9335db0a1dffe86;19 May 2004;org.apache.lucene.search.FieldSortedHitQueue;org.apache.lucene.search.FieldSortedHitQueue.fillFields(FieldDoc);ADDED
4e486c14349b20278c5d1e00b9335db0a1dffe86;19 May 2004;org.apache.lucene.search.FieldSortedHitQueue;org.apache.lucene.search.FieldSortedHitQueue.getFields();ADDED
4e486c14349b20278c5d1e00b9335db0a1dffe86;19 May 2004;org.apache.lucene.search.FieldSortedHitQueue;org.apache.lucene.search.FieldSortedHitQueue.lessThan(Object, Object);BODY_MODIFIED
4e486c14349b20278c5d1e00b9335db0a1dffe86;19 May 2004;org.apache.lucene.search.FieldSortedHitQueue;org.apache.lucene.search.FieldSortedHitQueue.initializeSort(IndexReader, String);DELETED
4e486c14349b20278c5d1e00b9335db0a1dffe86;19 May 2004;org.apache.lucene.search.FieldSortedHitQueue;org.apache.lucene.search.FieldSortedHitQueue.getInstance(ScoreDocComparator, int);DELETED
4e486c14349b20278c5d1e00b9335db0a1dffe86;19 May 2004;org.apache.lucene.search.FieldSortedHitQueue;org.apache.lucene.search.FieldSortedHitQueue.clearCache();DELETED
4e486c14349b20278c5d1e00b9335db0a1dffe86;19 May 2004;org.apache.lucene.search.FieldSortedHitQueue;org.apache.lucene.search.FieldSortedHitQueue.store(IndexReader, Object, Object, String, int);ADDED
4e486c14349b20278c5d1e00b9335db0a1dffe86;19 May 2004;org.apache.lucene.search.FieldSortedHitQueue;org.apache.lucene.search.FieldSortedHitQueue.createComparator(IndexReader, String);DELETED
4e486c14349b20278c5d1e00b9335db0a1dffe86;19 May 2004;org.apache.lucene.search.FieldSortedHitQueue;org.apache.lucene.search.FieldSortedHitQueue.determineComparator(IndexReader, String);DELETED
4e486c14349b20278c5d1e00b9335db0a1dffe86;19 May 2004;org.apache.lucene.search.FieldSortedHitQueue;org.apache.lucene.search.FieldSortedHitQueue.comparatorString(IndexReader, String);ADDED
4e486c14349b20278c5d1e00b9335db0a1dffe86;19 May 2004;org.apache.lucene.search.FieldSortedHitQueue;org.apache.lucene.search.FieldSortedHitQueue.lookup(IndexReader, Object, String, int);ADDED
4e486c14349b20278c5d1e00b9335db0a1dffe86;19 May 2004;org.apache.lucene.search.FieldSortedHitQueue;org.apache.lucene.search.FieldSortedHitQueue.getCachedComparator(IndexReader, SortComparatorSource, String, int);BODY_MODIFIED
4e486c14349b20278c5d1e00b9335db0a1dffe86;19 May 2004;org.apache.lucene.search.FieldSortedHitQueue;org.apache.lucene.search.FieldSortedHitQueue.FieldSortedHitQueue(IndexReader, String, int);BODY_MODIFIED
4e486c14349b20278c5d1e00b9335db0a1dffe86;19 May 2004;org.apache.lucene.search.FloatSortedHitQueue;org.apache.lucene.search.FloatSortedHitQueue.generateSortIndex();DELETED
4e486c14349b20278c5d1e00b9335db0a1dffe86;19 May 2004;org.apache.lucene.search.FloatSortedHitQueue;org.apache.lucene.search.FloatSortedHitQueue.compare(ScoreDoc, ScoreDoc);DELETED
4e486c14349b20278c5d1e00b9335db0a1dffe86;19 May 2004;org.apache.lucene.search.FloatSortedHitQueue;org.apache.lucene.search.FloatSortedHitQueue.sortValue(ScoreDoc);DELETED
4e486c14349b20278c5d1e00b9335db0a1dffe86;19 May 2004;org.apache.lucene.search.FloatSortedHitQueue;org.apache.lucene.search.FloatSortedHitQueue.createComparator(IndexReader, String);DELETED
4e486c14349b20278c5d1e00b9335db0a1dffe86;19 May 2004;org.apache.lucene.search.FloatSortedHitQueue;org.apache.lucene.search.FloatSortedHitQueue.comparator(IndexReader, ScoreDoc, ScoreDoc, ScoreDoc, ScoreDoc, ScoreDoc, String, TermEnum, int);DELETED
4e486c14349b20278c5d1e00b9335db0a1dffe86;19 May 2004;org.apache.lucene.search.FloatSortedHitQueue;org.apache.lucene.search.FloatSortedHitQueue.sortType();DELETED
4e486c14349b20278c5d1e00b9335db0a1dffe86;19 May 2004;org.apache.lucene.search.FloatSortedHitQueue;org.apache.lucene.search.FloatSortedHitQueue.compareReverse(ScoreDoc, ScoreDoc);DELETED
4e486c14349b20278c5d1e00b9335db0a1dffe86;19 May 2004;org.apache.lucene.search.FloatSortedHitQueue;org.apache.lucene.search.FloatSortedHitQueue.comparator(IndexReader, String);DELETED
4e486c14349b20278c5d1e00b9335db0a1dffe86;19 May 2004;org.apache.lucene.search.FloatSortedHitQueue;org.apache.lucene.search.FloatSortedHitQueue.sizeMatches(int);DELETED
4e486c14349b20278c5d1e00b9335db0a1dffe86;19 May 2004;org.apache.lucene.search.IndexSearcher;org.apache.lucene.search.IndexSearcher.search(Filter, Query, Sort, int);BODY_MODIFIED
4e486c14349b20278c5d1e00b9335db0a1dffe86;19 May 2004;org.apache.lucene.search.IntegerSortedHitQueue;org.apache.lucene.search.IntegerSortedHitQueue.generateSortIndex();DELETED
4e486c14349b20278c5d1e00b9335db0a1dffe86;19 May 2004;org.apache.lucene.search.IntegerSortedHitQueue;org.apache.lucene.search.IntegerSortedHitQueue.compare(ScoreDoc, ScoreDoc);DELETED
4e486c14349b20278c5d1e00b9335db0a1dffe86;19 May 2004;org.apache.lucene.search.IntegerSortedHitQueue;org.apache.lucene.search.IntegerSortedHitQueue.sortValue(ScoreDoc);DELETED
4e486c14349b20278c5d1e00b9335db0a1dffe86;19 May 2004;org.apache.lucene.search.IntegerSortedHitQueue;org.apache.lucene.search.IntegerSortedHitQueue.createComparator(IndexReader, String);DELETED
4e486c14349b20278c5d1e00b9335db0a1dffe86;19 May 2004;org.apache.lucene.search.IntegerSortedHitQueue;org.apache.lucene.search.IntegerSortedHitQueue.comparator(IndexReader, ScoreDoc, ScoreDoc, ScoreDoc, ScoreDoc, ScoreDoc, String, TermEnum, int);DELETED
4e486c14349b20278c5d1e00b9335db0a1dffe86;19 May 2004;org.apache.lucene.search.IntegerSortedHitQueue;org.apache.lucene.search.IntegerSortedHitQueue.sortType();DELETED
4e486c14349b20278c5d1e00b9335db0a1dffe86;19 May 2004;org.apache.lucene.search.IntegerSortedHitQueue;org.apache.lucene.search.IntegerSortedHitQueue.compareReverse(ScoreDoc, ScoreDoc);DELETED
4e486c14349b20278c5d1e00b9335db0a1dffe86;19 May 2004;org.apache.lucene.search.IntegerSortedHitQueue;org.apache.lucene.search.IntegerSortedHitQueue.comparator(IndexReader, String);DELETED
4e486c14349b20278c5d1e00b9335db0a1dffe86;19 May 2004;org.apache.lucene.search.IntegerSortedHitQueue;org.apache.lucene.search.IntegerSortedHitQueue.sizeMatches(int);DELETED
4e486c14349b20278c5d1e00b9335db0a1dffe86;19 May 2004;org.apache.lucene.search.MultiFieldSortedHitQueue;org.apache.lucene.search.MultiFieldSortedHitQueue.fillFields(FieldDoc);DELETED
4e486c14349b20278c5d1e00b9335db0a1dffe86;19 May 2004;org.apache.lucene.search.MultiFieldSortedHitQueue;org.apache.lucene.search.MultiFieldSortedHitQueue.getFields();DELETED
4e486c14349b20278c5d1e00b9335db0a1dffe86;19 May 2004;org.apache.lucene.search.MultiFieldSortedHitQueue;org.apache.lucene.search.MultiFieldSortedHitQueue.lessThan(Object, Object);DELETED
4e486c14349b20278c5d1e00b9335db0a1dffe86;19 May 2004;org.apache.lucene.search.ScoreDocComparator;org.apache.lucene.search.ScoreDocComparator.compareReverse(ScoreDoc, ScoreDoc);DELETED
4e486c14349b20278c5d1e00b9335db0a1dffe86;19 May 2004;org.apache.lucene.search.ScoreDocLookupComparator;org.apache.lucene.search.ScoreDocLookupComparator.sizeMatches(int);DELETED
4e486c14349b20278c5d1e00b9335db0a1dffe86;19 May 2004;org.apache.lucene.search.SortComparator;org.apache.lucene.search.SortComparator.sortValue(ScoreDoc);ADDED
4e486c14349b20278c5d1e00b9335db0a1dffe86;19 May 2004;org.apache.lucene.search.SortComparator;org.apache.lucene.search.SortComparator.compare(ScoreDoc, ScoreDoc);ADDED
4e486c14349b20278c5d1e00b9335db0a1dffe86;19 May 2004;org.apache.lucene.search.SortComparator;org.apache.lucene.search.SortComparator.newComparator(IndexReader, ScoreDoc, ScoreDoc, ScoreDoc, String);ADDED
4e486c14349b20278c5d1e00b9335db0a1dffe86;19 May 2004;org.apache.lucene.search.SortComparator;org.apache.lucene.search.SortComparator.sortType();ADDED
4e486c14349b20278c5d1e00b9335db0a1dffe86;19 May 2004;org.apache.lucene.search.SortComparator;org.apache.lucene.search.SortComparator.getComparable(String);ADDED
4e486c14349b20278c5d1e00b9335db0a1dffe86;19 May 2004;org.apache.lucene.search.StringSortedHitQueue;org.apache.lucene.search.StringSortedHitQueue.generateSortIndex();DELETED
4e486c14349b20278c5d1e00b9335db0a1dffe86;19 May 2004;org.apache.lucene.search.StringSortedHitQueue;org.apache.lucene.search.StringSortedHitQueue.compare(ScoreDoc, ScoreDoc);DELETED
4e486c14349b20278c5d1e00b9335db0a1dffe86;19 May 2004;org.apache.lucene.search.StringSortedHitQueue;org.apache.lucene.search.StringSortedHitQueue.sortValue(ScoreDoc);DELETED
4e486c14349b20278c5d1e00b9335db0a1dffe86;19 May 2004;org.apache.lucene.search.StringSortedHitQueue;org.apache.lucene.search.StringSortedHitQueue.createComparator(IndexReader, String);DELETED
4e486c14349b20278c5d1e00b9335db0a1dffe86;19 May 2004;org.apache.lucene.search.StringSortedHitQueue;org.apache.lucene.search.StringSortedHitQueue.comparator(IndexReader, ScoreDoc, ScoreDoc, ScoreDoc, ScoreDoc, ScoreDoc, String, TermEnum, int);DELETED
4e486c14349b20278c5d1e00b9335db0a1dffe86;19 May 2004;org.apache.lucene.search.StringSortedHitQueue;org.apache.lucene.search.StringSortedHitQueue.sortType();DELETED
4e486c14349b20278c5d1e00b9335db0a1dffe86;19 May 2004;org.apache.lucene.search.StringSortedHitQueue;org.apache.lucene.search.StringSortedHitQueue.compareReverse(ScoreDoc, ScoreDoc);DELETED
4e486c14349b20278c5d1e00b9335db0a1dffe86;19 May 2004;org.apache.lucene.search.StringSortedHitQueue;org.apache.lucene.search.StringSortedHitQueue.comparator(IndexReader, String);DELETED
4e486c14349b20278c5d1e00b9335db0a1dffe86;19 May 2004;org.apache.lucene.search.StringSortedHitQueue;org.apache.lucene.search.StringSortedHitQueue.sizeMatches(int);DELETED
4e486c14349b20278c5d1e00b9335db0a1dffe86;19 May 2004;org.apache.lucene.search.SampleComparable;org.apache.lucene.search.SampleComparable.getComparatorSource();ADDED
4e486c14349b20278c5d1e00b9335db0a1dffe86;19 May 2004;org.apache.lucene.search.SampleComparable;org.apache.lucene.search.SampleComparable.getComparator();BODY_MODIFIED
4e486c14349b20278c5d1e00b9335db0a1dffe86;19 May 2004;org.apache.lucene.search.TestSort;org.apache.lucene.search.TestSort.testCustomSorts();BODY_MODIFIED
4e486c14349b20278c5d1e00b9335db0a1dffe86;19 May 2004;org.apache.lucene.search.TestSort;org.apache.lucene.search.TestSort.testRemoteCustomSort();BODY_MODIFIED
