ClassName;NMD+NAD;nmdNadBound;LCOM5;lcom5Bound;ControllerClass;nbDataClass
org.apache.velocity.Template;6.0;24.0;1.5;3.125;0;0
org.apache.velocity.VelocityContext;11.0;24.0;0.2;3.125;0;0
org.apache.velocity.anakia.AnakiaElement;12.0;24.0;1.1666666666666667;3.125;0;0
org.apache.velocity.anakia.AnakiaJDOMFactory;5.0;24.0;0.0;3.125;0;0
org.apache.velocity.anakia.AnakiaTask;27.0;24.0;1.0649350637739354;3.125;0;0
org.apache.velocity.anakia.Escape;2.0;24.0;0.0;3.125;0;0
org.apache.velocity.anakia.NodeList;38.0;24.0;0.5517241379310345;3.125;0;0
org.apache.velocity.anakia.OutputWrapper;2.0;24.0;0.0;3.125;0;0
org.apache.velocity.anakia.TreeWalker;3.0;24.0;0.0;3.125;0;0
org.apache.velocity.anakia.XPathCache;3.0;24.0;0.0;3.125;0;0
org.apache.velocity.anakia.XPathTool;4.0;24.0;0.0;3.125;0;0
org.apache.velocity.app.FieldMethodizer;9.0;24.0;0.6666666666666666;3.125;0;0
org.apache.velocity.app.Velocity;24.0;24.0;0.0;3.125;0;0
org.apache.velocity.app.VelocityEngine;25.0;24.0;1.0454545454545454;3.125;0;0
org.apache.velocity.app.event.EventCartridge;10.0;24.0;1.2;3.125;0;0
org.apache.velocity.app.event.EventHandler;0.0;24.0;0.0;3.125;0;0
org.apache.velocity.app.event.MethodExceptionEventHandler;1.0;24.0;0.0;3.125;0;0
org.apache.velocity.app.event.NullSetEventHandler;1.0;24.0;0.0;3.125;0;0
org.apache.velocity.app.event.ReferenceInsertionEventHandler;1.0;24.0;0.0;3.125;0;0
org.apache.velocity.app.tools.VelocityFormatter;20.0;24.0;1.0625;3.125;0;0
org.apache.velocity.context.AbstractContext;14.0;24.0;1.2;3.125;0;0
org.apache.velocity.context.Context;5.0;24.0;0.0;3.125;0;0
org.apache.velocity.context.InternalContextAdapter;0.0;24.0;0.0;3.125;0;0
org.apache.velocity.context.InternalContextAdapterImpl;21.0;24.0;1.0625;3.125;0;0
org.apache.velocity.context.InternalContextBase;15.0;24.0;0.9444444444444444;3.125;0;0
org.apache.velocity.context.InternalEventContext;2.0;24.0;0.0;3.125;0;0
org.apache.velocity.context.InternalHousekeepingContext;8.0;24.0;0.0;3.125;0;0
org.apache.velocity.context.InternalWrapperContext;2.0;24.0;0.0;3.125;0;0
org.apache.velocity.context.VMContext;24.0;24.0;0.9647058809504789;3.125;0;0
org.apache.velocity.convert.WebMacro;12.0;24.0;1.1428571428571428;3.125;0;0
org.apache.velocity.exception.MethodInvocationException;8.0;24.0;1.3333333333333333;3.125;0;0
org.apache.velocity.exception.ParseErrorException;1.0;24.0;0.0;3.125;0;0
org.apache.velocity.exception.ResourceNotFoundException;1.0;24.0;0.0;3.125;0;0
org.apache.velocity.exception.VelocityException;1.0;24.0;0.0;3.125;0;0
org.apache.velocity.io.VelocityWriter;29.0;24.0;1.0333333328366279;3.125;0;0
org.apache.velocity.runtime.Runtime;30.0;24.0;0.0;3.125;0;0
org.apache.velocity.runtime.RuntimeConstants;50.0;24.0;0.0;3.125;0;0
org.apache.velocity.runtime.RuntimeInstance;53.0;24.0;1.0170731706226743;3.125;0;0
org.apache.velocity.runtime.RuntimeServices;31.0;24.0;0.0;3.125;0;0
org.apache.velocity.runtime.RuntimeSingleton;35.0;24.0;1.03125;3.125;0;0
org.apache.velocity.runtime.VelocimacroFactory;26.0;24.0;1.0370370368162791;3.125;0;0
org.apache.velocity.runtime.VelocimacroManager;19.0;24.0;1.042857140302658;3.125;1;0
org.apache.velocity.runtime.compiler.Compiler;2.0;24.0;0.0;3.125;0;0
org.apache.velocity.runtime.configuration.Configuration;60.0;24.0;0.9817708333333334;3.125;0;0
org.apache.velocity.runtime.directive.Directive;11.0;24.0;1.3333333333333333;3.125;0;0
org.apache.velocity.runtime.directive.DirectiveConstants;2.0;24.0;0.0;3.125;0;0
org.apache.velocity.runtime.directive.Foreach;15.0;24.0;1.25;3.125;0;0
org.apache.velocity.runtime.directive.Include;9.0;24.0;1.2;3.125;0;0
org.apache.velocity.runtime.directive.Literal;6.0;24.0;1.3333333333333333;3.125;0;0
org.apache.velocity.runtime.directive.Macro;9.0;24.0;1.1666666666666667;3.125;0;0
org.apache.velocity.runtime.directive.Parse;5.0;24.0;1.5;3.125;0;0
org.apache.velocity.runtime.directive.ParseDirectiveException;6.0;24.0;1.3333333134651184;3.125;0;0
org.apache.velocity.runtime.directive.VMProxyArg;22.0;24.0;1.125;3.125;0;0
org.apache.velocity.runtime.directive.VelocimacroProxy;25.0;24.0;1.061538461309213;3.125;0;0
org.apache.velocity.runtime.exception.NodeException;1.0;24.0;0.0;3.125;0;0
org.apache.velocity.runtime.exception.ReferenceException;1.0;24.0;0.0;3.125;0;0
