EMBED_CLASS,LINK_EMBED,METHOD,ENVIED_CLASS,LINK_ENVIED
"org.apache.catalina.core.StandardContext","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/StandardContext.java","buildInjectionMap(NamingResources)","org.apache.catalina.deploy.NamingResources","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/NamingResources.java"
"org.apache.jasper.compiler.JspReader","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/JspReader.java","pushChar()","org.apache.jasper.compiler.Mark","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/Mark.java"
"org.apache.jasper.compiler.JspReader","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/JspReader.java","nextChar()","org.apache.jasper.compiler.Mark","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/Mark.java"
"org.apache.jasper.servlet.JspServlet","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/JspServlet.java","periodicEvent()","org.apache.jasper.compiler.JspRuntimeContext","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/JspRuntimeContext.java"
"org.apache.catalina.deploy.FilterMap","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/FilterMap.java","setDispatcher(String)","org.apache.catalina.core.ApplicationFilterFactory","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/ApplicationFilterFactory.java"
"org.apache.jasper.compiler.DefaultErrorHandler","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/DefaultErrorHandler.java","javacError(JavacErrorDetail)","org.apache.jasper.compiler.JavacErrorDetail","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/JavacErrorDetail.java"
"org.apache.catalina.realm.JAASCallbackHandler","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/JAASCallbackHandler.java","handle(Callback)","org.apache.catalina.realm.JAASRealm","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/JAASRealm.java"
"org.apache.catalina.realm.JAASCallbackHandler","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/JAASCallbackHandler.java","handle(Callback)","org.apache.catalina.realm.JAASMemoryLoginModule","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/JAASMemoryLoginModule.java"
"org.apache.coyote.http11.Http11AprProcessor","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/Http11AprProcessor.java","prepareResponse()","org.apache.coyote.http11.Http11Processor","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/Http11Processor.java"
"org.apache.coyote.http11.Http11AprProcessor","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/Http11AprProcessor.java","prepareResponse()","org.apache.coyote.http11.Http11NioProcessor","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/Http11NioProcessor.java"
"org.apache.coyote.http11.Http11NioProtocol","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/Http11NioProtocol.java","createProcessor()","org.apache.coyote.http11.AbstractHttp11Protocol","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/AbstractHttp11Protocol.java"
"org.apache.jasper.compiler.SmapUtil","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/SmapUtil.java","doSmap(Node, int, int, int)","org.apache.jasper.compiler.SmapStratum","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/SmapStratum.java"
"org.apache.jasper.compiler.ErrorDispatcher","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/ErrorDispatcher.java","dispatch(Mark, String, Object, Exception)","org.apache.jasper.compiler.Mark","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/Mark.java"
"org.apache.catalina.connector.Response","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/Response.java","doIsEncodeable(Request, Session, String)","org.apache.catalina.connector.Request","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/Request.java"
"org.apache.catalina.startup.WebRuleSet","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/WebRuleSet.java","configureInjectionRules(Digester, String)","org.apache.tomcat.util.digester.Digester","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/Digester.java"
"org.apache.catalina.tribes.group.interceptors.NonBlockingCoordinator","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/NonBlockingCoordinator.java","getView()","org.apache.catalina.tribes.membership.Membership","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/Membership.java"
"org.apache.catalina.tribes.group.interceptors.NonBlockingCoordinator","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/NonBlockingCoordinator.java","getCoordinator()","org.apache.catalina.tribes.membership.Membership","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/Membership.java"
"org.apache.catalina.tribes.group.interceptors.NonBlockingCoordinator","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/NonBlockingCoordinator.java","createData(CoordinationMessage, MemberImpl)","org.apache.catalina.tribes.io.ChannelData","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/ChannelData.java"
"org.apache.tomcat.util.net.NioBlockingSelector","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/NioBlockingSelector.java","write(ByteBuffer, NioChannel, long, MutableInteger)","org.apache.tomcat.util.net.NioChannel","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/NioChannel.java"
"org.apache.tomcat.util.net.NioBlockingSelector","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/NioBlockingSelector.java","read(ByteBuffer, NioChannel, long)","org.apache.tomcat.util.net.NioChannel","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/NioChannel.java"
"org.apache.tomcat.util.net.NioBlockingSelector","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/NioBlockingSelector.java","cancel(SelectionKey, KeyAttachment, int)","org.apache.tomcat.util.net.NioEndpoint","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/NioEndpoint.java"
"org.apache.catalina.realm.JAASMemoryLoginModule","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/JAASMemoryLoginModule.java","login()","org.apache.catalina.realm.JAASRealm","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/JAASRealm.java"
"org.apache.catalina.realm.JAASMemoryLoginModule","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/JAASMemoryLoginModule.java","login()","org.apache.catalina.realm.JAASCallbackHandler","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/JAASCallbackHandler.java"
"org.apache.catalina.ha.authenticator.ClusterSingleSignOnListener","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/ClusterSingleSignOnListener.java","messageReceived(ClusterMessage)","org.apache.catalina.ha.authenticator.SingleSignOnMessage","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/SingleSignOnMessage.java"
"org.apache.catalina.ha.authenticator.ClusterSingleSignOnListener","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/ClusterSingleSignOnListener.java","getSession(String, String)","org.apache.catalina.ha.session.ClusterSessionListener","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/ClusterSessionListener.java"
"org.apache.el.parser.TokenMgrError","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/TokenMgrError.java","addEscapes(String)","org.apache.el.parser.ParseException","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/ParseException.java"
"org.apache.catalina.tribes.tipis.LazyReplicatedMap","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/LazyReplicatedMap.java","publishEntryInfo(Object, Object)","org.apache.catalina.tribes.tipis.AbstractReplicatedMap","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/AbstractReplicatedMap.java"
"org.apache.catalina.tribes.tipis.LazyReplicatedMap","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/LazyReplicatedMap.java","publishEntryInfo(Object, Object)","org.apache.catalina.tribes.tipis.ReplicatedMap","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/ReplicatedMap.java"
"org.apache.catalina.ssi.SSIProcessor","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/SSIProcessor.java","process(Reader, long, PrintWriter)","org.apache.catalina.ssi.SSIMediator","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/SSIMediator.java"
"org.apache.catalina.ssi.SSIProcessor","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/SSIProcessor.java","process(Reader, long, PrintWriter)","org.apache.catalina.ssi.SSIServletExternalResolver","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/SSIServletExternalResolver.java"
"org.apache.catalina.servlets.DefaultServlet","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/DefaultServlet.java","checkIfMatch(HttpServletRequest, HttpServletResponse, ResourceAttributes)","org.apache.naming.resources.ResourceAttributes","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/ResourceAttributes.java"
"org.apache.catalina.servlets.DefaultServlet","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/DefaultServlet.java","checkIfUnmodifiedSince(HttpServletRequest, HttpServletResponse, ResourceAttributes)","org.apache.naming.resources.ResourceAttributes","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/ResourceAttributes.java"
"org.apache.catalina.servlets.DefaultServlet","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/DefaultServlet.java","parseRange(HttpServletRequest, HttpServletResponse, ResourceAttributes)","org.apache.naming.resources.ResourceAttributes","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/ResourceAttributes.java"
"org.apache.catalina.servlets.DefaultServlet","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/DefaultServlet.java","checkIfNoneMatch(HttpServletRequest, HttpServletResponse, ResourceAttributes)","org.apache.naming.resources.ResourceAttributes","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/ResourceAttributes.java"
"org.apache.catalina.servlets.DefaultServlet","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/DefaultServlet.java","checkIfModifiedSince(HttpServletRequest, HttpServletResponse, ResourceAttributes)","org.apache.naming.resources.ResourceAttributes","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/ResourceAttributes.java"
"org.apache.catalina.startup.SetAllPropertiesRule","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/SetAllPropertiesRule.java","begin(String, String, Attributes)","org.apache.catalina.startup.Catalina","https://github.com/antoineBarbez/feature_envy/blob/master/apache-tomcat/Catalina.java"
