Snapshot;Date;Directory;Code;ChangeType
8a4b2de73c56e59059df5cbde94d3fd51a19576f;16 Oct 2012;jena-fuseki/src/main/java/org/apache/jena/fuseki;org.apache.jena.fuseki.FusekiCmd;M
2aaec5d4d69f481b23636edd0853fbbf2d625923;16 Oct 2012;jena-fuseki/src/main/java/org/apache/jena/fuseki/servlets;org.apache.jena.fuseki.servlets.SPARQL_REST;M
ecca28c758fb26c9cffb7d24b55128c8575194e0;16 Oct 2012;jena-sdb/src-test/com/hp/hpl/jena/sdb/test;com.hp.hpl.jena.sdb.test.SDBModelGraphTestSuite;D
ecca28c758fb26c9cffb7d24b55128c8575194e0;16 Oct 2012;jena-sdb/src-test/com/hp/hpl/jena/sdb/test;com.hp.hpl.jena.sdb.test.SDBQueryTestSuite;D
ecca28c758fb26c9cffb7d24b55128c8575194e0;16 Oct 2012;jena-sdb/src-test/com/hp/hpl/jena/sdb/test;com.hp.hpl.jena.sdb.test.SDBTestAll;D
ecca28c758fb26c9cffb7d24b55128c8575194e0;16 Oct 2012;jena-sdb/src-test/com/hp/hpl/jena/sdb/test;com.hp.hpl.jena.sdb.test.SDBTestMisc;D
ecca28c758fb26c9cffb7d24b55128c8575194e0;16 Oct 2012;jena-sdb/src-test/com/hp/hpl/jena/sdb/test;com.hp.hpl.jena.sdb.test.SDBTestSetup;D
ecca28c758fb26c9cffb7d24b55128c8575194e0;16 Oct 2012;jena-sdb/src-test/com/hp/hpl/jena/sdb/test;com.hp.hpl.jena.sdb.test.SDBUpdateTestSuite;D
ecca28c758fb26c9cffb7d24b55128c8575194e0;16 Oct 2012;jena-sdb/src-test/com/hp/hpl/jena/sdb/test;com.hp.hpl.jena.sdb.test.StoreCreator;D
ecca28c758fb26c9cffb7d24b55128c8575194e0;16 Oct 2012;jena-sdb/src-test/com/hp/hpl/jena/sdb/test/graph;com.hp.hpl.jena.sdb.test.graph.AbstractTestGraphSDB;D
ecca28c758fb26c9cffb7d24b55128c8575194e0;16 Oct 2012;jena-sdb/src-test/com/hp/hpl/jena/sdb/test/graph;com.hp.hpl.jena.sdb.test.graph.TestDB2Graph;D
ecca28c758fb26c9cffb7d24b55128c8575194e0;16 Oct 2012;jena-sdb/src-test/com/hp/hpl/jena/sdb/test/graph;com.hp.hpl.jena.sdb.test.graph.TestDerbyGraph;D
ecca28c758fb26c9cffb7d24b55128c8575194e0;16 Oct 2012;jena-sdb/src-test/com/hp/hpl/jena/sdb/test/graph;com.hp.hpl.jena.sdb.test.graph.TestHSQLGraph;D
ecca28c758fb26c9cffb7d24b55128c8575194e0;16 Oct 2012;jena-sdb/src-test/com/hp/hpl/jena/sdb/test/graph;com.hp.hpl.jena.sdb.test.graph.TestMySQLGraph;D
ecca28c758fb26c9cffb7d24b55128c8575194e0;16 Oct 2012;jena-sdb/src-test/com/hp/hpl/jena/sdb/test/graph;com.hp.hpl.jena.sdb.test.graph.TestOracleGraph;D
ecca28c758fb26c9cffb7d24b55128c8575194e0;16 Oct 2012;jena-sdb/src-test/com/hp/hpl/jena/sdb/test/graph;com.hp.hpl.jena.sdb.test.graph.TestPgSQLGraph;D
ecca28c758fb26c9cffb7d24b55128c8575194e0;16 Oct 2012;jena-sdb/src-test/com/hp/hpl/jena/sdb/test/graph;com.hp.hpl.jena.sdb.test.graph.TestSQLServerGraph;D
ecca28c758fb26c9cffb7d24b55128c8575194e0;16 Oct 2012;jena-sdb/src-test/com/hp/hpl/jena/sdb/test/junit;com.hp.hpl.jena.sdb.test.junit.ParamAllStoreDesc;D
ecca28c758fb26c9cffb7d24b55128c8575194e0;16 Oct 2012;jena-sdb/src-test/com/hp/hpl/jena/sdb/test/junit;com.hp.hpl.jena.sdb.test.junit.ParamAllStores;D
ecca28c758fb26c9cffb7d24b55128c8575194e0;16 Oct 2012;jena-sdb/src-test/com/hp/hpl/jena/sdb/test/junit;com.hp.hpl.jena.sdb.test.junit.QueryTestSDB;D
ecca28c758fb26c9cffb7d24b55128c8575194e0;16 Oct 2012;jena-sdb/src-test/com/hp/hpl/jena/sdb/test/junit;com.hp.hpl.jena.sdb.test.junit.QueryTestSDBFactory;D
ecca28c758fb26c9cffb7d24b55128c8575194e0;16 Oct 2012;jena-sdb/src-test/com/hp/hpl/jena/sdb/test/junit;com.hp.hpl.jena.sdb.test.junit.SDBTestUtils;D
ecca28c758fb26c9cffb7d24b55128c8575194e0;16 Oct 2012;jena-sdb/src-test/com/hp/hpl/jena/sdb/test/junit;com.hp.hpl.jena.sdb.test.junit.StoreList;D
ecca28c758fb26c9cffb7d24b55128c8575194e0;16 Oct 2012;jena-sdb/src-test/com/hp/hpl/jena/sdb/test/misc;com.hp.hpl.jena.sdb.test.misc.TestAssembler;D
ecca28c758fb26c9cffb7d24b55128c8575194e0;16 Oct 2012;jena-sdb/src-test/com/hp/hpl/jena/sdb/test/misc;com.hp.hpl.jena.sdb.test.misc.TestConnection;D
ecca28c758fb26c9cffb7d24b55128c8575194e0;16 Oct 2012;jena-sdb/src-test/com/hp/hpl/jena/sdb/test/misc;com.hp.hpl.jena.sdb.test.misc.TestConnectionPooled;D
ecca28c758fb26c9cffb7d24b55128c8575194e0;16 Oct 2012;jena-sdb/src-test/com/hp/hpl/jena/sdb/test/misc;com.hp.hpl.jena.sdb.test.misc.TestExprMatch;D
ecca28c758fb26c9cffb7d24b55128c8575194e0;16 Oct 2012;jena-sdb/src-test/com/hp/hpl/jena/sdb/test/misc;com.hp.hpl.jena.sdb.test.misc.TestPrefixMappingSDB;D
