Snapshot;Date;Directory;Code;ChangeType
3ce069997126a2e1e774b396036fb9cceecc8a9c;20 Oct 2000;src/java/org/apache/velocity/runtime/parser/node;org.apache.velocity.runtime.parser.node.ASTStringLiteral;A
3ce069997126a2e1e774b396036fb9cceecc8a9c;20 Oct 2000;src/java/org/apache/velocity/runtime/parser/node;org.apache.velocity.runtime.parser.node.ASTSubtractNode;A
3ce069997126a2e1e774b396036fb9cceecc8a9c;20 Oct 2000;src/java/org/apache/velocity/runtime/parser/node;org.apache.velocity.runtime.parser.node.ASTText;A
3ce069997126a2e1e774b396036fb9cceecc8a9c;20 Oct 2000;src/java/org/apache/velocity/runtime/parser/node;org.apache.velocity.runtime.parser.node.ASTTrue;A
3ce069997126a2e1e774b396036fb9cceecc8a9c;20 Oct 2000;src/java/org/apache/velocity/runtime/parser/node;org.apache.velocity.runtime.parser.node.ASTVariable;A
3ce069997126a2e1e774b396036fb9cceecc8a9c;20 Oct 2000;src/java/org/apache/velocity/runtime/parser/node;org.apache.velocity.runtime.parser.node.ASTWord;A
3ce069997126a2e1e774b396036fb9cceecc8a9c;20 Oct 2000;src/java/org/apache/velocity/runtime/parser/node;org.apache.velocity.runtime.parser.node.ASTprocess;A
3ce069997126a2e1e774b396036fb9cceecc8a9c;20 Oct 2000;src/java/org/apache/velocity/runtime/parser/node;org.apache.velocity.runtime.parser.node.AbstractExecutor;A
3ce069997126a2e1e774b396036fb9cceecc8a9c;20 Oct 2000;src/java/org/apache/velocity/runtime/parser/node;org.apache.velocity.runtime.parser.node.MapExecutor;A
3ce069997126a2e1e774b396036fb9cceecc8a9c;20 Oct 2000;src/java/org/apache/velocity/runtime/parser/node;org.apache.velocity.runtime.parser.node.Node;A
3ce069997126a2e1e774b396036fb9cceecc8a9c;20 Oct 2000;src/java/org/apache/velocity/runtime/parser/node;org.apache.velocity.runtime.parser.node.NodeUtils;A
3ce069997126a2e1e774b396036fb9cceecc8a9c;20 Oct 2000;src/java/org/apache/velocity/runtime/parser/node;org.apache.velocity.runtime.parser.node.PropertyExecutor;A
3ce069997126a2e1e774b396036fb9cceecc8a9c;20 Oct 2000;src/java/org/apache/velocity/runtime/parser/node;org.apache.velocity.runtime.parser.node.SimpleNode;A
50835e9917e1e2f38c49b172166c176bc88cf792;20 Oct 2000;src/java/org/apache/velocity/runtime/exception;org.apache.velocity.runtime.exception.ReferenceException;A
1e50cc78d2f47083fa7ac6798f0532deda15c648;20 Oct 2000;src/java/org/apache/velocity;org.apache.velocity.Template;M
496b5950e3ddc25c7e1029aaf63be6dda7347b53;20 Oct 2000;src/java/org/apache/velocity;org.apache.velocity.Context;M
496b5950e3ddc25c7e1029aaf63be6dda7347b53;20 Oct 2000;src/java/org/apache/velocity;org.apache.velocity.Template;M
496b5950e3ddc25c7e1029aaf63be6dda7347b53;20 Oct 2000;src/java/org/apache/velocity/runtime/parser;org.apache.velocity.runtime.parser.ASTReference;M
496b5950e3ddc25c7e1029aaf63be6dda7347b53;20 Oct 2000;src/java/org/apache/velocity/test;org.apache.velocity.test.Test;M
496b5950e3ddc25c7e1029aaf63be6dda7347b53;20 Oct 2000;src/java/org/apache/velocity/test;org.apache.velocity.test.TestProvider;M
e1a8c2d5e009ef745359c1d985e027a52a2df836;20 Oct 2000;src/java/org/apache/velocity/runtime/directive;org.apache.velocity.runtime.directive.Foreach;M
c0a37f561a32c36771a2f2c3886a9d3aa812f134;19 Oct 2000;src/java/org/apache/velocity/runtime;org.apache.velocity.runtime.Runtime;M
b6762778f4ec9305dbf72e4422f2ed10262a683b;19 Oct 2000;src/java/org/apache/velocity/runtime;org.apache.velocity.runtime.Runtime;M
77db36e14fa941626dc905ce310561bc5ad9bc02;19 Oct 2000;src/java/org/apache/velocity/runtime;org.apache.velocity.runtime.Runtime;M
67160dd23eb71a552f8abfc1746907542d0d476f;19 Oct 2000;src/java/org/apache/velocity/runtime/log;org.apache.velocity.runtime.log.VelocityFormater;A
a30efb11a7cb1b511c5b226ebf52f7b8b00b49f7;19 Oct 2000;src/java/org/apache/velocity/runtime/parser;org.apache.velocity.runtime.parser.ASTReference;M
dc62e09c45d9c2a4792e24d0607dd3f549068caa;19 Oct 2000;src/java/org/apache/velocity/runtime;org.apache.velocity.runtime.Runtime;M
85bf0b16f91c168e69fb17ce90e0e77e8a33af7e;17 Oct 2000;src/java/org/apache/velocity/runtime;org.apache.velocity.runtime.Runtime;M
4cbbfb5cbc4949fef1b92de77bfa39514f96d75d;17 Oct 2000;src/java/org/apache/velocity/runtime/parser;org.apache.velocity.runtime.parser.ASTReference;M
4cbbfb5cbc4949fef1b92de77bfa39514f96d75d;17 Oct 2000;src/java/org/apache/velocity/runtime/parser;org.apache.velocity.runtime.parser.Node;M
4cbbfb5cbc4949fef1b92de77bfa39514f96d75d;17 Oct 2000;src/java/org/apache/velocity/runtime/parser;org.apache.velocity.runtime.parser.SimpleNode;M
4cbbfb5cbc4949fef1b92de77bfa39514f96d75d;17 Oct 2000;src/java/org/apache/velocity/runtime/parser;org.apache.velocity.runtime.parser.Token;M
db76fe25262186acb67b410f56d5ff8499bf10f8;17 Oct 2000;src/java/org/apache/velocity/convert;org.apache.velocity.convert.WebMacro;M
149619a500faf87d34c87665ec46ffcfdb15435a;17 Oct 2000;src/java/org/apache/velocity/convert;org.apache.velocity.convert.WebMacro;M
2f016c2282385d3962a85a9726333a7d1cbc9fb6;17 Oct 2000;src/java/org/apache/velocity/convert;org.apache.velocity.convert.WebMacro;A
ecf4b087375a1349de95ff2f904e14053a9f9849;15 Oct 2000;src/java/org/apache/velocity/servlet;org.apache.velocity.servlet.VelocityServlet;M
43f3606a621f2face9dee16f53f150642011dbde;15 Oct 2000;src/java/org/apache/velocity/servlet;org.apache.velocity.servlet.VelocityServlet;M
ed93dae5dcc46897eea534629dde9ff54f868b0c;15 Oct 2000;src/java/org/apache/velocity/util;org.apache.velocity.util.ExtendedProperties;M
89d54786d120ee931262cf8c5432f55fb495b7c7;15 Oct 2000;src/java/org/apache/velocity/runtime/configuration;org.apache.velocity.runtime.configuration.Configuration;M
c2aba5ba67699daa4f760c940c788d7ba04c1c7e;15 Oct 2000;src/java/org/apache/velocity/servlet;org.apache.velocity.servlet.VelocityServlet;M
4b7dd8c498bf6fbf0859272f300ba8aaf98492cf;15 Oct 2000;src/java/org/apache/velocity/runtime;org.apache.velocity.runtime.Runtime;M
