Snapshot;Date;Entity;ChangeType
42314986b8ce48f00fd176e71d84d96149fdcc07;9 Oct 2012;android.support.v4.view.ViewPager.onInterceptTouchEvent(motionevent);BODY_MODIFIED
42314986b8ce48f00fd176e71d84d96149fdcc07;9 Oct 2012;android.support.v4.view.ViewPager.onDetachedFromWindow();ADDED
42314986b8ce48f00fd176e71d84d96149fdcc07;9 Oct 2012;android.support.v4.view.ViewPager.setCurrentItemInternal(boolean, boolean, int, int);BODY_MODIFIED
42314986b8ce48f00fd176e71d84d96149fdcc07;9 Oct 2012;android.support.v4.view.ViewPager.populate(int);BODY_MODIFIED
42314986b8ce48f00fd176e71d84d96149fdcc07;9 Oct 2012;android.support.v4.view.ViewPager.smoothScrollTo(int, int, int);BODY_MODIFIED
42314986b8ce48f00fd176e71d84d96149fdcc07;9 Oct 2012;android.support.v4.view.ViewPager.recomputeScrollPosition(int, int, int, int);BODY_MODIFIED
42314986b8ce48f00fd176e71d84d96149fdcc07;9 Oct 2012;android.support.v4.view.ViewPager.computeScroll();BODY_MODIFIED
40f36156156b6aedaf47e65f403212136c7cd7b9;23 Aug 2012;android.support.v4.view.PagerTitleStrip.onLayout(boolean, int, int, int, int);BODY_MODIFIED
4295e22421c26dd4f24cc0780a594d08a74a5cca;23 Aug 2012;android.support.v4.view.PagerTitleStrip.onLayout(boolean, int, int, int, int);BODY_MODIFIED
6d6186b9a2503200844febe1b8ba083206c7cbcd;28 Jul 2012;android.support.v13.app.FragmentStatePagerAdapter.instantiateItem(int, viewgroup);BODY_MODIFIED
6d6186b9a2503200844febe1b8ba083206c7cbcd;28 Jul 2012;android.support.v13.app.FragmentStatePagerAdapter.setPrimaryItem(int, object, viewgroup);BODY_MODIFIED
6d6186b9a2503200844febe1b8ba083206c7cbcd;28 Jul 2012;android.support.v4.app.FragmentStatePagerAdapter.instantiateItem(int, viewgroup);BODY_MODIFIED
6d6186b9a2503200844febe1b8ba083206c7cbcd;28 Jul 2012;android.support.v4.app.FragmentStatePagerAdapter.setPrimaryItem(int, object, viewgroup);BODY_MODIFIED
f021758934b35e3b842c6799344531d7ea2969da;29 Jun 2012;android.support.v4.app.NotificationCompat.getNotification();BODY_MODIFIED
f021758934b35e3b842c6799344531d7ea2969da;29 Jun 2012;android.support.v4.app.NotificationCompat.setStyle(style);ADDED
f021758934b35e3b842c6799344531d7ea2969da;29 Jun 2012;android.support.v4.app.NotificationCompat.build();ADDED
f021758934b35e3b842c6799344531d7ea2969da;29 Jun 2012;android.support.v4.app.NotificationCompat.setPriority(int);ADDED
f021758934b35e3b842c6799344531d7ea2969da;29 Jun 2012;android.support.v4.app.NotificationCompat.build(builder);ADDED
f021758934b35e3b842c6799344531d7ea2969da;29 Jun 2012;android.support.v4.app.NotificationCompat.setSubText(charsequence);ADDED
f021758934b35e3b842c6799344531d7ea2969da;29 Jun 2012;android.support.v4.app.NotificationCompat.setProgress(boolean, int, int);ADDED
f021758934b35e3b842c6799344531d7ea2969da;29 Jun 2012;android.support.v4.app.NotificationCompat.getNotification(builder);DELETED
f021758934b35e3b842c6799344531d7ea2969da;29 Jun 2012;android.support.v4.app.NotificationCompat.addAction(charsequence, int, pendingintent);ADDED
f021758934b35e3b842c6799344531d7ea2969da;29 Jun 2012;android.support.v4.app.NotificationCompat.setUsesChronometer(boolean);ADDED
464b6f3c93dda03359ec2d37c8205065922f2994;19 Jun 2012;android.support.v4.app.FragmentManagerImpl.dispatchConfigurationChanged(configuration);BODY_MODIFIED
