Snapshot;Date;Entity;Code;ChangeType
f820acff650eaa0325862efb89d316353501096f;8 Jun 2010;CLASS;framework.cayenne-di-unpublished.src.main.java.org.apache.cayenne.di.BindingBuilder;M
f820acff650eaa0325862efb89d316353501096f;8 Jun 2010;CLASS;framework.cayenne-di-unpublished.src.main.java.org.apache.cayenne.di.Scopes;D
f820acff650eaa0325862efb89d316353501096f;8 Jun 2010;CLASS;framework.cayenne-di-unpublished.src.main.java.org.apache.cayenne.di.SingletonProvider;D
f820acff650eaa0325862efb89d316353501096f;8 Jun 2010;CLASS;framework.cayenne-di-unpublished.src.main.java.org.apache.cayenne.di.spi.Binding;M
f820acff650eaa0325862efb89d316353501096f;8 Jun 2010;CLASS;framework.cayenne-di-unpublished.src.main.java.org.apache.cayenne.di.spi.DefaultBindingBuilder;M
f820acff650eaa0325862efb89d316353501096f;8 Jun 2010;CLASS;framework.cayenne-di-unpublished.src.main.java.org.apache.cayenne.di.spi.DefaultInjector;M
f820acff650eaa0325862efb89d316353501096f;8 Jun 2010;CLASS;framework.cayenne-di-unpublished.src.main.java.org.apache.cayenne.di.spi.NoScope;A
f820acff650eaa0325862efb89d316353501096f;8 Jun 2010;CLASS;framework.cayenne-di-unpublished.src.main.java.org.apache.cayenne.di.spi.SingletonProvider;A
f820acff650eaa0325862efb89d316353501096f;8 Jun 2010;CLASS;framework.cayenne-di-unpublished.src.main.java.org.apache.cayenne.di.spi.SingletonScope;A
f820acff650eaa0325862efb89d316353501096f;8 Jun 2010;CLASS;framework.cayenne-di-unpublished.src.test.java.org.apache.cayenne.di.spi.DefaultInjectorScopeTest;M
f820acff650eaa0325862efb89d316353501096f;8 Jun 2010;CLASS;framework.cayenne-jdk1.5-unpublished.src.main.java.org.apache.cayenne.configuration.server.CayenneServerModule;M
f820acff650eaa0325862efb89d316353501096f;8 Jun 2010;CLASS;framework.cayenne-jdk1.5-unpublished.src.main.java.org.apache.cayenne.configuration.web.CayenneWebModule;M
f820acff650eaa0325862efb89d316353501096f;8 Jun 2010;CLASS;framework.cayenne-jdk1.5-unpublished.src.test.java.org.apache.cayenne.configuration.web.CayenneFilter_DispatchModule;M
f820acff650eaa0325862efb89d316353501096f;8 Jun 2010;CLASS;framework.cayenne-jdk1.5-unpublished.src.test.java.org.apache.cayenne.configuration.web.ServletContextHandlerTest;M
a2d23035cebd67394f14274d3e1097b69d2dce1e;6 Jun 2010;CLASS;framework.cayenne-di-unpublished.src.main.java.org.apache.cayenne.di.spi.ConstructorInjectingProvidersProvider;D
a2d23035cebd67394f14274d3e1097b69d2dce1e;6 Jun 2010;CLASS;framework.cayenne-di-unpublished.src.main.java.org.apache.cayenne.di.spi.DefaultBindingBuilder;M
a2d23035cebd67394f14274d3e1097b69d2dce1e;6 Jun 2010;CLASS;framework.cayenne-di-unpublished.src.main.java.org.apache.cayenne.di.spi.MembersInjector;D
4884d234020e29f83d1e3c972a935a4f131e24e5;6 Jun 2010;CLASS;framework.cayenne-jdk1.5-unpublished.src.main.java.org.apache.cayenne.cache.OSQueryCache;M
4884d234020e29f83d1e3c972a935a4f131e24e5;6 Jun 2010;CLASS;framework.cayenne-jdk1.5-unpublished.src.main.java.org.apache.cayenne.cache.QueryCache;M
170fb8bfa0b3452ed2ac3481f0796d9efd5ecf5f;5 Jun 2010;CLASS;framework.cayenne-jdk1.5-unpublished.src.test.java.org.apache.cayenne.access.VerticalInheritanceTest;M
170fb8bfa0b3452ed2ac3481f0796d9efd5ecf5f;5 Jun 2010;CLASS;framework.cayenne-jdk1.5-unpublished.src.test.java.org.apache.cayenne.testdo.inheritance.vertical.Iv1Root;A
170fb8bfa0b3452ed2ac3481f0796d9efd5ecf5f;5 Jun 2010;CLASS;framework.cayenne-jdk1.5-unpublished.src.test.java.org.apache.cayenne.testdo.inheritance.vertical.Iv1Sub1;A
170fb8bfa0b3452ed2ac3481f0796d9efd5ecf5f;5 Jun 2010;CLASS;framework.cayenne-jdk1.5-unpublished.src.test.java.org.apache.cayenne.testdo.inheritance.vertical.auto._Iv1Root;A
170fb8bfa0b3452ed2ac3481f0796d9efd5ecf5f;5 Jun 2010;CLASS;framework.cayenne-jdk1.5-unpublished.src.test.java.org.apache.cayenne.testdo.inheritance.vertical.auto._Iv1Sub1;A
2a7282b67191ea8217907efe347663ab99319117;5 Jun 2010;CLASS;framework.cayenne-jdk1.5-unpublished.src.main.java.org.apache.cayenne.map.Entity;M
2a7282b67191ea8217907efe347663ab99319117;5 Jun 2010;CLASS;framework.cayenne-modeler.src.main.java.org.apache.cayenne.modeler.ProjectController;M
