Snapshot;Date;Entity;Code;ChangeType
b2a0495a081c93b7f7dc5ad7f28e602134e5bf6e;13 Jun 2013;CLASS;contrib.src.main.java.org.archive.modules.recrawl.FetchHistoryHelper;A
b2a0495a081c93b7f7dc5ad7f28e602134e5bf6e;13 Jun 2013;CLASS;contrib.src.main.java.org.archive.modules.recrawl.hbase.HBase;M
b2a0495a081c93b7f7dc5ad7f28e602134e5bf6e;13 Jun 2013;CLASS;contrib.src.main.java.org.archive.modules.recrawl.hbase.HBasePersistLoadProcessor;M
b2a0495a081c93b7f7dc5ad7f28e602134e5bf6e;13 Jun 2013;CLASS;contrib.src.main.java.org.archive.modules.recrawl.hbase.HBasePersistProcessor;M
b2a0495a081c93b7f7dc5ad7f28e602134e5bf6e;13 Jun 2013;CLASS;contrib.src.main.java.org.archive.modules.recrawl.hbase.HBaseTable;M
b2a0495a081c93b7f7dc5ad7f28e602134e5bf6e;13 Jun 2013;CLASS;contrib.src.main.java.org.archive.modules.recrawl.hbase.HBaseTableBean;A
b2a0495a081c93b7f7dc5ad7f28e602134e5bf6e;13 Jun 2013;CLASS;contrib.src.main.java.org.archive.modules.recrawl.hbase.MultiColumnRecrawlDataSchema;M
b2a0495a081c93b7f7dc5ad7f28e602134e5bf6e;13 Jun 2013;CLASS;contrib.src.main.java.org.archive.modules.recrawl.hbase.RecrawlDataSchema;M
b2a0495a081c93b7f7dc5ad7f28e602134e5bf6e;13 Jun 2013;CLASS;contrib.src.main.java.org.archive.modules.recrawl.hbase.RecrawlDataSchemaBase;M
b2a0495a081c93b7f7dc5ad7f28e602134e5bf6e;13 Jun 2013;CLASS;contrib.src.main.java.org.archive.modules.recrawl.hbase.SingleColumnJsonRecrawlDataSchema;M
b2a0495a081c93b7f7dc5ad7f28e602134e5bf6e;13 Jun 2013;CLASS;contrib.src.main.java.org.archive.modules.recrawl.hbase.SingleHBaseTable;A
646133ce4efef51986afb579ef17fa4d381c9801;12 Jun 2013;CLASS;contrib.src.main.java.org.archive.crawler.reporting.XmlCrawlSummaryReport;A
