Snapshot;Date;Entity;Code;ChangeType
c241cad754ecf27c96b09f1e585b8be341dfcb71;6 Jun 2012;CLASS;src.java.com.android.internal.telephony.RIL;M
9edadf11a7ac700a529f49e46822e2983ed551e4;16 Jan 2013;CLASS;src.java.com.android.internal.telephony.cat.BerTlv;M
9edadf11a7ac700a529f49e46822e2983ed551e4;16 Jan 2013;CLASS;src.java.com.android.internal.telephony.cat.CommandParamsFactory;M
c26fb77c4e637466cf0483a4995fe82e6f68b8d3;27 Sep 2012;CLASS;src.java.com.android.internal.telephony.ServiceStateTracker;M
3de1a7e5535f36e86d82da12df2b17aeeafabdc6;29 Jun 2012;CLASS;src.java.com.android.internal.telephony.cdma.sms.BearerData;M
e72ec3f4031a24982d402bb35a7d17dc1868958d;16 Aug 2012;CLASS;src.java.com.android.internal.telephony.cdma.SmsMessage;M
892e1fecf3c3736c4c04cf219d01034f71307065;9 Jan 2013;CLASS;src.java.com.android.internal.telephony.RIL;M
9b41acc443e068fa3c3e547e820f710c6e2297ba;30 Nov 2012;CLASS;src.java.com.android.internal.telephony.cdma.CdmaCallTracker;M
9b41acc443e068fa3c3e547e820f710c6e2297ba;30 Nov 2012;CLASS;src.java.com.android.internal.telephony.cdma.CdmaConnection;M
9b41acc443e068fa3c3e547e820f710c6e2297ba;30 Nov 2012;CLASS;src.java.com.android.internal.telephony.gsm.GsmCallTracker;M
9b41acc443e068fa3c3e547e820f710c6e2297ba;30 Nov 2012;CLASS;src.java.com.android.internal.telephony.gsm.GsmConnection;M
2cbcc15677797f5879cf8c907876b366b034d433;27 Dec 2012;CLASS;src.java.com.android.internal.telephony.gsm.SmsMessage;M
1343b7ae763b3163d03bd9c4756ab4857c4658b2;10 Jul 2012;CLASS;src.java.com.android.internal.telephony.Phone;M
05ef3b65972826780859b9acbd1fa9580d099832;28 Dec 2012;CLASS;src.java.com.android.internal.telephony.DebugService;M
05ef3b65972826780859b9acbd1fa9580d099832;28 Dec 2012;CLASS;src.java.com.android.internal.telephony.RIL;M
