Snapshot;Date;Entity;Code;ChangeType
7aa8877f03181e170ad638af2a3ad5e4fa68afa5;29 Jul 2009;CLASS;cobertura.src.net.sourceforge.cobertura.reporting.ComplexityCalculator;M
bf90571b90c77574dfbb51d5f2b8c28ce1a76abb;29 Jul 2009;CLASS;cobertura.src.net.sourceforge.cobertura.ant.CommonMatchingTask;M
07bd269e2dbd5cfe6b57184aaac9b3891e70b2ce;22 Jul 2009;CLASS;cobertura.src.net.sourceforge.cobertura.coveragedata.ProjectData;M
07bd269e2dbd5cfe6b57184aaac9b3891e70b2ce;22 Jul 2009;CLASS;cobertura.test.net.sourceforge.cobertura.merge.MergeTest;M
518c187f06f8c93e5dd5f7fc9752f5520ae1b5e3;22 Jul 2009;CLASS;cobertura.src.net.sourceforge.cobertura.coveragedata.ProjectData;M
843c6602a97fb92a1c7baf07db5d5979bb9aebca;25 Jun 2009;CLASS;cobertura.src.net.sourceforge.cobertura.coveragedata.ProjectData;M
843c6602a97fb92a1c7baf07db5d5979bb9aebca;25 Jun 2009;CLASS;cobertura.src.net.sourceforge.cobertura.util.FileLocker;M
6067d7ae2aa6682f7ab6576ce3a3cc84ecbad3f9;25 Jun 2009;CLASS;cobertura.src.net.sourceforge.cobertura.coveragedata.ProjectData;M
c763e46a17d99537f44b52bb71c3ae74de907c7b;24 Jun 2009;CLASS;cobertura.src.net.sourceforge.cobertura.coveragedata.ProjectData;M
c763e46a17d99537f44b52bb71c3ae74de907c7b;24 Jun 2009;CLASS;cobertura.src.net.sourceforge.cobertura.util.FileLocker;M
3c60402fd58f26a40620843b35fedf083357e308;5 Jun 2009;CLASS;cobertura.src.net.sourceforge.cobertura.coveragedata.ClassData;M
3c60402fd58f26a40620843b35fedf083357e308;5 Jun 2009;CLASS;cobertura.src.net.sourceforge.cobertura.coveragedata.CoverageDataContainer;M
3c60402fd58f26a40620843b35fedf083357e308;5 Jun 2009;CLASS;cobertura.src.net.sourceforge.cobertura.coveragedata.JumpData;M
3c60402fd58f26a40620843b35fedf083357e308;5 Jun 2009;CLASS;cobertura.src.net.sourceforge.cobertura.coveragedata.LineData;M
3c60402fd58f26a40620843b35fedf083357e308;5 Jun 2009;CLASS;cobertura.src.net.sourceforge.cobertura.coveragedata.PackageData;M
3c60402fd58f26a40620843b35fedf083357e308;5 Jun 2009;CLASS;cobertura.src.net.sourceforge.cobertura.coveragedata.ProjectData;M
3c60402fd58f26a40620843b35fedf083357e308;5 Jun 2009;CLASS;cobertura.src.net.sourceforge.cobertura.coveragedata.SourceFileData;M
3c60402fd58f26a40620843b35fedf083357e308;5 Jun 2009;CLASS;cobertura.src.net.sourceforge.cobertura.coveragedata.SwitchData;M
9d9559bc35e31469dc0037197bbb87c9c61ff122;2 Jun 2009;CLASS;cobertura.test.net.sourceforge.cobertura.coveragedata.LineDataTest;M
9d9559bc35e31469dc0037197bbb87c9c61ff122;2 Jun 2009;CLASS;cobertura.test.net.sourceforge.cobertura.coveragedata.SwitchDataTest;M
fd88b77173f416fcb1c52f1e03160c3bdbc41b6d;30 Jan 2009;CLASS;cobertura.src.net.sourceforge.cobertura.coveragedata.CoverageDataFileHandler;M
fd88b77173f416fcb1c52f1e03160c3bdbc41b6d;30 Jan 2009;CLASS;cobertura.src.net.sourceforge.cobertura.util.IOUtil;M
7ed62cedf31cd9dade09fe414c0f6bd5bd4e7670;28 Jan 2009;CLASS;cobertura.src.net.sourceforge.cobertura.reporting.Main;M
7ed62cedf31cd9dade09fe414c0f6bd5bd4e7670;28 Jan 2009;CLASS;cobertura.src.net.sourceforge.cobertura.reporting.xml.SummaryXMLReport;A
7ed62cedf31cd9dade09fe414c0f6bd5bd4e7670;28 Jan 2009;CLASS;cobertura.test.net.sourceforge.cobertura.ant.FunctionalTest;M
2b43a97cf0752c1db1fb7d732f885b741582bde1;27 Jan 2009;CLASS;cobertura.src.net.sourceforge.cobertura.reporting.xml.XMLReport;M
d17a10884fc97a4f569cde2a87c993248d8fcc7d;27 Jan 2009;CLASS;cobertura.src.net.sourceforge.cobertura.reporting.xml.XMLReport;M
d17a10884fc97a4f569cde2a87c993248d8fcc7d;27 Jan 2009;CLASS;cobertura.test.net.sourceforge.cobertura.ant.FunctionalTest;M
0b208486260ab32eaa79a2c8698c6a4062d0a8aa;27 Jan 2009;CLASS;cobertura.src.net.sourceforge.cobertura.webapp.FlushCoberturaServlet;A
efa83dea93b133d9edc00c2572adf9f6cf163024;16 Jan 2009;CLASS;cobertura.src.net.sourceforge.cobertura.check.Main;M
7bfd829cb2b9e0cacc8082611c0c87fef852755f;16 Jan 2009;CLASS;cobertura.src.net.sourceforge.cobertura.ant.CheckTask;M
6e35d7554dd3d5f67e788f0262566d634b33cb71;8 Jan 2009;CLASS;cobertura.src.net.sourceforge.cobertura.javancss.Javancss;M
6e35d7554dd3d5f67e788f0262566d634b33cb71;8 Jan 2009;CLASS;cobertura.src.net.sourceforge.cobertura.reporting.ComplexityCalculator;M
6e35d7554dd3d5f67e788f0262566d634b33cb71;8 Jan 2009;CLASS;cobertura.src.net.sourceforge.cobertura.reporting.html.HTMLReport;M
6e35d7554dd3d5f67e788f0262566d634b33cb71;8 Jan 2009;CLASS;cobertura.src.net.sourceforge.cobertura.util.FileFinder;M
6e35d7554dd3d5f67e788f0262566d634b33cb71;8 Jan 2009;CLASS;cobertura.src.net.sourceforge.cobertura.util.Source;A
5c3edcc6dd3fd1408cac466f6859d53cda78784e;23 Dec 2008;CLASS;cobertura.src.net.sourceforge.cobertura.javancss.ASCII_UCodeESC_CharStream;M
5c3edcc6dd3fd1408cac466f6859d53cda78784e;23 Dec 2008;CLASS;cobertura.src.net.sourceforge.cobertura.javancss.JavaParser;M
