Max features;Max depth;Min samples leaf;Min samples split;MCC
log2;40;3;0.0610432411668;0.2156290639519097
sqrt;60;1;0.0472280157119;0.2156290639519097
log2;20;4;0.0264103537292;0.21303596495099705
sqrt;80;2;0.0109291606472;0.21303596495099705
sqrt;40;3;0.0393518818365;0.21065099775799068
log2;50;4;0.000210419086979;0.21065099775799068
sqrt;None;5;0.0627252800132;0.21052124245878048
log2;90;2;0.072198508543;0.21052124245878048
sqrt;60;5;0.000337165979332;0.20964565391964082
log2;10;2;0.0232199615834;0.20775625292114563
None;10;5;0.0134177711618;0.20619620873294311
log2;10;4;0.000140520902163;0.20496171564898033
sqrt;90;4;0.000873477099513;0.20496171564898033
sqrt;90;1;0.0119607920691;0.20340880366879716
sqrt;50;4;0.000114116444554;0.20289063299409069
log2;70;5;0.00038223307248;0.20289063299409069
None;10;5;0.0192390666678;0.20270335468804512
log2;30;2;0.00154360173289;0.20270335468804512
log2;None;3;0.000468617804424;0.20226156666083134
log2;30;4;0.000246758446013;0.19971893102786864
None;60;4;0.0119781404315;0.19971893102786864
log2;30;3;0.00538063033116;0.19880249948381856
log2;90;4;0.00563596355333;0.19880249948381856
sqrt;80;2;0.0142267417252;0.19712343048709502
sqrt;90;5;0.000570645179375;0.19667205649721992
None;50;5;0.017060285507;0.19509193271101233
sqrt;40;3;0.0088239532398;0.19509193271101233
log2;60;3;0.00847831611751;0.1946759446197842
log2;60;2;0.00408264297263;0.19374179940190187
sqrt;50;4;0.0296678535182;0.19230377249105796
sqrt;90;3;0.00269797043613;0.19092068910248794
sqrt;10;4;0.0259663874327;0.1900030017207726
log2;80;1;0.0252210120491;0.18820191075054493
sqrt;100;2;0.00297154983623;0.1881818586175938
None;10;4;0.0607066029696;0.18776999985558696
log2;70;5;0.098760498207;0.18776999985558696
None;40;5;0.086157623494;0.18776999985558696
None;None;4;0.0787737601315;0.18776999985558696
sqrt;None;2;0.0690694345904;0.18776999985558696
None;None;5;0.0744516927811;0.18776999985558696
log2;10;4;0.0490380887249;0.18776999985558696
sqrt;60;1;0.0119384441362;0.18560138909622415
sqrt;100;4;0.0308588218263;0.18560138909622415
None;90;1;0.0336568466803;0.18557923298772616
log2;None;5;0.000201499011476;0.18495644227396882
None;30;5;0.0163030045402;0.18495644227396882
log2;30;1;0.00691271675358;0.18304694516033887
None;80;3;0.0351475104763;0.18059980260345712
None;70;3;0.0362792789284;0.18059980260345712
None;90;3;0.0299201334022;0.18059980260345712
sqrt;10;3;0.033398413412;0.17890988200904118
sqrt;40;3;0.00707825095305;0.17372282528765873
log2;90;3;0.0319253109159;0.17372282528765873
sqrt;70;5;0.0112659758051;0.17372282528765873
sqrt;None;1;0.0702334065678;0.17157158003111886
log2;20;4;0.00999489248166;0.17157158003111886
log2;50;4;0.0729853618284;0.16948476098276477
None;70;5;0.024650440758;0.16575282374309916
log2;60;3;0.0166652115198;0.16340221305430666
sqrt;10;4;0.0445551417206;0.1611321746716974
None;30;4;0.0288599007908;0.1611321746716974
sqrt;50;5;0.0192027478796;0.1611321746716974
sqrt;40;5;0.0223086949435;0.15681550678287232
sqrt;90;3;0.00853503034523;0.15681550678287232
sqrt;20;4;0.0576421100554;0.15681550678287232
sqrt;60;5;0.00104800814048;0.15242102852142975
None;10;4;0.0482222163584;0.1433037367356534
sqrt;40;5;0.00643566717768;0.13727627448870872
sqrt;20;3;0.0135743453103;0.1208546497282076
