Max features;Max depth;Min samples leaf;Min samples split;MCC
log2;20;3;0.00613122011415;0.20350752388905097
log2;90;5;0.000579949895804;0.20339476151022473
sqrt;None;2;0.00296345655567;0.20339476151022473
sqrt;10;4;0.00262487899058;0.20204253037612185
log2;10;1;0.0458192825512;0.20175535733978942
log2;40;3;0.0126348646393;0.20175535733978942
log2;90;2;0.0105179507173;0.20162342654760093
sqrt;50;1;0.0206677287897;0.2005009840674152
log2;70;4;0.00410974310772;0.20033632236703605
sqrt;60;5;0.00606239368815;0.1991897632422823
log2;90;1;0.00578968880883;0.19871425632938922
log2;90;5;0.0268372027922;0.19702966176667416
log2;40;3;0.0563585555522;0.19702966176667416
sqrt;70;5;0.00268485737999;0.19696722140936263
log2;40;5;0.000374939446011;0.19696722140936263
log2;60;5;0.000195761378183;0.1950923216649262
sqrt;80;3;0.0508814054338;0.1940290821835125
log2;90;5;0.0104712833858;0.19257084583079617
log2;60;4;0.0182414467265;0.1911964160535579
sqrt;20;1;0.0216612254791;0.19034720430747656
sqrt;70;4;0.00230323354695;0.18435681726678396
sqrt;50;4;0.00428103965054;0.1842553989508625
sqrt;100;1;0.00126698091683;0.18306996601065167
sqrt;60;1;0.00547775783201;0.18180698861105946
None;80;4;0.0456246636007;0.18163182377257397
log2;None;3;0.00116615788896;0.18138552029794733
sqrt;20;5;0.0108334695108;0.18138552029794733
sqrt;50;4;0.0501276820248;0.18021172229203544
None;None;3;0.0234306944232;0.18021172229203544
sqrt;100;4;0.0472824269374;0.17999121796155879
log2;20;5;0.00867648859535;0.17999121796155879
sqrt;50;1;0.03152566095;0.1786506664793685
log2;80;5;0.0480032350286;0.17801619889589526
None;40;4;0.0213022530793;0.1744557463326063
log2;30;3;0.00160766291286;0.17416056167226526
None;10;4;0.0343130078479;0.17252741305414349
None;10;3;0.0329368160238;0.17252741305414349
None;90;3;0.0362377863654;0.17252741305414349
log2;70;5;0.00564132118213;0.17129423797728263
sqrt;90;2;0.0269667446371;0.16725599491517612
