Learning rate;Beta;Gamma;Dense sizes;MCC
0.0242825464099;0.346212562121;7;[77];0.46843210250681866
0.0463371118322;0.0715881029001;3;[30, 22, 17];0.46534620423516954
0.0327254069296;0.149011789146;9;[24, 24, 6];0.4647909245948699
0.930870190384;0.0158767800334;2;[19];0.46244945898025924
0.0700458777705;0.0484264355511;8;[67, 5];0.4600097292930919
0.867454458845;0.0233719448736;1;[70];0.4594604649442467
0.315719310631;0.230308209544;6;[87, 26, 13];0.4594604649442467
0.0360555062536;0.775176821696;8;[18, 18];0.45943304180742345
0.0829879307875;0.00326864869107;6;[55];0.45622936151490884
0.0439541130966;0.0970637818511;7;[36, 23];0.455408340717856
0.073086743058;0.408425231769;6;[13, 13, 11];0.45397344484738084
0.252706491803;0.0887260367032;7;[61];0.45397344484738084
0.587396170943;0.0790789609259;7;[47, 23, 7];0.4536360975045462
0.130622198269;0.00467986883189;4;[7, 5, 4];0.45081432177660086
0.0471687423326;0.0187657809781;5;[58, 12, 9];0.45078421675675834
0.159578460153;0.0767825208696;2;[93];0.4494818217741517
0.0199362498692;0.870574167057;7;[70, 13];0.44900429348146165
0.306763113855;0.0304786523118;9;[62, 9];0.44704978145492485
0.0561457901816;0.0554601578306;5;[53, 30, 25];0.44662383101803194
0.0683584004597;0.195493973683;3;[93, 21];0.4456162960208099
0.369844788569;0.0451645621833;8;[55, 28];0.4454493923615889
0.312054758463;0.0520022531499;6;[26, 22];0.4454493923615889
0.691091756237;0.189363335387;3;[40];0.44160102621860037
0.00587207227234;0.354487929553;10;[83, 63];0.4368516961836873
0.0430114446818;0.00886554116668;5;[73, 4, 4];0.43361067687696664
0.0179278063239;0.00322213067385;8;[63, 4, 4];0.4316955565378869
0.0131923449548;0.00439046621576;8;[66, 42, 33];0.4293541282026607
0.058644202982;0.182512368397;3;[14, 5, 5];0.42887261379535063
0.0569374302365;0.0379858202955;8;[53];0.42824728137110335
0.722975721299;0.00326445968407;9;[67];0.42554808110032066
0.0156440110297;0.274352388197;7;[45, 4, 4];0.42542577478210086
0.0335031024416;0.00968222265992;8;[69, 20, 16];0.4237338757182587
0.0268368373045;0.00989164266257;6;[58, 23];0.4222384121397096
0.00885828430813;0.0735801053067;10;[60, 26];0.42127725671689237
