Learning rate;Beta;Gamma;Dense sizes;MCC
0.0204788703814;0.045768498389;3;[52, 48, 20];0.3158816070542573
0.696253790637;0.217385773384;2;[79, 49];0.3152883541500981
0.113406569772;0.00854677393148;7;[14, 12, 7];0.31512250134041886
0.0589724051523;0.0120818161465;3;[34, 21];0.3125675297318274
0.0513638328059;0.0645304579557;4;[28, 15, 7];0.3121461630879777
0.0136808321299;0.193143217209;5;[70, 50];0.30918635105265496
0.00920563404559;0.0279451464185;6;[75];0.30860014989351675
0.0393829858824;0.00697751164168;7;[24, 10, 5];0.3081543616291062
0.473704660816;0.00503463170403;4;[39];0.30745352158675077
0.00629506166612;0.731084253691;10;[92];0.30640827503855234
0.0132544179084;0.0778049794644;7;[82, 31, 20];0.30552179722033623
0.0090670037601;0.186216790865;7;[58, 33, 27];0.30315296762672733
0.0590874047281;0.00416895945374;3;[17];0.3030070255022476
0.0802884918454;0.00491904576845;3;[18, 5, 5];0.3024456051088693
0.0170718115493;0.112027679438;5;[37, 6];0.30182404195008283
0.00659537602211;0.148210861028;8;[72];0.30013101125208846
0.146185252602;0.0103008145357;8;[61, 30];0.2998009288917256
0.599259197222;0.036200033041;7;[42];0.2996816701040875
0.607250443135;0.175565849769;10;[54, 30, 16];0.2995953322798749
0.0087828016409;0.0393658338906;4;[88, 82];0.2992053072998975
0.0443406114307;0.0245144533083;8;[14, 11];0.2991700953996586
0.0034841199107;0.936686964933;5;[62, 29, 20];0.2981989851304388
0.0126345525875;0.227163164025;10;[45];0.2980066278481811
0.0255007140822;0.029903453749;8;[6];0.2967991046133463
0.367190136979;0.360183352897;10;[14, 8, 8];0.29331109355588036
0.0093432873418;0.484106680712;10;[30, 30];0.29201690934120744
0.782023506517;0.00345186039398;2;[44, 31, 31];0.29073901195024393
0.0239301178639;0.0177543743217;5;[20];0.2898970594327822
0.51392779491;0.0185317393213;5;[39, 38, 31];0.28566752335472606
0.00556093167308;0.30247412222;5;[55, 33, 6];0.2830110976233385
0.197493278322;0.458531074635;2;[54];0.2827740651397133
0.0241864635443;0.0981608218107;2;[67];0.28270900257282683
0.0113769645929;0.0403799343121;8;[24, 14, 5];0.28154767780639245
0.00399691852232;0.460113296016;7;[54, 31];0.2809400786834455
0.00683245042068;0.834478173036;5;[96];0.28070027164545397
0.00823990184938;0.0708512882217;4;[44, 11, 7];0.2806231072557812
0.055380426621;0.0140336586251;10;[17, 9, 8];0.27957309490713816
0.0264126135048;0.00396735201776;5;[50];0.2786433882197867
0.0564410256114;0.242341040324;1;[73, 42];0.2781918438658625
0.981071423491;0.25062540149;8;[16];0.277757198808769
0.0191783143021;0.0908768727867;7;[21];0.2760418804534468
0.0246708817301;0.0204361139023;2;[47];0.2745112956561092
0.209807331908;0.00367168872242;10;[62, 20];0.2721526942914569
0.0260096980848;0.012641095162;2;[42];0.26670684257743565
0.0146293345556;0.0112930846023;5;[45, 7];0.2648370500167529
0.0150737223604;0.00770087516497;3;[64];0.2643193034152355
0.00711296306774;0.0064811359882;5;[51, 16];0.26107223013559705
0.00989996401114;0.0245534460406;6;[28];0.2562792685850165
0.0604670235833;0.0282738523004;1;[18, 5, 4];0.25296862326591135
0.00564444801378;0.00981238163811;7;[90, 61];0.24450304327520475
0.0250440044637;0.0599486120197;1;[50, 8, 5];0.24411953805038394
0.0055107345089;0.205689311369;3;[92];0.24375559269738212
0.0123770731476;0.00523590144858;1;[51, 49, 23];0.2413356992859192
0.0173142422007;0.00319029788456;2;[25, 8, 5];0.2409740731106126
0.00321256967272;0.00322820644382;5;[62, 47];0.24083222466559343
0.0032536997183;0.0187101076951;7;[29, 25, 14];0.23056914732524184
0.00545679514506;0.022367327081;8;[66];0.22051736802980318
0.0101915654539;0.00417121468848;2;[20];0.20766566092214264
0.217879943305;0.26620100675;3;[25, 10, 7];0.20183196247483046
0.00348729160672;0.303766584971;3;[77];0.20057179538965758
0.0102373114919;0.0159008324895;2;[29, 26, 16];0.1960391988100196
0.355460771286;0.116751465921;1;[41, 19, 11];0.19256384978535948
0.0043837885289;0.00347822537399;3;[28];0.19079631377790887
0.0109715704131;0.0072190411961;7;[35, 28, 9];0.18860995552178544
0.0103494903242;0.371123736493;1;[83];0.18752980843727665
0.0125384964196;0.250250684378;2;[27, 9, 9];0.18061912152162327
0.113763784723;0.384457332443;2;[72, 44];0.17907933183727587
0.00452840596235;0.0284205895295;5;[36, 6, 6];0.17901291878975664
0.00746158491949;0.255926450391;1;[80, 73];0.17850186724155145
0.0125165489082;0.0504339469687;7;[21, 14, 10];0.17646200143420715
0.0102452071368;0.249914577779;1;[99, 49];0.1660261107246276
0.0104120071712;0.0193858099895;1;[48];0.1650567983948348
0.00994861897446;0.251634102715;3;[8];0.16430872010160563
0.00798276233129;0.0100314445217;4;[26];0.1612821339534966
0.61558964892;0.237865365592;2;[46, 34];0.15835033561563092
0.00704433823316;0.0398718520488;2;[37];0.14535498751223194
0.00902626795356;0.0552390490221;2;[18];0.14020892919830705
0.0178033634075;0.00658047015932;5;[28];0.13218983942395313
0.00670732839805;0.140079853231;10;[23];0.12550120938850562
0.00319532795958;0.0995898359469;1;[41, 26, 7];0.09058373593892244
0.00353626428727;0.60774118799;9;[14, 10];0.08980955718566741
0.00649624587894;0.151810169314;10;[6];0.08564284305985613
0.0054673273963;0.0290369473915;2;[11, 8, 5];0.0690862342105913
0.00574425494209;0.0385314151185;6;[9];0.06798305336396183
0.00578982626002;0.023820973145;7;[5];0.06691821671279712
0.387342490202;0.315740324506;1;[72, 38];0.05718833440821908
0.00365988530937;0.0112170286686;8;[4];0.0462519883929013
0.00450181630542;0.805387069517;1;[19, 9];0.03938992080716086
0.285187496844;0.702998988189;1;[95, 58];0.02655865870898706
0.00359560394997;0.012231810906;3;[10, 6];0.02474703821566655
0.442418725894;0.626679741224;8;[20, 5, 5];0.012703971628842764
0.846024360128;0.282399387103;2;[19, 19];0.012703971628842764
