Learning rate;Beta;Gamma;Dense sizes;MCC
0.0209198040529;0.0736234527866;5;[97];0.367516775821277
0.283781857121;0.0125690794752;3;[78, 9, 9];0.36703622389953766
0.0109319112886;0.00469312597268;7;[82, 12];0.3659613828360005
0.0726105114668;0.00895381732208;5;[41];0.3656730475173856
0.029099165703;0.0128881445505;10;[17, 5];0.3648242240649237
0.012022802989;0.140119579299;6;[77, 45];0.36479672705483823
0.796746244129;0.00319702634361;8;[87];0.36457328135114514
0.450909350154;0.0039409912758;10;[92];0.36205393692558835
0.521452135208;0.0104192131357;6;[16, 8];0.3598242119570566
0.0151272452907;0.0136693044745;6;[78, 27, 25];0.3596229123169762
0.117085463952;0.00325979021914;3;[9, 8];0.3577604606027812
0.0158536310116;0.98331574058;5;[47];0.35767030058868704
0.0508244447944;0.0205101056649;7;[32, 10, 6];0.3567525380757903
0.0233774993976;0.0154461272056;6;[63, 37, 13];0.356693286913648
0.115039397421;0.034289166308;8;[31];0.356693286913648
0.254673149198;0.00483524624664;1;[49, 4];0.3559489671346544
0.126922387708;0.0363953527072;1;[69, 40, 12];0.35574553890913874
0.311468383007;0.0106098676117;5;[80, 78, 30];0.3517673210102734
0.0367645326885;0.0431600336247;3;[78];0.35140485788063147
0.290240989035;0.015158892221;4;[73, 67, 58];0.3508607714859165
0.328268732257;0.0108402768961;8;[40];0.34965959871661656
0.013557697954;0.344166785124;4;[82, 49];0.3475518440437742
0.0103352368599;0.0207664762272;10;[66, 23];0.3466889735607014
0.474188639378;0.64399096392;10;[47, 45];0.34547007618534115
0.398188624657;0.0117911183921;7;[20, 17];0.34022687697259685
0.0704604701771;0.00833664846108;10;[56, 51, 12];0.3393621405620469
0.203705270869;0.0223100718756;8;[7];0.33829504230243485
0.143315628154;0.0139151567055;6;[96, 82, 54];0.33802407222874864
0.0217139664643;0.00472558991236;5;[56];0.3361981777715001
0.398808846333;0.00433207740543;5;[63, 41, 34];0.3361007381600183
0.921010140746;0.0900799483868;9;[59];0.33398220271655393
