Learning rate;Beta;Gamma;Dense sizes;MCC
0.0110047086738;0.431551403322;3;[42];0.22624410529171685
0.00457947859903;0.00750253115855;10;[42, 5, 5];0.22325334249657092
0.0035366205217;0.00325475251793;9;[32, 13];0.22213093149277094
0.0054853637642;0.0379466385677;8;[68, 39];0.22100065403305366
0.00561471446611;0.0220191829396;4;[68];0.22037074475177892
0.00813338524628;0.00777819847324;6;[50, 36];0.21889056081516062
0.0132824159953;0.0365160233165;3;[62, 55, 33];0.21678220821629324
0.00337389614316;0.118449398828;4;[80, 58, 18];0.2144308114921334
0.00338713998398;0.0103689626393;8;[48, 25, 23];0.21299740483210083
0.0167800095238;0.0341066724127;7;[52];0.20756782725607367
0.00765483288202;0.401788677616;7;[36, 10, 6];0.20563335384696863
0.0140107098176;0.0747509419535;6;[7];0.20365149911076505
0.00483543738693;0.00369733100492;3;[68, 17, 5];0.20264100338809363
0.0138019722762;0.0599035554971;10;[70, 23, 15];0.20057559352467155
0.412156788271;0.0526822877788;10;[40, 18, 18];0.1937343591100773
0.01960296049;0.0998555010387;1;[91];0.19080096707009375
0.00417134192342;0.00689773451914;9;[96, 47, 30];0.18886168784905089
0.00949688875522;0.0609304698124;8;[24];0.18885803728680373
0.00602775041592;0.109186552065;10;[89, 60, 6];0.18835704088892755
0.00403732701565;0.144353887595;8;[8, 8];0.18617485657484747
0.181390703187;0.840017016493;2;[53];0.1843810661351842
0.00477238954348;0.0510469769907;10;[45];0.18393137354521374
0.010968798335;0.120079819571;1;[81, 72, 38];0.1837965377009585
0.00770829725642;0.0049519664539;8;[18];0.18218486788147323
0.00341162995817;0.244201104799;9;[74, 67];0.18123196248006154
0.0040412137114;0.301629327948;9;[19, 15, 6];0.1763666183566012
0.00431505249661;0.0319970252142;5;[70];0.17363337761087003
0.00365890020888;0.523499864167;2;[74, 52];0.1703618813623654
0.017050663917;0.0136967004692;7;[71];0.16822201577495918
0.00371424909336;0.00401371756173;6;[82];0.16578877421941599
0.0171327363687;0.0074460546481;1;[73, 33, 8];0.16361810191082768
0.0115637204995;0.00956569313037;2;[45];0.15985808099788315
0.00581090651559;0.00702589444452;10;[91, 59, 18];0.15920062210370484
0.00460910631863;0.249831737653;9;[87, 10, 7];0.1501931107490934
0.014951026464;0.0143329674676;7;[5, 4, 4];0.14991226291097154
0.00734002032787;0.243309814277;4;[21, 6];0.14790686177192797
0.00342133982231;0.00446307788953;10;[34];0.14198264835150395
0.00410329293463;0.563237696201;3;[76];0.13498083975473538
0.737211026136;0.405383070513;9;[84, 11, 8];0.13421232757986004
0.00839943750179;0.056210014056;7;[5, 5, 4];0.12932075660770548
0.00316684811905;0.00710224766418;4;[63];0.12324012340498866
0.00712812991845;0.0038925447078;5;[44, 17];0.11646673936710099
0.00530068028226;0.79518721364;1;[96, 54];0.10650964058062587
0.00318409054291;0.00976754247088;7;[36, 23];0.10591551836869663
0.00393351741099;0.0935286962707;1;[86, 42];0.0924284141250326
0.00329866144107;0.0186041380315;5;[64];0.09135534223951788
0.00601688232327;0.161283726672;8;[16];0.09067351769277149
0.0336836382895;0.139495499691;1;[6, 5, 4];0.08633341541153379
0.470544853436;0.717448732127;7;[26, 5];0.08041876171242904
0.630430672635;0.869411014185;7;[13, 11, 4];0.08041876171242904
0.00426534102501;0.120759028894;4;[12, 6, 4];0.07010049836443444
0.00455180166556;0.565811478952;8;[9, 4, 4];0.06824443073404012
0.00440177443221;0.0132456539002;8;[22];0.056997374532504794
0.00598564595634;0.00432776573944;9;[27, 4, 4];0.04971505693867655
0.00395672205981;0.542535112537;1;[50, 7];0.04844667889774899
0.449595969092;0.40637839722;6;[24, 22, 11];0.02261857131649618
0.0032692739887;0.0129910754861;4;[26];0.015273461629872009
0.722626453021;0.210197287524;2;[48, 12];-0.000800661122377234
0.588509458837;0.569913946238;1;[52];-0.000800661122377234
0.420545372502;0.875436584533;8;[38, 22, 9];-0.000800661122377234
0.539302301228;0.299127628433;1;[27, 18];-0.000800661122377234
0.860682865219;0.37694990225;3;[71, 52, 44];-0.043745282694074954
0.50926393676;0.357505775907;3;[80, 72];-0.043745282694074954
0.799052189376;0.367378231487;3;[95, 26];-0.043745282694074954
0.461224322875;0.391740906624;3;[4, 4];-0.043745282694074954
